Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2374-77	02-12-2013	02-14-2013	SUB-COM ONE	101.59	CAD	101.59	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12783	KIPLING YD-N-FAC&MEC	7393	"Detective Agencies, Protective Agencies,"	STEEL CABINETS	
					452.62	CAD	452.62	CAD								
"PARKS, FORESTRY & RECREATION"	2353-86	01-31-2013	02-01-2013	RCSS SCARBOROUGH #2809	23.62	CAD	23.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10636	SCAR CIVIC CTR-SPEC	5411	"Grocery Stores, Supermarkets"	"JR. CHEF PROGRAM-TORTILLA,GROUND BEEF,MUSHROOM"	
"PARKS, FORESTRY & RECREATION"	2367-90	02-07-2013	02-08-2013	RCSS SCARBOROUGH #2809	18.72	CAD	18.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10636	SCAR CIVIC CTR-SPEC	5411	"Grocery Stores, Supermarkets"	"FRUIT JUICE, PASTA, CHICKEN BREAST, MUSHROOM, DILL"	
"PARKS, FORESTRY & RECREATION"	2376-76	02-13-2013	02-15-2013	WAL-MART #1080	53.04	CAD	53.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10636	SCAR CIVIC CTR-SPEC	5411	"Grocery Stores, Supermarkets"	"BUTTER, CINNAMON, FLOUR,SPINACH,ONIONS,LASAGNA"	
"PARKS, FORESTRY & RECREATION"	2383-89	02-20-2013	02-21-2013	FRESHCO #9834	25.39	CAD	25.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10636	SCAR CIVIC CTR-SPEC	5411	"Grocery Stores, Supermarkets"	"EGGS, RED BELL PEPPER, MUSHROOM, MOZZARELLA CHEESE"	
"PARKS, FORESTRY & RECREATION"	2384-83	02-20-2013	02-22-2013	WAL-MART # 1152	5.58	CAD	5.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10636	SCAR CIVIC CTR-SPEC	5310	Discount Stores	SPANISH MOSS	
					126.35	CAD	126.35	CAD								
SOLID WASTE MANAGEMENT	2376-77	02-14-2013	02-15-2013	ACKLANDS-GRAINGER INC	97.39	CAD	97.39	CAD	2792	"BANNERS, FLAGS & SIGNS"	SW0805	DISCO TS OPER	5085	Industrial Supplies Not Elsewhere Classi	WHMIS LABELS FOR TRANSPORT OF HAZARDOUS MATERIAL	
SOLID WASTE MANAGEMENT	2382-54	02-19-2013	02-20-2013	ACKLANDS-GRAINGER INC	194.79	CAD	194.79	CAD	2792	"BANNERS, FLAGS & SIGNS"	SW0805	DISCO TS OPER	5085	Industrial Supplies Not Elsewhere Classi	WHMIS LABELS FOR TRANSPORT OF HAZARDOUS MATERIAL	
SOLID WASTE MANAGEMENT	2390-95	02-26-2013	02-27-2013	NOFRILLS CHRISTOPHER'S	57.82	CAD	57.82	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	SW0805	DISCO TS OPER	5411	"Grocery Stores, Supermarkets"	REFRESHMENTS FOR TOWN HALL MEETING WITH GM	
					350.00	CAD	350.00	CAD								
"PARKS, FORESTRY & RECREATION"	2363-86	02-05-2013	02-06-2013	MONARCH PAINTS	676.41	CAD	676.41	CAD	2715	PAINT SUPPLIES	P00853	ALNESS YD-TRADES	5231	"Glass, Paint, Wallpaper Stores"	PAINT & SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2367-91	02-06-2013	02-08-2013	THE HOME DEPOT #7078	113.40	CAD	113.40	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	*****	
					789.81	CAD	789.81	CAD								
CITY CLERK'S OFFICE	2362-76	02-04-2013	02-05-2013	FILE GLOVES PLUS	215.06	CAD	210.00	USD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	GV0013	RECORDS CENTRE	5999	Miscellaneous and Specialty Retail Store	ARCHIVISTS GLOVES FOR RESTORATION	
					215.06	CAD	210.00	USD								
"PARKS, FORESTRY & RECREATION"	2363-87	02-04-2013	02-06-2013	NAPA SCARBOROUGH #136	45.83	CAD	45.83	CAD	2401	LUBRICANTS	P00134	TOR ISLANDS-PKS EQP	5533	"Automotive Parts, Accessories Stores"	HYDRAULIC OIL	
"PARKS, FORESTRY & RECREATION"	2363-88	02-04-2013	02-06-2013	CDN TIRE STORE #00030	564.95	CAD	564.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5200	Home Supply Warehouse	BATTERY CHARGER & BATTERIES	
"PARKS, FORESTRY & RECREATION"	2373-76	02-11-2013	02-13-2013	CDN TIRE STORE #00140	28.19	CAD	28.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5200	Home Supply Warehouse	FUEL FILTERS	
"PARKS, FORESTRY & RECREATION"	2384-84	02-20-2013	02-22-2013	CDN TIRE STORE #00654	36.13	CAD	36.13	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5200	Home Supply Warehouse	SIPHON HOSE & PUMP	
"PARKS, FORESTRY & RECREATION"	2390-96	02-25-2013	02-27-2013	CDN TIRE STORE #00654	158.18	CAD	158.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5200	Home Supply Warehouse	CRMC FILTERS	
					833.28	CAD	833.28	CAD								
"PARKS, FORESTRY & RECREATION"	2358-136	02-01-2013	02-04-2013	NOFRILLS CARLO'S 705	53.69	CAD	53.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06080	RODING-SOC PGM	5411	"Grocery Stores, Supermarkets"	"SUGAR, MILK, GREEN ONION,LETTUCE,BUTTER,ICING"	
					53.69	CAD	53.69	CAD								
TORONTO WATER	2353-87	01-31-2013	02-01-2013	LINDE CANADA - ETOBICO	59.20	CAD	59.20	CAD	3099	GENERAL EQUIPMENT	WW2055	COMPLEX WTR SYS	5072	Hardware Equipment and Supplies	WELDING SCREEN	
TORONTO WATER	2358-137	01-31-2013	02-04-2013	THE HOME DEPOT #7011	177.33	CAD	177.33	CAD	2715	PAINT SUPPLIES	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2358-138	01-31-2013	02-04-2013	THE HOME DEPOT #7011	72.34	CAD	72.34	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2363-89	02-04-2013	02-06-2013	MOE-DRINK WAT WASTE CE	75.00	CAD	75.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	WW2055	COMPLEX WTR SYS	9399	Government Services - Not Elsewhere Clas	CERTIFICATE	
TORONTO WATER	2365-123	02-01-2013	02-07-2013	CLARK INDUSTRIAL WHOLS	777.90	CAD	777.90	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5074	Plumbing and Heating Equipment	DRILL SET	
TORONTO WATER	2365-124	02-01-2013	02-07-2013	CLARK INDUSTRIAL WHOLS	260.61	CAD	260.61	CAD	4233	PCARD RECOVERIES	WW2055	COMPLEX WTR SYS	5074	Plumbing and Heating Equipment	PCARD RECOVERIES	
TORONTO WATER	2365-125	02-05-2013	02-07-2013	HITCH CITY	528.67	CAD	528.67	CAD	3099	GENERAL EQUIPMENT	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	HITCH & CONTROL PAD  FOR TRUCK	
TORONTO WATER	2365-126	02-05-2013	02-07-2013	LAKESHORE AUTO PARTS	"1,223.48"	CAD	"1,223.48"	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	DRAIN GUN & SOCKET TRAY	
TORONTO WATER	2365-127	02-01-2013	02-07-2013	CLARK INDUSTRIAL WHOLS	-260.61	CAD	-260.61	CAD	4233	PCARD RECOVERIES	WW2055	COMPLEX WTR SYS	5074	Plumbing and Heating Equipment	PCARD RECOVERIES	
TORONTO WATER	2367-92	02-06-2013	02-08-2013	MISTER SAFETY SHOES IN	45.09	CAD	45.09	CAD	2082	HEALTH & SAFETY SUPPLIES	WW2055	COMPLEX WTR SYS	5661	Shoe Stores	GLOVES	
TORONTO WATER	2367-93	02-06-2013	02-08-2013	RONA NOBLE TRADE 52030	142.31	CAD	142.31	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	CLAMPS & CABLE TIES	
TORONTO WATER	2367-94	02-07-2013	02-08-2013	AUTOMOTIVE TOOLS	"1,346.96"	CAD	"1,346.96"	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	CUTTING BLADES	
TORONTO WATER	2369-78	02-07-2013	02-11-2013	THE HOME DEPOT #7011	210.30	CAD	210.30	CAD	2531	LUMBER	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2374-78	02-13-2013	02-14-2013	LINDE CANADA - ETOBICO	436.36	CAD	436.36	CAD	2082	HEALTH & SAFETY SUPPLIES	WW2055	COMPLEX WTR SYS	5072	Hardware Equipment and Supplies	LEATHER GLOVES	
TORONTO WATER	2376-78	02-13-2013	02-15-2013	THE HOME DEPOT #7011	257.60	CAD	257.60	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2376-79	02-13-2013	02-15-2013	LAKESHORE AUTO PARTS	"1,068.87"	CAD	"1,068.87"	CAD	2130	PARTS - MOBILE EQUIPMENT	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	WIPER BLADES	
TORONTO WATER	2378-124	02-12-2013	02-18-2013	PACIFIC FASTENERS (198	431.26	CAD	431.26	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	NUTS & BOLTS	
TORONTO WATER	2378-125	02-14-2013	02-18-2013	THE HOME DEPOT #7011	225.97	CAD	225.97	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2378-126	02-14-2013	02-18-2013	PACIFIC FASTENERS (198	146.34	CAD	146.34	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	SCREWS	
TORONTO WATER	2382-55	02-19-2013	02-20-2013	LOWES #03096*	502.80	CAD	502.80	CAD	2531	LUMBER	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2382-56	02-19-2013	02-20-2013	LOWES #03096*	210.95	CAD	210.95	CAD	2531	LUMBER	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2382-57	02-19-2013	02-20-2013	LOWES #03096*	-170.83	CAD	-170.83	CAD	2531	LUMBER	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	RETURN	
TORONTO WATER	2384-85	02-20-2013	02-22-2013	THE HOME DEPOT #7011	33.88	CAD	33.88	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	HOOK	
TORONTO WATER	2386-125	02-20-2013	02-25-2013	PACIFIC FASTENERS (198	474.11	CAD	474.11	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	SCREWS	
TORONTO WATER	2386-126	02-21-2013	02-25-2013	QUEEN'S CLEANERS	152.55	CAD	152.55	CAD	2670	UNIFORMS	WW2055	COMPLEX WTR SYS	7216	Dry Cleaners	CLEANING	
TORONTO WATER	2390-97	02-25-2013	02-27-2013	THE HOME DEPOT #7011	135.30	CAD	135.30	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
TORONTO WATER	2390-98	02-25-2013	02-27-2013	PRO GLO PAINTS-TORONTO	108.21	CAD	108.21	CAD	2715	PAINT SUPPLIES	WW2055	COMPLEX WTR SYS	5198	"Paints, Varnishes, and Supplies"	PAINT SUPPLIES	
TORONTO WATER	2390-99	02-26-2013	02-27-2013	AUTOMOTIVE TOOLS	"1,350.35"	CAD	"1,350.35"	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	DEWALT TILE SAW	
TORONTO WATER	2391-82	02-26-2013	02-28-2013	THE HOME DEPOT #7011	35.98	CAD	35.98	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****	
					"10,058.28"	CAD	"10,058.28"	CAD								
"PARKS, FORESTRY & RECREATION"	2353-88	01-31-2013	02-01-2013	STEPHENSON'S RENT-ALL	112.55	CAD	112.55	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12081	S-GEN-SPECIALIZED MA	7394	"Equipment Rental and Leasing Services, F"	DYMO DRILL/HOSE RENTAL	
"PARKS, FORESTRY & RECREATION"	2369-79	02-06-2013	02-11-2013	WOLSELEY MECHANICAL	48.61	CAD	48.61	CAD	2575	ELECTRICAL SUPPLIES	P12081	S-GEN-SPECIALIZED MA	1711	"Air Conditioning, Heating, and Plumbing"	WATER LEVEL CONTROL	
"PARKS, FORESTRY & RECREATION"	2373-77	02-12-2013	02-13-2013	PAUL WOLF ELECTRIC   L	62.21	CAD	62.21	CAD	2575	ELECTRICAL SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5065	Electrical Parts and Equipment	PUC LB-WASHERS	
"PARKS, FORESTRY & RECREATION"	2382-58	02-19-2013	02-20-2013	PAUL WOLF ELECTRIC   L	221.80	CAD	221.80	CAD	2575	ELECTRICAL SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5065	Electrical Parts and Equipment	GFI BREAKER	
					445.17	CAD	445.17	CAD								
"PARKS, FORESTRY & RECREATION"	2358-139	02-01-2013	02-04-2013	NOFRILLS LEONETTI'S #3	79.92	CAD	79.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOC PGM	5411	"Grocery Stores, Supermarkets"	SNACKS FOR OUR COOKING PGRM	
"PARKS, FORESTRY & RECREATION"	2378-127	02-15-2013	02-18-2013	NOFRILLS LEONETTI'S #3	77.32	CAD	77.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOC PGM	5411	"Grocery Stores, Supermarkets"	SNACKS FOR OUR PRE-SCHOOL PRGM	
"PARKS, FORESTRY & RECREATION"	2378-128	02-15-2013	02-18-2013	THE CRAFT   HOBBY EMPO	61.02	CAD	61.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06059	GLEN LONG-SOC PGM	5970	"Artist Supply Stores, Craft Shops"	SUPPLIES FOR CARTOONING CLASS	
"PARKS, FORESTRY & RECREATION"	2386-128	02-22-2013	02-25-2013	NOFRILLS LEONETTI'S #3	80.98	CAD	80.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PGRM	
"PARKS, FORESTRY & RECREATION"	2386-129	02-22-2013	02-25-2013	REPTILIA	180.00	CAD	180.00	CAD	4118	TICKETS AND ADMISSION FEES	P04322	GLEN LONG-H CAMP	5971	Art Dealers and Galleries	DEPOSIT FOR MARCH BREAK CAMP	
					479.24	CAD	479.24	CAD								
"PARKS, FORESTRY & RECREATION"	2358-140	02-01-2013	02-04-2013	NOFRILLS MICHAELS 1315	82.89	CAD	82.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PK CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"VARIOUS PASTA, TORTILLA, CHICKEN BREASTS,CHEESE"	
"PARKS, FORESTRY & RECREATION"	2358-141	02-01-2013	02-04-2013	FABRICLAND DISTRIBUTOR	10.86	CAD	10.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11109	HERON PK CC-SOC PGM	5949	"Fabric, Needlework, Piece Goods, and Sew"	WOOL FABRIC FOR STATIC EXPERIMENT	
"PARKS, FORESTRY & RECREATION"	2367-95	02-07-2013	02-08-2013	NOFRILLS MICHAELS 1315	29.18	CAD	29.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PK CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"BUTTER, FLOUR, FETA CHEESE"	
"PARKS, FORESTRY & RECREATION"	2376-80	02-13-2013	02-15-2013	WAL-MART # 1152	68.96	CAD	68.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13165	INSTSPRT-HERON PARK	5310	Discount Stores	HOCKEY EQUIPMENT FOR FLOOR HOCKEY	
"PARKS, FORESTRY & RECREATION"	2380-19	02-15-2013	02-19-2013	FOOD BASICS #653	18.43	CAD	18.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PK CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"GREEN ONION, PARSLEY, CHEESE"	
"PARKS, FORESTRY & RECREATION"	2382-59	02-19-2013	02-20-2013	A BUCK OR TWO	6.78	CAD	6.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07689	HERON PARK-PGM SUPP	5310	Discount Stores	BRISTOL BOARD	
"PARKS, FORESTRY & RECREATION"	2386-130	02-22-2013	02-25-2013	WAL-MART #3635	4.06	CAD	4.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PK CC-SOC PGM	5310	Discount Stores	ICING FOR CUPCAKES	
"PARKS, FORESTRY & RECREATION"	2387-64	02-22-2013	02-26-2013	FOOD BASICS #653	13.02	CAD	13.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11109	HERON PK CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"MENTOS, DIET COKE FOR EXPERIMENT"	
"PARKS, FORESTRY & RECREATION"	2387-65	02-22-2013	02-26-2013	FOOD BASICS #653	27.74	CAD	27.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11109	HERON PK CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING INGREDIENTS FOR CUPCAKES AND RICE KRISPIES	
					261.92	CAD	261.92	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2369-80	02-09-2013	02-11-2013	DELTA ARMOURIES LONDON	505.87	CAD	505.87	CAD	*****	CONFERENCES/SEMINARS - OTHER EXPENSES	ED0139	EN-PSU-PSUP-CENTRAL	3581	Delta Hotels	"ACCOMMODATION & PER DIEM - LONDON, ON"	
ECONOMIC DEVELOPMENT & CULTURE	2386-131	02-22-2013	02-25-2013	FAR NIENTE / FOUR-TORO	110.46	CAD	110.46	CAD	4823	MEALS-OUTSIDE LOC'S	ED0139	EN-PSU-PSUP-CENTRAL	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					616.33	CAD	616.33	CAD								
"PARKS, FORESTRY & RECREATION"	2370-58	02-11-2013	02-12-2013	KOOY BROS LAWN	51.52	CAD	51.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07648	SCARLETT WOODS-OPERA	5261	Lawn and Garden Supply Stores	PULLING BOLT FOR FAN ON BLOWER	
"PARKS, FORESTRY & RECREATION"	2374-79	02-13-2013	02-14-2013	PRINCESS AUTO	825.10	CAD	825.10	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07648	SCARLETT WOODS-OPERA	5085	Industrial Supplies Not Elsewhere Classi	"GAS ENGINE, SHOP SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	2376-81	02-14-2013	02-15-2013	PET VET LAKESHORE HOSP	43.79	CAD	43.79	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P07646	DON VALLEY-OPERATION	5992	Florists	VET SERVICES	
"PARKS, FORESTRY & RECREATION"	2378-129	02-14-2013	02-18-2013	BRAFASCO / ETOBICOKE	216.79	CAD	216.79	CAD	2710	GENERAL HARDWARE	P07648	SCARLETT WOODS-OPERA	5085	Industrial Supplies Not Elsewhere Classi	"BOLTS, LOCTITE, GRINDING DISCS"	
"PARKS, FORESTRY & RECREATION"	2384-86	02-20-2013	02-22-2013	PET VET LAKESHORE HOSP	90.33	CAD	90.33	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P07646	DON VALLEY-OPERATION	5992	Florists	VET SERVICES	
"PARKS, FORESTRY & RECREATION"	2386-132	02-22-2013	02-25-2013	THE HOME DEPOT #7013	282.37	CAD	282.37	CAD	2710	GENERAL HARDWARE	P07648	SCARLETT WOODS-OPERA	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2387-66	02-22-2013	02-26-2013	RONA # 55130	288.60	CAD	288.60	CAD	2531	LUMBER	P07648	SCARLETT WOODS-OPERA	5251	Hardware Stores	4 X 4 X10 CEDAR FOR TEE BLOCKS	
"PARKS, FORESTRY & RECREATION"	2387-67	02-22-2013	02-26-2013	CDN TIRE STORE #00182	62.13	CAD	62.13	CAD	2710	GENERAL HARDWARE	P07648	SCARLETT WOODS-OPERA	5200	Home Supply Warehouse	"WASH BRUSH, PRESSURE WASHER NOZZLES"	
					"1,860.63"	CAD	"1,860.63"	CAD								
LEGAL SERVICES	2369-81	02-08-2013	02-11-2013	TERANET EXPRESS	27.00	CAD	27.00	CAD	4827	ONLINE SERVICES FEES	LL9606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-82	02-08-2013	02-11-2013	TERANET EXPRESS	35.00	CAD	35.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-83	02-08-2013	02-11-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-84	02-08-2013	02-11-2013	TERANET EXPRESS	5.00	CAD	5.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-85	02-08-2013	02-11-2013	TERANET EXPRESS	85.00	CAD	85.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-86	02-08-2013	02-11-2013	TERANET EXPRESS	21.50	CAD	21.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-87	02-08-2013	02-11-2013	TERANET EXPRESS	7.00	CAD	7.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-88	02-08-2013	02-11-2013	TERANET EXPRESS	50.00	CAD	50.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-89	02-08-2013	02-11-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-90	02-08-2013	02-11-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-91	02-08-2013	02-11-2013	TERANET EXPRESS	22.00	CAD	22.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-92	02-08-2013	02-11-2013	TERANET EXPRESS	22.00	CAD	22.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-93	02-08-2013	02-11-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-94	02-08-2013	02-11-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
					317.00	CAD	317.00	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2369-95	02-08-2013	02-11-2013	INDEX G	180.00	CAD	180.00	CAD	4995	OTHER EXPENSES	SE0019	CENTRL-NUIT BLANCHE	5971	Art Dealers and Galleries	ACCOMMODATION - NB CURATOR - DEPOSIT	
					180.00	CAD	180.00	CAD								
"PARKS, FORESTRY & RECREATION"	2367-96	02-06-2013	02-08-2013	THE HOME DEPOT #7001	145.48	CAD	145.48	CAD	*****	BLDG REPAIRS & RENOVATION SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2383-90	02-19-2013	02-21-2013	BRAFASCO / SCARBOROUGH	973.75	CAD	973.75	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"DECK SCREWS,WASHERS,BOLTS"	
"PARKS, FORESTRY & RECREATION"	2383-91	02-20-2013	02-21-2013	LOWES #02633*	163.31	CAD	163.31	CAD	2531	LUMBER	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	6X6X12 PT PREMIUM TIMBER	
					"1,282.54"	CAD	"1,282.54"	CAD								
PUBLIC HEALTH	2384-87	02-21-2013	02-22-2013	AMAZON *MARKETPLCE CA	82.63	CAD	82.63	CAD	2010	STATIONERY AND OFFICE SUPPLIES	PH3089	HBHC PROGRAM SUPPORT	4816	Computer Network/Information Services	STATIONERY AND OFFICE SUPPLIES	
					82.63	CAD	82.63	CAD								
LEGAL SERVICES	2358-142	02-01-2013	02-04-2013	TERANET EXPRESS	18.50	CAD	18.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2362-77	02-04-2013	02-05-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2383-92	02-20-2013	02-21-2013	TERANET EXPRESS	20.00	CAD	20.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2383-93	02-20-2013	02-21-2013	TERANET EXPRESS	14.00	CAD	14.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2391-84	02-27-2013	02-28-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2391-85	02-27-2013	02-28-2013	TERANET EXPRESS	8.50	CAD	8.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY	9222	Fines	TITLE SEARCHES	
					81.00	CAD	81.00	CAD								
