Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5039-220	2018-07-26	2018-07-26	METAL SUPERMARKETS (NO	262.16	CAD	262.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440287	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5051	Metal Service Centers and Offices	STEEL TUBES
					"1,728.61"	CAD	"1,728.61"	CAD							
FACILITIES MANAGEMENT	5027-86	2018-07-10	2018-07-10	COMMERCIAL AIR COMPRES	"1,865.81"	CAD	"1,865.81"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61453225	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	REPAIR
FACILITIES MANAGEMENT	5027-87	2018-07-10	2018-07-10	COMMERCIAL AIR COMPRES	997.26	CAD	997.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61453225	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	REPAIR
FACILITIES MANAGEMENT	5027-88	2018-07-10	2018-07-10	COMMERCIAL AIR COMPRES	450.16	CAD	450.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456648	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	REPAIR
FACILITIES MANAGEMENT	5033-125	2018-07-10	2018-07-18	COMMERCIAL AIR COMPRES	"-1,865.81"	CAD	"-1,865.81"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61453225	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	RETURN
					"1,447.42"	CAD	"1,447.42"	CAD							
TORONTO WATER	5028-119	2018-07-11	2018-07-11	GREEN TRACTORS - MILTO	222.71	CAD	222.71	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5599	"Miscellaneous Automotive, Aircraft, and"	SOLENOID
TORONTO WATER	5029-229	2018-07-12	2018-07-12	NEXT SUPPLY	37.38	CAD	37.38	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5251	Hardware Stores	"4"" ELBOW, 4""X6"" NIPPLE"
					260.09	CAD	260.09	CAD							
TORONTO WATER	5031-66	2018-07-16	2018-07-16	BEST BUY CANADA #938	62.13	CAD	62.13	CAD	4804	WIRELESS DEVICES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5732	Electronic Sales	"PHONE CASE, CHARGER"
TORONTO WATER	5032-77	2018-07-17	2018-07-17	LOWES #03096*	36.14	CAD	36.14	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	64L/17GAL STRONG BOX BLK/YLW
TORONTO WATER	5033-126	2018-07-16	2018-07-18	TRIMATE ELECTRIC SUPPL	576.30	CAD	576.30	CAD	2575	ELECTRICAL SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES
TORONTO WATER	5042-109	2018-07-30	2018-07-31	BILL S ELECTRIC SALES	777.44	CAD	777.44	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	"EXPLOSION PROOF MOTOR, PULLEY"
					"1,452.01"	CAD	"1,452.01"	CAD							
TORONTO WATER	5035-58	2018-07-20	2018-07-20	THE HOME DEPOT #7114	72.60	CAD	72.60	CAD	*****	LUMBER	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5200	Home Supply Warehouse	**MORE**  BOLTS
TORONTO WATER	5035-59	2018-07-20	2018-07-20	THE HOME DEPOT #7114	12.54	CAD	12.54	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5200	Home Supply Warehouse	EVERBILT
					85.14	CAD	85.14	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5020-102	2018-07-01	2018-07-02	TWITTER ONLINE ADS	609.10	CAD	609.10	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5020-103	2018-07-02	2018-07-02	TWITTER ONLINE ADS	205.00	CAD	205.00	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5023-127	2018-07-04	2018-07-04	HOO*HOOTSUITE INC	22.85	CAD	16.94	USD	4085	PROF & TECH-MGMT	ED0150	PS MKG EDC MKTG TACTICS	5968	Direct Marketing - Continuity/Subscripti	ONLINE MONITORING SERVICE
ECONOMIC DEVELOPMENT & CULTURE	5024-296	2018-07-05	2018-07-05	TWITTER ONLINE ADS	614.48	CAD	614.48	CAD	4414	ADVERTISING & PROMOTION	ED0144	FE FM MUSIC DEVELOPMENT	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5025-73	2018-07-08	2018-07-08	TWITTER ONLINE ADS	610.53	CAD	610.53	CAD	4414	ADVERTISING & PROMOTION	ED0144	FE FM MUSIC DEVELOPMENT	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5026-100	2018-07-09	2018-07-09	GAWCK	222.61	CAD	222.61	CAD	2792	"BANNERS, FLAGS & SIGNS"	AH0068	MH OS PROGRAM DESIGN & DEVELOPMENT	7333	"Commercial Art, Graphics, Photography"	SIGNAGE FOR MUSEUMS
ECONOMIC DEVELOPMENT & CULTURE	5028-144	2018-07-11	2018-07-11	TWITTER ONLINE ADS	614.95	CAD	614.95	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5030-81	2018-07-14	2018-07-14	TWITTER ONLINE ADS	602.41	CAD	602.41	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5030-82	2018-07-13	2018-07-13	PAYPAL *BRENDANJAME	"2,904.00"	CAD	"2,904.00"	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	8999	Professional Services - Not Elsewhere Cl	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5032-90	2018-07-17	2018-07-17	TWITTER ONLINE ADS	612.18	CAD	612.18	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5034-238	2018-07-20	2018-07-20	TWITTER ONLINE ADS	613.54	CAD	613.54	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5034-239	2018-07-20	2018-07-20	SQ *SQ *RINGFIRE PRODU	779.70	CAD	779.70	CAD	4116	CATERING SERVICES	ED0152	PS MKG EDC MKTG ADMIN	5811	Caterers	CATERING FOR TRAINING SESSION
ECONOMIC DEVELOPMENT & CULTURE	5036-80	2018-07-23	2018-07-23	TWITTER ONLINE ADS	612.74	CAD	612.74	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5041-87	2018-07-30	2018-07-30	TWITTER ONLINE ADS	202.08	CAD	202.08	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	ADVERTISING
					"9,226.17"	CAD	"9,203.32"	CAD							
							16.94	USD							
SOLID WASTE MANAGEMENT	5023-128	2018-07-03	2018-07-04	THE HOME DEPOT #7078	50.59	CAD	50.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0853	DUFFERIN TS SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  SNIPS
SOLID WASTE MANAGEMENT	5024-297	2018-07-04	2018-07-05	THE HOME DEPOT #7078	101.39	CAD	101.39	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	OLFA NXL-5BB
SOLID WASTE MANAGEMENT	5024-298	2018-07-05	2018-07-05	THE HOME DEPOT #7078	178.40	CAD	178.40	CAD	2715	PAINT SUPPLIES	SW0860	BERMONDSEY YARD SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  UNDERCOAT 1G
SOLID WASTE MANAGEMENT	5025-74	2018-07-06	2018-07-06	THE HOME DEPOT #7078	26.35	CAD	26.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0854	INGRAM TS SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  LOWDUST 4.5L
SOLID WASTE MANAGEMENT	5028-145	2018-07-10	2018-07-11	TIM HORTONS 3623 QPS	106.08	CAD	106.08	CAD	4820	BUSINESS MEETING EXPENSES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5814	Quick Payment Service - Fast-Food Restau	COFFEE 8 DOUGHNUTS FOR SAFETY MEETINGS
SOLID WASTE MANAGEMENT	5029-262	2018-07-13	2018-07-13	LOWES #02494*	87.10	CAD	87.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0855	SCARBOROUGH TS SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  RAPID SETTING TILE MORTAR GY 25LB
					549.91	CAD	549.91	CAD							
CITY CLERKS OFFICE	5032-91	2018-07-17	2018-07-17	INSTITUTE OF PUBLIC	155.00	CAD	155.00	CAD	4760	MEMBERSHIP FEES	GV0009	FIN. & STRATEGIC PLANNING & EXECUTIVE	8398	"Organizations, Charitable and Social Ser"	YEARLY MEMBERSHIP
					155.00	CAD	155.00	CAD							
TORONTO BUILDING	5029-263	2018-07-14	2018-07-14	MR. CASE	406.09	CAD	406.09	CAD	3050	M & E - KITCHEN	BL0009	HEAD OFFICE-BUILDING DIVISION	5499	Miscellaneous Food Stores - Convenience	COFFEE MACHINE FOR TRAINING ROOM
TORONTO BUILDING	5029-264	2018-07-13	2018-07-13	AMAZON.CA	361.59	CAD	361.59	CAD	3050	M & E - KITCHEN	BL0009	HEAD OFFICE-BUILDING DIVISION	4816	Computer Network/Information Services	MINI FRIDGE FOR TRAINING ROOM
TORONTO BUILDING	5033-141	2018-07-17	2018-07-18	MGCS - EAST CONTACT CE	826.11	CAD	826.11	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	BL0009	HEAD OFFICE-BUILDING DIVISION	9399	Government Services - Not Elsewhere Clas	4 BUILDING CODE COMPENDIUMS
TORONTO BUILDING	5033-142	2018-07-18	2018-07-18	COSTCO WHOLESALE W524	38.99	CAD	38.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	BL0009	HEAD OFFICE-BUILDING DIVISION	5300	Wholesale Clubs	COFFEE SUPPLIES FOR TRAINING ROOM
TORONTO BUILDING	5033-143	2018-07-18	2018-07-18	OBOA	352.56	CAD	352.56	CAD	4760	MEMBERSHIP FEES	BL0009	HEAD OFFICE-BUILDING DIVISION	8641	"Associations - Civic, Social, and Frater"	OBOA MEMBERSHIP RENEWAL
TORONTO BUILDING	5033-144	2018-07-18	2018-07-18	ASHRAE	284.03	CAD	209.00	USD	4760	MEMBERSHIP FEES	BL0009	HEAD OFFICE-BUILDING DIVISION	7399	Business Services - Not Elsewhere Classi	ASHRAE MEMBERSHIP RENEWAL
TORONTO BUILDING	5037-122	2018-07-24	2018-07-24	COFFEE GALORE	51.60	CAD	51.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	BL0009	HEAD OFFICE-BUILDING DIVISION	5499	Miscellaneous Food Stores - Convenience	COFFEE SUPPLIES FOR TRAINING ROOM
TORONTO BUILDING	5038-138	2018-07-24	2018-07-25	THE HOME DEPOT #7011	5.51	CAD	5.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	BL0009	HEAD OFFICE-BUILDING DIVISION	5200	Home Supply Warehouse	34X14TUBESW
TORONTO BUILDING	5038-139	2018-07-24	2018-07-25	THE HOME DEPOT #7011	4.14	CAD	4.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	BL0009	HEAD OFFICE-BUILDING DIVISION	5200	Home Supply Warehouse	**MORE**  1/4 C NUT/IN
					"2,330.62"	CAD	"2,046.59"	CAD							
							209.00	USD							
FACILITIES MANAGEMENT	5023-129	2018-07-03	2018-07-04	CTF SUPPLY (11)	355.89	CAD	355.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	HARNESS AND LANYARD
FACILITIES MANAGEMENT	5024-299	2018-07-06	2018-07-06	STAPLES STORE #26	160.22	CAD	160.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5943	"Office, School Supply, and Stationery St"	CAR CHARGERS AND CASE
FACILITIES MANAGEMENT	5029-265	2018-07-11	2018-07-12	CDN TIRE STORE #00654	186.76	CAD	186.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5200	Home Supply Warehouse	SAW BLADES
FACILITIES MANAGEMENT	5029-266	2018-07-11	2018-07-12	THE HOME DEPOT #7080	327.53	CAD	327.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5200	Home Supply Warehouse	**MORE**  16PCHOLDOZ
FACILITIES MANAGEMENT	5029-267	2018-07-12	2018-07-12	ULINE PICK-UP CANADA	436.18	CAD	436.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	7399	Business Services - Not Elsewhere Classi	PALLET TRUCK
FACILITIES MANAGEMENT	5031-72	2018-07-16	2018-07-16	RONA # 55130	115.03	CAD	115.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456236	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	COLD PATCH
FACILITIES MANAGEMENT	5032-92	2018-07-18	2018-07-18	ULINE	340.98	CAD	340.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5964	Direct Marketing - Catalog Merchants	**MORE**  ICE MELT SPREADER 65LB CAPACITY
FACILITIES MANAGEMENT	5033-145	2018-07-17	2018-07-18	CTF SUPPLY (11)	55.94	CAD	55.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	BOLTS FOR TRACTOR
FACILITIES MANAGEMENT	5034-240	2018-07-19	2018-07-19	CDN TIRE STORE #00654	47.95	CAD	47.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5200	Home Supply Warehouse	"TRIMMER LINE, KNIVES   SHOP STUFF"
FACILITIES MANAGEMENT	5034-241	2018-07-19	2018-07-19	CTF SUPPLY (11)	148.59	CAD	148.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	MASKS AND DISPOSABLE COVERALLS
					"2,175.07"	CAD	"2,175.07"	CAD							
FACILITIES MANAGEMENT	5042-129	2018-07-31	2018-07-31	MONARCH MECHANICAL LTD	118.65	CAD	118.65	CAD	4424	CONTRACTED SERVICES - GENERAL	61457987	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	INSPECTION OF COMMERCIAL DISHWASHER THAT WAS NOT WORKING
					118.65	CAD	118.65	CAD							
TRANSPORTATION	5031-73	2018-07-13	2018-07-16	CDN TIRE STORE #00019	310.63	CAD	310.63	CAD	3080	M & E - HAND TOOLS	TP0185	ROADWAY SURFACE REPAIR-D3	5200	Home Supply Warehouse	DIGITAL TEMPERATURE READER
TRANSPORTATION	5031-74	2018-07-13	2018-07-16	CDN TIRE STORE #00214	395.44	CAD	395.44	CAD	3080	M & E - HAND TOOLS	TP0185	ROADWAY SURFACE REPAIR-D3	5200	Home Supply Warehouse	DIGITAL TEMPEARATURE READER
					706.07	CAD	706.07	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5023-130	2018-07-04	2018-07-04	GAWCK	683.59	CAD	683.59	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	ED0180	SUMMER & WINTERLICIOUS	7333	"Commercial Art, Graphics, Photography"	SUMMERLICIOUS SIGNAGE
					683.59	CAD	683.59	CAD							
FACILITIES MANAGEMENT	5023-131	2018-07-04	2018-07-04	WWG / TOTALINE	"2,367.35"	CAD	"2,367.35"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455480	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	AIR CONDITIONERS
FACILITIES MANAGEMENT	5023-132	2018-07-04	2018-07-04	WWG / TOTALINE	408.38	CAD	408.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61451973	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	MOTORS
FACILITIES MANAGEMENT	5027-107	2018-07-10	2018-07-10	THE MASTER GROUP CRANF	922.44	CAD	922.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455886	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS
FACILITIES MANAGEMENT	5029-268	2018-07-12	2018-07-12	WWG / TOTALINE	185.77	CAD	185.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61452025	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	MOTOR
FACILITIES MANAGEMENT	5029-269	2018-07-12	2018-07-12	CTF SUPPLY (11)	110.67	CAD	110.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	PARTS
FACILITIES MANAGEMENT	5029-270	2018-07-12	2018-07-12	CTF SUPPLY (11)	"1,010.35"	CAD	"1,010.35"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456559	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	FANS
FACILITIES MANAGEMENT	5034-242	2018-07-19	2018-07-19	NOBLE 1017	45.99	CAD	45.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457314	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PARTS
					"5,050.95"	CAD	"5,050.95"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5023-133	2018-07-04	2018-07-04	ABOVEGROUND ENTERPRISE	216.80	CAD	216.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	7333	"Commercial Art, Graphics, Photography"	PROGRAM SUPPLIES
ECONOMIC DEVELOPMENT & CULTURE	5024-300	2018-07-05	2018-07-05	LOBLAWS #1212	84.48	CAD	84.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR SUMMER CAMP
ECONOMIC DEVELOPMENT & CULTURE	5029-271	2018-07-12	2018-07-12	METRO #52	10.51	CAD	10.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR SUMMER CAMP
ECONOMIC DEVELOPMENT & CULTURE	5029-272	2018-07-13	2018-07-13	METRO #52	108.84	CAD	108.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR SUMMER CAMP
ECONOMIC DEVELOPMENT & CULTURE	5029-273	2018-07-14	2018-07-14	MEDTECH GROUP	125.19	CAD	125.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5999	Miscellaneous and Specialty Retail Store	WRISTBANDS FOR SUMMER CAMP
ECONOMIC DEVELOPMENT & CULTURE	5032-93	2018-07-17	2018-07-17	METRO #52	5.70	CAD	5.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	SCREEN CLEANER FOR LANDSCAPE TOUR
ECONOMIC DEVELOPMENT & CULTURE	5034-243	2018-07-18	2018-07-19	SHOPPERSDRUGMART0899	11.67	CAD	11.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5912	"Drug Stores, Pharmacies"	"PLASTIC BANDAGES, TRAVEL FIRST AID KIT FOR CAMP"
ECONOMIC DEVELOPMENT & CULTURE	5034-244	2018-07-20	2018-07-20	METRO #52	43.81	CAD	43.81	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR SUMMER CAMP
ECONOMIC DEVELOPMENT & CULTURE	5037-123	2018-07-24	2018-07-24	FRAKTALS CHOCOLATE	228.26	CAD	228.26	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0120	MH MUS SPADINA MUSEUM RETAIL	5441	"Candy, Nut, Confectionery Stores"	CANDY FOR RESALE IN GIFTSHOP
ECONOMIC DEVELOPMENT & CULTURE	5039-261	2018-07-27	2018-07-27	METRO #52	68.08	CAD	68.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES FOR SUMMER CAMP
ECONOMIC DEVELOPMENT & CULTURE	5040-62	2018-07-27	2018-07-27	ACE ANNISON	321.47	CAD	321.47	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	MH MUS SPADINA MUSEUM RETAIL	5947	"Card, Gift, Novelty, and Souvenir Shops"	ITEMS FOR RESALE IN GIFTSHOP
					"1,224.81"	CAD	"1,224.81"	CAD							
TRANSPORTATION	5039-262	2018-07-26	2018-07-26	CHAUNCEY BUILDERS SUPP	59.77	CAD	59.77	CAD	2710	GENERAL HARDWARE	TP0159	ROADSIDE REPAIR-D2	5211	"Building Materials, Lumber Stores"	"BOLTS, SCREWS"
					59.77	CAD	59.77	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5028-165	2018-07-11	2018-07-11	SVS MARKETING VAN-SMIT	"1,762.46"	CAD	"1,762.46"	CAD	2990	GIFT SHOP ITEMS FOR RESALE	ED0005	FE TS TOURISM/VISITOR SERVICES	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRODUCTS BEING SOLD AT UNION STATION INFO CENTRE
ECONOMIC DEVELOPMENT & CULTURE	5028-166	2018-07-11	2018-07-11	SVS MARKETING VAN-SMIT	548.39	CAD	548.39	CAD	2990	GIFT SHOP ITEMS FOR RESALE	ED0005	FE TS TOURISM/VISITOR SERVICES	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRODUCTS BEING SOLD AT UNION STATION INFO CENTRE
ECONOMIC DEVELOPMENT & CULTURE	5028-167	2018-07-11	2018-07-11	SVS MARKETING VAN-SMIT	"1,238.25"	CAD	"1,238.25"	CAD	2990	GIFT SHOP ITEMS FOR RESALE	ED0005	FE TS TOURISM/VISITOR SERVICES	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRODUCTS BEING SOLD AT UNION STATION INFO CENTRE
ECONOMIC DEVELOPMENT & CULTURE	5028-168	2018-07-11	2018-07-11	SVS MARKETING VAN-SMIT	772.30	CAD	772.30	CAD	2990	GIFT SHOP ITEMS FOR RESALE	ED0005	FE TS TOURISM/VISITOR SERVICES	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRODUCTS BEING SOLD AT UNION STATION INFO CENTRE
ECONOMIC DEVELOPMENT & CULTURE	5034-291	2018-07-19	2018-07-19	THOMPSON LOBBY BAR	136.08	CAD	136.08	CAD	4823	MEALS-OUTSIDE LOC'S	ED0005	FE TS TOURISM/VISITOR SERVICES	7011	"Lodging - Hotels, Motels, Resorts - Not"	**MORE**  LUNCH MEETING WITH MEMBERS OF RHI DISCUSSING THE NIGHTTIME ECONOMY
ECONOMIC DEVELOPMENT & CULTURE	5034-292	2018-07-19	2018-07-19	STARBUCKS #22839#	36.16	CAD	36.16	CAD	4823	MEALS-OUTSIDE LOC'S	ED0005	FE TS TOURISM/VISITOR SERVICES	5812	"Eating Places, Restaurants"	COFFEE FOR RHI SESSION ASSURE SAFETY SEMINAR
ECONOMIC DEVELOPMENT & CULTURE	5039-301	2018-07-25	2018-07-26	RYERSON UNIVERSITY - T	267.81	CAD	267.81	CAD	4116	CATERING SERVICES	ED0080	FE TS MANAGER'S OFFICE	8220	"Colleges, Universities, Professional Sch"	CATERING - RHI STUDY
					"4,761.45"	CAD	"4,761.45"	CAD							
FACILITIES MANAGEMENT	5024-338	2018-07-04	2018-07-05	L L LOCKS	50.85	CAD	50.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61447591	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	CUT KEYS FOR CABINET
					50.85	CAD	50.85	CAD							
TORONTO WATER	5026-112	2018-07-09	2018-07-09	INTERLINE WHOLESALE HA	5.13	CAD	5.13	CAD	2710	GENERAL HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5072	Hardware Equipment and Supplies	QUICK PIN DYNAPAK
					5.13	CAD	5.13	CAD							
FACILITIES MANAGEMENT	5027-122	2018-07-10	2018-07-10	THE MASTER GROUP CRANF	180.09	CAD	180.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61454081	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	BELTS
FACILITIES MANAGEMENT	5027-123	2018-07-10	2018-07-10	THE MASTER GROUP CRANF	90.34	CAD	90.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456234	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	FILTERS
