Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	 G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
					133.27	CAD	133.27	CAD								
"PARKS, FORESTRY & RECREATION"	3280-90	2014-12-02	2014-12-05	MCGOWAN FENCE   SUPPLY	132.76	CAD	132.76	CAD	2710	GENERAL HARDWARE	P00835	TECH SERV. 1-TRADES	5051	Metal Service Centers and Offices	FENCING	
"PARKS, FORESTRY & RECREATION"	3280-91	2014-12-03	2014-12-05	CDN TIRE STORE #00175	80.13	CAD	80.13	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	TOOLS	
"PARKS, FORESTRY & RECREATION"	3285-69	2014-12-09	2014-12-10	METAL SUPERMARKETS (SC	348.26	CAD	348.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5051	Metal Service Centers and Offices	METAL FOR BUILDING REPAIRS	
"PARKS, FORESTRY & RECREATION"	3290-65	2014-12-10	2014-12-12	CTF SUPPLY (08)	723.18	CAD	723.18	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	GEN HARDWARE	
"PARKS, FORESTRY & RECREATION"	3298-83	2014-12-16	2014-12-18	CTS CARGO TIE DOWN SPE	69.56	CAD	69.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	BELT CLIP	
"PARKS, FORESTRY & RECREATION"	3300-91	2014-12-15	2014-12-19	MCGOWAN FENCE   SUPPLY	613.06	CAD	613.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5051	Metal Service Centers and Offices	ARROW PICKET	
"PARKS, FORESTRY & RECREATION"	3300-92	2014-12-18	2014-12-19	PRINCESS AUTO #36	18.07	CAD	18.07	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	BATTERY  AA 24 PK	
"PARKS, FORESTRY & RECREATION"	3300-93	2014-12-18	2014-12-19	PRINCESS AUTO #36	181.77	CAD	181.77	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	"BATTERIES, HANGER TOOL, CLEANER TIP"	
"PARKS, FORESTRY & RECREATION"	3306-80	2014-12-23	2014-12-24	HANFORD LUMBER LIMITED	650.88	CAD	650.88	CAD	2531	LUMBER	CPR116-43-03	THOMSON PARK- BOCCE DEVELOPMENT	5211	"Building Materials, Lumber Stores"	LUMBER	
					"2,817.67"	CAD	"2,817.67"	CAD								
FACILITIES MANAGEMENT 	3271-155	2014-11-26	2014-12-01	SPEED FASTENING SYSTEM	51.23	CAD	51.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5712	"Equipment, Furniture, and Home Furnishin"	SUPPLIES	
FACILITIES MANAGEMENT 	3276-102	2014-12-02	2014-12-04	CDN TIRE STORE #00654	16.92	CAD	16.92	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5200	Home Supply Warehouse	SUPPLIES	
FACILITIES MANAGEMENT 	3276-103	2014-12-03	2014-12-04	ACKLANDS-GRAINGER INC	59.30	CAD	59.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT 	3280-92	2014-12-03	2014-12-05	SPEED FASTENING SYSTEM	100.57	CAD	100.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5712	"Equipment, Furniture, and Home Furnishin"	SUPPLIES	
FACILITIES MANAGEMENT 	3288-84	2014-12-09	2014-12-11	CDN TIRE STORE #00654	39.53	CAD	39.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5200	Home Supply Warehouse	SUPPLIES	
FACILITIES MANAGEMENT 	3308-72	2014-12-19	2014-12-29	SPEED FASTENING SYSTEM	100.57	CAD	100.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5712	"Equipment, Furniture, and Home Furnishin"	SUPPLIES	
					368.12	CAD	368.12	CAD								
FACILITIES MANAGEMENT 	3308-73	2014-12-24	2014-12-29	PRINCESS AUTO #36	75.56	CAD	75.56	CAD	4995	OTHER EXPENSES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	TOOLS/SUPPLIES	
					75.56	CAD	75.56	CAD								
FACILITIES MANAGEMENT 	3288-85	2014-12-09	2014-12-11	CTF SUPPLY (11)	28.39	CAD	28.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61268806	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT 	3288-86	2014-12-10	2014-12-11	HILTI (CANADA) CORP	113.93	CAD	113.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61268806	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT 	3290-66	2014-12-10	2014-12-12	THE HOME DEPOT #7080	43.55	CAD	43.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61268806	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SCREWS	
					185.87	CAD	185.87	CAD								
FACILITIES MANAGEMENT 	3275-92	2014-12-01	2014-12-03	THE HOME DEPOT #7011	69.22	CAD	69.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61276452	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS	
					69.22	CAD	69.22	CAD								
FACILITIES MANAGEMENT 	3271-156	2014-11-27	2014-12-01	SPEED FASTENING SYSTEM	152.44	CAD	152.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5712	"Equipment, Furniture, and Home Furnishin"	TOOLS/SUPPLIES	
FACILITIES MANAGEMENT 	3275-93	2014-12-02	2014-12-03	DAYVAN	181.06	CAD	181.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61277737	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	TOOLS/SUPPLIES	
FACILITIES MANAGEMENT 	3281-140	2014-12-04	2014-12-08	SPEED FASTENING SYSTEM	127.97	CAD	127.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5712	"Equipment, Furniture, and Home Furnishin"	TOOLS/SUPPLIES	
FACILITIES MANAGEMENT 	3285-70	2014-12-08	2014-12-10	THE HOME DEPOT #7027	118.34	CAD	118.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279392	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  WHITE GLUE	
FACILITIES MANAGEMENT 	3292-112	2014-12-12	2014-12-15	THE HOME DEPOT #7001	11.64	CAD	11.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5200	Home Supply Warehouse	**MORE**  DOWEL 3/8	
FACILITIES MANAGEMENT 	3300-94	2014-12-18	2014-12-19	DAYVAN	64.85	CAD	64.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61277737	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLY MATERIALS	
FACILITIES MANAGEMENT 	3308-74	2014-12-19	2014-12-29	SPEED FASTENING SYSTEM	89.27	CAD	89.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5712	"Equipment, Furniture, and Home Furnishin"	TOOLS/SUPPLIES	
					745.57	CAD	745.57	CAD								
FACILITIES MANAGEMENT 	3275-94	2014-12-02	2014-12-03	APS MECHANICAL TECHNOL	147.06	CAD	147.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279985	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7699	Miscellaneous Repair Shops and Related S	SUPPLIES	
FACILITIES MANAGEMENT 	3276-104	2014-12-03	2014-12-04	THE MASTER GROUP CRANF	56.55	CAD	56.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61277937	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	SUPPLIES	
FACILITIES MANAGEMENT 	3280-93	2014-12-03	2014-12-05	CDN TIRE STORE #00030	3.83	CAD	3.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61277937	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SUPPLIES	
FACILITIES MANAGEMENT 	3296-83	2014-12-15	2014-12-17	THE MASTER GROUP CRANF	39.98	CAD	39.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281250	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	SUPPLIES	
FACILITIES MANAGEMENT 	3306-81	2014-12-23	2014-12-24	ENGINEERED AIR	358.21	CAD	358.21	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280056	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	SUPPLIES	
					605.63	CAD	605.63	CAD								
FACILITIES MANAGEMENT 	3271-157	2014-11-27	2014-12-01	CDN TIRE STORE #00485	33.88	CAD	33.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61169557	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	PURCHASE LADDER HOOK	
FACILITIES MANAGEMENT 	3281-141	2014-12-04	2014-12-08	SETON	425.24	CAD	425.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	5099	Durable Goods Not Elsewhere Classified	PURCHASE  LOG BOOKS/SAFETY CONE	
FACILITIES MANAGEMENT 	3285-71	2014-12-09	2014-12-10	ARMSTRONG MONITORING C	164.20	CAD	164.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279668	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	PURCHASE SPLASH GUARD	
FACILITIES MANAGEMENT 	3290-67	2014-12-10	2014-12-12	THE HOME DEPOT #7129	11.83	CAD	11.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61275988	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORS	
					635.15	CAD	635.15	CAD								
FACILITIES MANAGEMENT 	3285-72	2014-12-09	2014-12-10	LOWES #02633*	65.52	CAD	65.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61275348	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  ARBOR FOR SLOT CUTTER, 1/4 S"	
					65.52	CAD	65.52	CAD								
FACILITIES MANAGEMENT 	3276-105	2014-12-03	2014-12-04	BL SECURITY LOCKSMITH	47.18	CAD	47.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280046	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
FACILITIES MANAGEMENT 	3281-142	2014-12-05	2014-12-08	BL SECURITY LOCKSMITH	50.85	CAD	50.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280214	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
FACILITIES MANAGEMENT 	3292-113	2014-12-11	2014-12-15	THE HOME DEPOT #7080	101.51	CAD	101.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280124	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  PRESTITE1,5L"	
					199.54	CAD	199.54	CAD								
FACILITIES MANAGEMENT 	3271-158	2014-11-28	2014-12-01	THE HOME DEPOT #7080	32.97	CAD	32.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61256796	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  NAILS	
FACILITIES MANAGEMENT 	3281-143	2014-12-04	2014-12-08	RONA # 55130	13.92	CAD	13.92	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61263277	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
					46.89	CAD	46.89	CAD								
FACILITIES MANAGEMENT 	3276-106	2014-12-03	2014-12-04	BL SECURITY LOCKSMITH	85.32	CAD	85.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61278670	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
FACILITIES MANAGEMENT 	3285-73	2014-12-08	2014-12-10	THE HOME DEPOT #7080	31.38	CAD	31.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61275348	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	1X4X8 MAPLE	
FACILITIES MANAGEMENT 	3290-68	2014-12-10	2014-12-12	THE HOME DEPOT #7080	116.35	CAD	116.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61268806	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  B/OX 3/4"""	
FACILITIES MANAGEMENT 	3298-84	2014-12-17	2014-12-18	BL SECURITY LOCKSMITH	26.84	CAD	26.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281612	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
FACILITIES MANAGEMENT 	3298-85	2014-12-17	2014-12-18	BL SECURITY LOCKSMITH	8.48	CAD	8.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61261105	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
FACILITIES MANAGEMENT 	3298-86	2014-12-17	2014-12-18	BL SECURITY LOCKSMITH	21.19	CAD	21.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
FACILITIES MANAGEMENT 	3302-127	2014-12-19	2014-12-22	CUSTOM DOOR   LOCK SER	20.34	CAD	20.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281787	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	SUPPLIES	
FACILITIES MANAGEMENT 	3306-82	2014-12-23	2014-12-24	CUSTOM DOOR   LOCK SER	45.77	CAD	45.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281612	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	SUPPLIES	
					355.67	CAD	355.67	CAD								
FACILITIES MANAGEMENT 	3275-95	2014-12-01	2014-12-03	THE HOME DEPOT #7134	325.45	CAD	325.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269529	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  2X4X10 SPF.	
FACILITIES MANAGEMENT 	3276-107	2014-12-02	2014-12-04	THE HOME DEPOT #7134	64.57	CAD	64.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61268268	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  2X4X10 SPF.	
FACILITIES MANAGEMENT 	3281-144	2014-12-04	2014-12-08	THE HOME DEPOT #7078	20.32	CAD	20.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61278025	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	LADDER HOOK	
FACILITIES MANAGEMENT 	3288-87	2014-12-09	2014-12-11	THE HOME DEPOT #7078	14.66	CAD	14.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280454	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORS	
FACILITIES MANAGEMENT 	3288-88	2014-12-09	2014-12-11	THE HOME DEPOT #7078	3.01	CAD	3.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279863	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	DOOR PIN	
FACILITIES MANAGEMENT 	3300-95	2014-12-18	2014-12-19	RAYETTE FOREST PRODUCT	139.27	CAD	139.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61277695	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	PURCHASE LUMBER	
FACILITIES MANAGEMENT 	3300-96	2014-12-18	2014-12-19	RAYETTE FOREST PRODUCT	38.42	CAD	38.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61176285	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	PURCHASE LUMBER	
FACILITIES MANAGEMENT 	3304-54	2014-12-22	2014-12-23	KOOY BROS LAWN	413.55	CAD	413.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281252	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5261	Lawn and Garden Supply Stores	PURCHASE SALTER TARP	
FACILITIES MANAGEMENT 	3308-75	2014-12-24	2014-12-29	THE HOME DEPOT #7012	48.11	CAD	48.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281559	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	3/4 PINE PLY	
FACILITIES MANAGEMENT 	3312-49	2014-12-30	2014-12-31	BEAVER VALLEY STONE LI	119.26	CAD	119.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281460	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1740	"Insulation, Masonry, Plastering, Stonewo"	PURCHASE CEMENT CURBS	
					"1,186.62"	CAD	"1,186.62"	CAD								
FACILITIES MANAGEMENT 	3271-159	2014-11-28	2014-12-01	PRO KONTROL	"1,232.37"	CAD	"1,232.37"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61278346	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5072	Hardware Equipment and Supplies	SUPPLIES	
FACILITIES MANAGEMENT 	3271-160	2014-11-28	2014-12-01	PRO KONTROL	"1,069.91"	CAD	"1,069.91"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61274741	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5072	Hardware Equipment and Supplies	SUPPLIES	
					"2,302.28"	CAD	"2,302.28"	CAD								
FACILITIES MANAGEMENT 	3285-74	2014-12-09	2014-12-10	CARSON ELECTRIC LTD	69.13	CAD	69.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280135	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLY MATERIALS	
					69.13	CAD	69.13	CAD								
FACILITIES MANAGEMENT 	3271-161	2014-11-27	2014-12-01	THE HOME DEPOT #7080	73.42	CAD	73.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61275129	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	HEAT TOOL	
FACILITIES MANAGEMENT 	3290-69	2014-12-10	2014-12-12	THE HOME DEPOT #7080	30.45	CAD	30.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269184	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	BIN PRIMER	
FACILITIES MANAGEMENT 	3300-97	2014-12-18	2014-12-19	THE FLOOR SHOP	94.85	CAD	94.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269996	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5713	Floor Covering Stores	SUPPLIES	
FACILITIES MANAGEMENT 	3302-128	2014-12-19	2014-12-22	NEW CANADIAN LUMBER	6.77	CAD	6.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269996	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
					205.49	CAD	205.49	CAD								
FACILITIES MANAGEMENT 	3275-96	2014-12-01	2014-12-03	ELITE PLUMBING   HEATI	92.16	CAD	92.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279587	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	SUPPLIES	
FACILITIES MANAGEMENT 	3275-97	2014-12-01	2014-12-03	ELITE PLUMBING   HEATI	52.49	CAD	52.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279590	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	SUPPLIES	
FACILITIES MANAGEMENT 	3308-76	2014-12-23	2014-12-29	NEXT SUPPLY	569.00	CAD	569.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61271515	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT 	3308-77	2014-12-23	2014-12-29	NEXT SUPPLY	900.00	CAD	900.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61271515	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
					"1,613.65"	CAD	"1,613.65"	CAD								
FACILITIES MANAGEMENT 	3280-94	2014-12-01	2014-12-05	PURE METAL GALVANIZING	350.02	CAD	350.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi		
FACILITIES MANAGEMENT 	3312-50	2014-12-29	2014-12-31	THE HOME DEPOT #7080	27.78	CAD	27.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5200	Home Supply Warehouse	**MORE**  MARKER	
					377.80	CAD	377.80	CAD								
FACILITIES MANAGEMENT 	3275-98	2014-12-01	2014-12-03	THE HOME DEPOT #7080	6.76	CAD	6.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61279366	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	KEY BLANK	
FACILITIES MANAGEMENT 	3285-75	2014-12-08	2014-12-10	THE HOME DEPOT #7013	31.74	CAD	31.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280165	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  1X3X10 PINE	
FACILITIES MANAGEMENT 	3298-87	2014-12-16	2014-12-18	THE HOME DEPOT #7080	17.48	CAD	17.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280225	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  PADLOCK	
FACILITIES MANAGEMENT 	3300-98	2014-12-17	2014-12-19	THE HOME DEPOT #7080	24.69	CAD	24.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61281445	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS	
FACILITIES MANAGEMENT 	3304-55	2014-12-22	2014-12-23	BL SECURITY LOCKSMITH	47.18	CAD	47.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280969	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7393	"Detective Agencies, Protective Agencies,"	SUPPLIES	
					127.85	CAD	127.85	CAD								
FACILITIES MANAGEMENT 	3276-108	2014-12-02	2014-12-04	THE HOME DEPOT #7080	10.15	CAD	10.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61278621	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SCREW	
FACILITIES MANAGEMENT 	3280-95	2014-12-03	2014-12-05	INTERIOR CO-ORDINATORS	791.00	CAD	791.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280042	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLIES	
FACILITIES MANAGEMENT 	3281-145	2014-12-04	2014-12-08	THE HOME DEPOT #7012	13.42	CAD	13.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61266518	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ALEX PLUS	
FACILITIES MANAGEMENT 	3281-146	2014-12-05	2014-12-08	THE HOME DEPOT #7080	10.61	CAD	10.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61280260	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SCREW	
FACILITIES MANAGEMENT 	3285-76	2014-12-09	2014-12-10	NEW CANADIAN LUMBER	6.24	CAD	6.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269996	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT 	3288-89	2014-12-10	2014-12-11	NEW CANADIAN LUMBER	27.52	CAD	27.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269996	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT 	3296-84	2014-12-16	2014-12-17	NEW CANADIAN LUMBER	55.90	CAD	55.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61269996	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
