Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
LEGAL SERVICES	3085-169	2014-07-17	2014-07-18	TERANET EXPRESS	25.00	CAD	25.00	CAD	4827	ONLINE SERVICES FEES	LL5302	HERITAGE PRESERVATION -CULTURE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3085-170	2014-07-17	2014-07-18	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5302	HERITAGE PRESERVATION -CULTURE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3089-85	2014-07-21	2014-07-22	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3089-86	2014-07-21	2014-07-22	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3091-145	2014-07-22	2014-07-23	TERANET EXPRESS	19.50	CAD	19.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3091-146	2014-07-22	2014-07-23	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3104-153	2014-07-30	2014-07-31	TERANET EXPRESS	27.50	CAD	27.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
					292.50	CAD	292.50	CAD								
LONG TERM CARE HOMES	3061-189	2014-07-03	2014-07-04	THERAPEUTIC SURFACE SO	270.07	CAD	270.07	CAD	2823	MEDICAL SUPPLIES	D3L144	WESBURN NURSING ADMINISTRATION	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES	
LONG TERM CARE HOMES	3065-209	2014-07-03	2014-07-07	ERICKSON LABS 00 OF 00	40.90	CAD	37.55	USD	2823	MEDICAL SUPPLIES	D3L144	WESBURN NURSING ADMINISTRATION	8099	"Health Practitioners, Medical Services -"	MEDICAL SUPPLIES	
LONG TERM CARE HOMES	3074-213	2014-07-09	2014-07-10	DS PARKE SOLUTIONS	"1,669.01"	CAD	"1,669.01"	CAD	2082	HEALTH & SAFETY SUPPLIES	D3L061	WESBURN MAINTENANCE	7349	"Cleaning and Maintenance, Janitorial Ser"	MAINTENANCE SUPPLIES	
LONG TERM CARE HOMES	3078-215	2014-07-11	2014-07-14	MISTER CHEMICAL LTD	"1,857.93"	CAD	"1,857.93"	CAD	2570	JANITORIAL SUPPLIES	D3L041	WESBURN HOUSEKEEPING	5169	Chemicals and Allied Products Not Elsewh	JANITORIAL SUPPLIES	
LONG TERM CARE HOMES	3079-83	2014-07-07	2014-07-15	MCKEEHORRIGAN	438.44	CAD	438.44	CAD	4199	OTHER PROFESSIONAL AND TECHNICAL SERVICE	D3L061	WESBURN MAINTENANCE	1799	"Contractors, Special Trade - Not Elsewhe"	PREVENTATIVE MAINTENANCE	
LONG TERM CARE HOMES	3079-84	2014-07-10	2014-07-15	MCKEEHORRIGAN	363.86	CAD	363.86	CAD	4199	OTHER PROFESSIONAL AND TECHNICAL SERVICE	D3L061	WESBURN MAINTENANCE	1799	"Contractors, Special Trade - Not Elsewhe"	PREVENTATIVE MAINTENANCE	
LONG TERM CARE HOMES	3085-171	2014-07-16	2014-07-18	THE HOME DEPOT #7239	25.20	CAD	25.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3L061	WESBURN MAINTENANCE	5200	Home Supply Warehouse	**MORE**  2X4X8 SPF.	
LONG TERM CARE HOMES	3085-172	2014-07-17	2014-07-18	AMAZON *MARKETPLCE CA	-1.00	CAD	-1.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3L083	WESBURN PROGRAMS & SERVICES	4816	Computer Network/Information Services	OCCUPATIONAL THERAPY SUPPLIES	
LONG TERM CARE HOMES	3087-194	2014-07-18	2014-07-21	AMAZON.CA PRIME MEMBER	89.27	CAD	89.27	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3L083	WESBURN PROGRAMS & SERVICES	5968	Direct Marketing - Continuity/Subscripti	OCCUPATIONAL THERAPY SUPPLIES	
					"4,753.68"	CAD	"4,712.78"	CAD								
							37.55	USD								
"PARKS, FORESTRY & RECREATION"	3060-99	2014-07-02	2014-07-03	DOLLAR TREE CANADA STO	53.54	CAD	53.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10549	Y-REC SUPER3-PRGM SUPPORT	5331	Variety Stores	ARTS & CRAFT SUPPLIES FOR SPLASH PROGRAM	
"PARKS, FORESTRY & RECREATION"	3060-100	2014-07-02	2014-07-03	ACTION TROPHY   ENGRAV	45.20	CAD	45.20	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P10549	Y-REC SUPER3-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	SPLASH PROGRAM INSCRIPTION	
"PARKS, FORESTRY & RECREATION"	3061-190	2014-07-02	2014-07-04	THE HOME DEPOT #7011	24.84	CAD	24.84	CAD	2710	GENERAL HARDWARE	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	**MORE**  TEST CAP 1.5	
"PARKS, FORESTRY & RECREATION"	3061-191	2014-07-02	2014-07-04	CDN TIRE STORE #00119	54.17	CAD	54.17	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P10549	Y-REC SUPER3-PRGM SUPPORT	5200	Home Supply Warehouse	PRIZES FOR SPLASH PREP RALLY	
"PARKS, FORESTRY & RECREATION"	3061-192	2014-07-03	2014-07-04	ACTION TROPHY   ENGRAV	929.99	CAD	929.99	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P10549	Y-REC SUPER3-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	RIBBONS FOR SPLASH PROGRAM	
"PARKS, FORESTRY & RECREATION"	3083-178	2014-07-16	2014-07-17	ACTION TROPHY   ENGRAV	130.52	CAD	130.52	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P10549	Y-REC SUPER3-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	PLAQUES FOR SPLASH PROGRAM	
					"1,238.26"	CAD	"1,238.26"	CAD								
"PARKS, FORESTRY & RECREATION"	3060-101	2014-07-02	2014-07-03	PARLIAMENT BUILDING SU	109.57	CAD	109.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5211	"Building Materials, Lumber Stores"	CONCRETE PREMIX	
"PARKS, FORESTRY & RECREATION"	3067-91	2014-07-07	2014-07-08	EAST END GARDEN CENTRE	54.10	CAD	54.10	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5261	Lawn and Garden Supply Stores	SOD	
"PARKS, FORESTRY & RECREATION"	3079-85	2014-07-14	2014-07-15	PARLIAMENT BUILDING SU	255.11	CAD	255.11	CAD	2786	DRAINAGE MATERIAL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5211	"Building Materials, Lumber Stores"	WEEPING TILE	
					418.78	CAD	418.78	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3059-113	2014-07-01	2014-07-02	FACEBOOK QCBG962AD2	27.53	CAD	27.53	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS	
ECONOMIC DEVELOPMENT & CULTURE	3059-114	2014-07-01	2014-07-02	FACEBOOK W9PMA629D2	27.80	CAD	27.80	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS TRANS# 577602232352644-740293	
ECONOMIC DEVELOPMENT & CULTURE	3060-102	2014-07-03	2014-07-03	FACEBOOK 35MRS6S9D2	28.04	CAD	28.04	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS TRANS# 633955843383955-745036	
ECONOMIC DEVELOPMENT & CULTURE	3065-210	2014-07-07	2014-07-07	FACEBOOK AX6NB629D2	32.45	CAD	32.45	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 581150965331104-753462	
ECONOMIC DEVELOPMENT & CULTURE	3072-152	2014-07-08	2014-07-09	WHOLENOTE MEDIA INC	733.09	CAD	733.09	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	MUSEUM AD	
ECONOMIC DEVELOPMENT & CULTURE	3076-177	2014-07-11	2014-07-11	FACEBOOK MA7CA62AD2	32.63	CAD	32.63	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 576564655789743-761381	
ECONOMIC DEVELOPMENT & CULTURE	3079-86	2014-07-15	2014-07-15	FACEBOOK 72TGU6S9D2	32.56	CAD	32.56	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 639983482781191-769144	
ECONOMIC DEVELOPMENT & CULTURE	3085-173	2014-07-17	2014-07-18	ZOOMERMEDIA	11.30	CAD	11.30	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	8999	Professional Services - Not Elsewhere Cl	MAGAZINE COPIES TO DISTRIBUTE AT EVENT	
ECONOMIC DEVELOPMENT & CULTURE	3087-195	2014-07-19	2014-07-21	FACEBOOK GSXHF6A9D2	33.12	CAD	33.12	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 594670663979136-776585	
ECONOMIC DEVELOPMENT & CULTURE	3091-147	2014-07-23	2014-07-23	FACEBOOK 72AJC62AD2	33.16	CAD	33.16	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 584219861690889-783982	
ECONOMIC DEVELOPMENT & CULTURE	3097-157	2014-07-27	2014-07-28	FACEBOOK 83QXC6W8D2	33.16	CAD	33.16	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 585687704877429-791926	
ECONOMIC DEVELOPMENT & CULTURE	3104-154	2014-07-31	2014-07-31	FACEBOOK 9D2TE6J9D2	33.06	CAD	33.06	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADS - TRANS# 592167280896143-799124	
					"1,057.90"	CAD	"1,057.90"	CAD								
"PARKS, FORESTRY & RECREATION"	3059-115	2014-06-28	2014-07-02	CDN TIRE STORE #00654	79.04	CAD	79.04	CAD	2715	PAINT SUPPLIES	P00013	TRILLIUM-FERRY OPERATIONS	5200	Home Supply Warehouse	"PAINT, QUICK START"	
"PARKS, FORESTRY & RECREATION"	3072-153	2014-07-07	2014-07-09	THE HOME DEPOT #7011	286.60	CAD	286.60	CAD	2710	GENERAL HARDWARE	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5200	Home Supply Warehouse	**MORE**  PLUG-TITE 5K	
"PARKS, FORESTRY & RECREATION"	3078-216	2014-07-09	2014-07-14	INLAND LIFERAFTS  MARI	535.62	CAD	535.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00013	TRILLIUM-FERRY OPERATIONS	4468	"Marinas, Marine Service/Supplies"	HYDROSTATIC RELEASES FOR LIFE RAFTS	
"PARKS, FORESTRY & RECREATION"	3085-174	2014-07-16	2014-07-18	CTF SUPPLY (11)	254.48	CAD	254.48	CAD	2710	GENERAL HARDWARE	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"ANTI SLIP TAPE, METAL PUTTY, TOOLS"	
"PARKS, FORESTRY & RECREATION"	3085-175	2014-07-16	2014-07-18	CDN TIRE STORE #00654	303.94	CAD	303.94	CAD	2665	PROTECTIVE CLOTHING	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	"WELDING MASK, PADLOCKS, HASPS"	
"PARKS, FORESTRY & RECREATION"	3085-176	2014-07-17	2014-07-18	CONCORD ELECTRONICS SO	220.12	CAD	220.12	CAD	3020	M & E - COMMUNICATIONS	P00013	TRILLIUM-FERRY OPERATIONS	5732	Electronic Sales	6W MEGAPHONE	
"PARKS, FORESTRY & RECREATION"	3087-196	2014-07-18	2014-07-21	BATTLEFIELD EQUIPMENT	854.28	CAD	854.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5712	"Equipment, Furniture, and Home Furnishin"	FILTER ELEMENTS	
"PARKS, FORESTRY & RECREATION"	3089-87	2014-07-20	2014-07-22	CDN TIRE STORE #00152	64.50	CAD	64.50	CAD	2710	GENERAL HARDWARE	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5200	Home Supply Warehouse	"ASSORTED SPRINGS, SNAP HOOKS"	
"PARKS, FORESTRY & RECREATION"	3091-148	2014-07-22	2014-07-23	PAUL WOLF ELECTRIC   L	27.46	CAD	27.46	CAD	2575	ELECTRICAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5065	Electrical Parts and Equipment	12V 25W EMERG. BULBS	
"PARKS, FORESTRY & RECREATION"	3093-168	2014-07-23	2014-07-24	CC HYDRAULIC IND SUPPL	43.89	CAD	43.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00010	S MCBRIDE-FERRY OPERATIONS	8999	Professional Services - Not Elsewhere Cl	HYDRAULIC FITTINGS	
"PARKS, FORESTRY & RECREATION"	3093-169	2014-07-23	2014-07-24	DAVIES AUTO ELECTRIC L	79.69	CAD	79.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00013	TRILLIUM-FERRY OPERATIONS	7538	Automotive Service Shops	WIX AIR FILTERS	
"PARKS, FORESTRY & RECREATION"	3095-137	2014-07-23	2014-07-25	OMNIFLEX HOSE   EQUIPM	197.12	CAD	197.12	CAD	2120	PARTS - MACHINERY & EQUIPMENT	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5085	Industrial Supplies Not Elsewhere Classi	"HYDRAULIC FITTINGS, HOSES"	
"PARKS, FORESTRY & RECREATION"	3097-158	2014-07-27	2014-07-28	PRINCESS AUTO	396.54	CAD	396.54	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"HYD CYLINDER, HAND TRUCK"	
"PARKS, FORESTRY & RECREATION"	3102-144	2014-07-25	2014-07-30	ATLANTIC BEARING   DRI	63.28	CAD	63.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	7399	Business Services - Not Elsewhere Classi	PUMP BEARINGS	
"PARKS, FORESTRY & RECREATION"	3102-145	2014-07-29	2014-07-30	OMNIFLEX HOSE   EQUIPM	25.09	CAD	25.09	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	CAMLOCK GASKET	
"PARKS, FORESTRY & RECREATION"	3104-155	2014-07-30	2014-07-31	WOLSELEY MECHANICAL	119.39	CAD	119.39	CAD	2535	PLUMBING SUPPLIES	P00011	T RENNIE-FERRY OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	MOEN FAUCET	
					"3,551.04"	CAD	"3,551.04"	CAD								
LEGAL SERVICES	3060-103	2014-07-02	2014-07-03	TERANET EXPRESS	47.00	CAD	47.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3060-104	2014-07-02	2014-07-03	TERANET EXPRESS	6.00	CAD	6.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3060-105	2014-07-02	2014-07-03	TERANET EXPRESS	30.00	CAD	30.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3060-106	2014-07-02	2014-07-03	TERANET EXPRESS	14.00	CAD	14.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3065-211	2014-07-04	2014-07-07	TERANET EXPRESS	60.00	CAD	60.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3065-212	2014-07-04	2014-07-07	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3065-213	2014-07-04	2014-07-07	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3065-214	2014-07-04	2014-07-07	TERANET EXPRESS	23.00	CAD	23.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3067-92	2014-07-07	2014-07-08	TERANET EXPRESS	45.00	CAD	45.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3067-93	2014-07-07	2014-07-08	TERANET EXPRESS	4.50	CAD	4.50	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3072-154	2014-07-08	2014-07-09	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS  FORESTRY AND RECREATION	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3072-155	2014-07-08	2014-07-09	TERANET EXPRESS	35.50	CAD	35.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3072-156	2014-07-08	2014-07-09	TERANET EXPRESS	22.00	CAD	22.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3074-214	2014-07-09	2014-07-10	TERANET EXPRESS	19.00	CAD	19.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3076-178	2014-07-10	2014-07-11	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3076-179	2014-07-10	2014-07-11	TERANET EXPRESS	4.50	CAD	4.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3076-180	2014-07-10	2014-07-11	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3076-181	2014-07-10	2014-07-11	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3089-88	2014-07-21	2014-07-22	TERANET EXPRESS	47.00	CAD	47.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3089-89	2014-07-21	2014-07-22	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3089-90	2014-07-21	2014-07-22	TERANET EXPRESS	22.00	CAD	22.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3093-170	2014-07-23	2014-07-24	TERANET EXPRESS	21.00	CAD	21.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3093-171	2014-07-23	2014-07-24	TERANET EXPRESS	19.00	CAD	19.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3093-172	2014-07-23	2014-07-24	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3093-173	2014-07-23	2014-07-24	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3093-174	2014-07-23	2014-07-24	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3095-138	2014-07-24	2014-07-25	TERANET EXPRESS	22.00	CAD	22.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3095-139	2014-07-24	2014-07-25	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3097-159	2014-07-25	2014-07-28	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3097-160	2014-07-25	2014-07-28	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3097-161	2014-07-25	2014-07-28	TERANET EXPRESS	39.00	CAD	39.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3097-162	2014-07-25	2014-07-28	TERANET EXPRESS	11.50	CAD	11.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3102-146	2014-07-29	2014-07-30	TERANET EXPRESS	26.00	CAD	26.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3102-147	2014-07-29	2014-07-30	TERANET EXPRESS	11.50	CAD	11.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3102-148	2014-07-29	2014-07-30	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3104-156	2014-07-30	2014-07-31	TERANET EXPRESS	16.00	CAD	16.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3104-157	2014-07-30	2014-07-31	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3104-158	2014-07-30	2014-07-31	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLANNING&DEVELOPMENT-METRO HALL	9222	Fines	TITLE SEARCHES	
					659.50	CAD	659.50	CAD								
FIRE SERVICES	3061-193	2014-06-27	2014-07-04	ALEXANDER METALS   ALL	65.08	CAD	65.08	CAD	2532	STEEL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5051	Metal Service Centers and Offices	METAL OFF CUTS	
FIRE SERVICES	3104-159	2014-07-29	2014-07-31	BEACH ROAD STEEL SALES	98.56	CAD	98.56	CAD	2532	STEEL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5051	Metal Service Centers and Offices	METAL OFF CUTS	
					163.64	CAD	163.64	CAD								
"PARKS, FORESTRY & RECREATION"	3102-149	2014-07-28	2014-07-30	ONEIDA EQUIPMENT LTD	3.84	CAD	3.84	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P00415	N-WEST3-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	SLEEVE	
					3.84	CAD	3.84	CAD								
"PARKS, FORESTRY & RECREATION"	3074-215	2014-07-08	2014-07-10	THE HOME DEPOT #7107	47.26	CAD	47.26	CAD	2715	PAINT SUPPLIES	P07682	MALVERN-OPERATIONS	5200	Home Supply Warehouse	PAINT	
"PARKS, FORESTRY & RECREATION"	3074-216	2014-07-09	2014-07-10	POOL MATES	68.92	CAD	68.92	CAD	2499	OTHER CHEMICALS	P10186	C-REC SUPER2-PRGM SUPPORT	5996	Swimming Pools - Sales and Supplies	POOL CHEMICAL TESTING REAGENT	
"PARKS, FORESTRY & RECREATION"	3078-217	2014-07-11	2014-07-14	THE HOME DEPOT #7027	102.39	CAD	102.39	CAD	2715	PAINT SUPPLIES	P07682	MALVERN-OPERATIONS	5200	Home Supply Warehouse	PAINT	
"PARKS, FORESTRY & RECREATION"	3083-179	2014-07-15	2014-07-17	THE HOME DEPOT #7107	74.18	CAD	74.18	CAD	2710	GENERAL HARDWARE	P10186	C-REC SUPER2-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  GB-DISCONNEC	
"PARKS, FORESTRY & RECREATION"	3087-197	2014-07-17	2014-07-21	THE HOME DEPOT #7107	3.57	CAD	3.57	CAD	2710	GENERAL HARDWARE	P10186	C-REC SUPER2-PRGM SUPPORT	5200	Home Supply Warehouse	GB-RING TERM	
