Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4678-138	2017-08-05	2017-08-07	DOLLAR TREE #40209	9.11 	CAD	9.11 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5331	Variety Stores	MULTICOLOR FELT	
"PARKS, FORESTRY & RECREATION"	4678-139	2017-08-05	2017-08-07	WAL-MART # 1152	19.18 	CAD	19.18 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	"SPRAY PAINT, DETERGENT"	
"PARKS, FORESTRY & RECREATION"	4678-140	2017-08-06	2017-08-07	METRO #475	26.82 	CAD	26.82 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ICE CREAM, JUICE, BANANAS"	
"PARKS, FORESTRY & RECREATION"	4691-157	2017-08-12	2017-08-14	NOFRILLS DAVE'S #3924	30.75 	CAD	30.75 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PUDDING, JUICE, ICE CREAM"	
"PARKS, FORESTRY & RECREATION"	4691-158	2017-08-13	2017-08-14	COSTCO WHOLESALE W537	40.32 	CAD	40.32 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5300	Wholesale Clubs	"FREEZIES, BERRIES, YOGURT"	
"PARKS, FORESTRY & RECREATION"	4691-159	2017-08-13	2017-08-14	DOLLARAMA # 287	29.66 	CAD	29.66 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	"BALLOONS, GUMMIES, STICKERS"	
"PARKS, FORESTRY & RECREATION"	4697-135	2017-08-16	2017-08-17	COSTCO BUSINESS CENTER	31.05 	CAD	31.05 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5300	Wholesale Clubs	"PAPER BAGS, PAPER PLATES"	
"PARKS, FORESTRY & RECREATION"	4698-128	2017-08-17	2017-08-18	MICHAELS #4918	23.72 	CAD	23.72 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	TIE DYE PACKS	
"PARKS, FORESTRY & RECREATION"	4698-129	2017-08-17	2017-08-18	TDSB - PURCHASING	132.44 	CAD	132.44 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	8299	Educational Services	"GLOVES, GLITTES, BRISTOL BOARDS, PLYNG CARDS"	
"PARKS, FORESTRY & RECREATION"	4698-130	2017-08-17	2017-08-18	PAYPAL *HOOPERSONIC	204.00 	CAD	204.00 	CAD	4118	TICKETS AND ADMISSION FEES	P04022	CEDARBROOK CC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	ADVENTURE CAMP	
"PARKS, FORESTRY & RECREATION"	4698-131	2017-08-17	2017-08-18	COSTCO WHOLESALE W535	15.96 	CAD	15.96 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5300	Wholesale Clubs	HOTDOG BUNS	
"PARKS, FORESTRY & RECREATION"	4698-132	2017-08-17	2017-08-18	DOLLARAMA #0986	16.95 	CAD	16.95 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	"PINGPONG BALLS, STICK ON RHINESTONES"	
"PARKS, FORESTRY & RECREATION"	4698-133	2017-08-17	2017-08-18	ONTARIO SCIENCE CENTRE	22.00 	CAD	22.00 	CAD	4118	TICKETS AND ADMISSION FEES	P04022	CEDARBROOK CC-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	ADMISSION FEE - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-175	2017-08-17	2017-08-21	WAL-MART # 1152	44.57 	CAD	44.57 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	"SPRAY PAINT, VINEGAR, MARSHMALLOWS"	
"PARKS, FORESTRY & RECREATION"	4701-176	2017-08-18	2017-08-21	METRO #475	18.06 	CAD	18.06 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FLOWERS	
"PARKS, FORESTRY & RECREATION"	4701-177	2017-08-19	2017-08-21	NOFRILLS DAVE'S #3924	28.90 	CAD	28.90 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"APPLES, HOTDOGS, KETCHUP"	
"PARKS, FORESTRY & RECREATION"	4701-178	2017-08-19	2017-08-21	YOUNG CONNECTIONS	94.07 	CAD	94.07 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5631	Women's Accessory and Specialty Stores	WHITE SHIRTS	
"PARKS, FORESTRY & RECREATION"	4703-74	2017-08-20	2017-08-22	WAL-MART #3635	7.88 	CAD	7.88 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	PONY BEADS	
"PARKS, FORESTRY & RECREATION"	4708-116	2017-08-25	2017-08-28	METRO #475	18.06 	CAD	18.06 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FLOWERS	
					"1,601.35 "	CAD	"1,601.35 "	CAD								
PUBLIC HEALTH	4697-136	2017-08-15	2017-08-17	PAYPAL *CAPHD ACSDP	400.00 	CAD	400.00 	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3601	DENTAL HEALTH CITYWIDE	8999	Professional Services - Not Elsewhere Cl	SEMINAR/TRAINING/BUSINESS MEETING	
					400.00 	CAD	400.00 	CAD								
TORONTO PARAMEDIC SERVICES	4676-134	2017-08-02	2017-08-04	SERVICEONTARIO - 045 D	254.00 	CAD	254.00 	CAD	4830	PERMIT & LICENSE FEES	B41100	MAINTENANCE OF FLEET	9399	Government Services - Not Elsewhere Clas	VEHICLE REGISTRATION	
					254.00 	CAD	254.00 	CAD								
STRATEGIC & CORPORATE POLICY	4675-130	2017-08-01	2017-08-03	AIR CAN  0142181182522	741.75 	CAD	741.75 	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	3009	Air Canada	"A/FARE - ALBERTA - SEPT 12-15, 2017"	
STRATEGIC & CORPORATE POLICY	4675-131	2017-08-01	2017-08-03	AIR CAN  0142181182522	33.90 	CAD	33.90 	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	3009	Air Canada	SEAT SELECTION- ALBERTA - SEP12-15/17	
STRATEGIC & CORPORATE POLICY	4680-26	2017-08-07	2017-08-08	AIR CAN  0142181182522	(11.30)	CAD	(11.30)	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	3009	Air Canada	CREDIT - SEAT SEL  - FCM - ALBERTA	
					764.35 	CAD	764.35 	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4675-132	2017-08-02	2017-08-03	BEST BUY.CA # 900	338.93 	CAD	338.93 	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	5732	Electronic Sales	COSCO FUNSPORT PLAYPEN/CRIB - FOR CLIENT USE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4676-135	2017-08-04	2017-08-04	APPLIANCE PARTS #36	469.87 	CAD	469.87 	CAD	2199	MISCELLANEOUS PARTS	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5065	Electrical Parts and Equipment	REPLACEMENT FRIDGE PARTS - GASKETS & TIMERS	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4678-141	2017-08-03	2017-08-07	WAL-MART # 3111	242.78 	CAD	242.78 	CAD	2610	KITCHEN SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	5411	"Grocery Stores, Supermarkets"	COOKWARE SETS FOR CLIENT USE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4686-163	2017-08-11	2017-08-11	AMAZON.COM	"1,770.92 "	CAD	"1,372.06 "	USD	2199	MISCELLANEOUS PARTS	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5942	Book Stores	HVAC PARTS - CONDENSATE PUMPS	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4691-160	2017-08-10	2017-08-14	IDLEWOOD INN	"1,510.00 "	CAD	"1,510.00 "	CAD	4840	MOTEL/HOTEL RENT CHG	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7011	"Lodging - Hotels, Motels, Resorts - Not"	MOTEL STAY FOR CLIENT # 22790	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4693-66	2017-08-14	2017-08-15	PIRATE LIFE	339.71 	CAD	339.71 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7991	Tourist Attractions and Exhibits	"CHILDREN PROGRAM OUTING AUGUST 14, 2017 - BALANCE"	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4693-67	2017-08-15	2017-08-15	TORONTO AND REGION CON	22.60 	CAD	22.60 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7999	Recreation Services (Not Elsewhere Class	DEPOSIT - CHILDRENS PROGRAM OUTING	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4706-131	2017-08-24	2017-08-24	TORONTO AND REGION CON	257.05 	CAD	257.05 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7999	Recreation Services (Not Elsewhere Class	CHILDRENS PROGRAM OUTING BALANCE FOR CONFIRMED #'S	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4706-132	2017-08-24	2017-08-24	TORONTO AND REGION CON	18.95 	CAD	18.95 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7999	Recreation Services (Not Elsewhere Class	CHILDRENS PROGRAM OUTING 1-ADULT & 1-CHILD ADDED	
					"4,970.81 "	CAD	"3,199.89 "	CAD								
							"1,372.06 "	USD								
TORONTO WATER	4678-142	2017-08-04	2017-08-07	WWW COSTCO CA	"2,033.89 "	CAD	"2,033.89 "	CAD	3310	FURNISHINGS	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	5399	Miscellaneous General Merchandise	CHAIRS	
TORONTO WATER	4678-143	2017-08-04	2017-08-07	PRO-DIRECT INDUSTRIEL	298.63 	CAD	298.63 	CAD	2710	GENERAL HARDWARE	TW7020	WTR TREAT & SUPPLY: FJ HORGAN TP - SERV	5039	Construction Materials Not Elsewhere Cla	"NICAD BATTERY, END CAP, BATTERY DOOR"	
					"2,332.52 "	CAD	"2,332.52 "	CAD								
TRANSPORTATION SERVICES 	4673-150	2017-08-01	2017-08-02	BELL TV	118.25 	CAD	118.25 	CAD	4808	NETWORK EQUIPMENT INCLUDING CABLING	TP0185	ROADWAY SURFACE REPAIR-D3	4812	Telecommunication Equipment Including Te	MONTHLY BELL UTILITY SATELLITE TV CHARGE	
					118.25 	CAD	118.25 	CAD								
"PARKS, FORESTRY & RECREATION"	4676-136	2017-08-03	2017-08-04	DREAMSTIME.COM	19.81 	CAD	19.81 	CAD	4082	PHOTO/VIDEO SERVICES	P13505	PAN AM TORONTO SPORTS HONOUR	2741	Miscellaneous Publishing and Printing	STOCK PHOTO FOR SPORT PLAN	
"PARKS, FORESTRY & RECREATION"	4676-137	2017-08-03	2017-08-04	WWW.ISTOCK.COM	36.00 	CAD	36.00 	CAD	4082	PHOTO/VIDEO SERVICES	P13505	PAN AM TORONTO SPORTS HONOUR	7333	"Commercial Art, Graphics, Photography"	3 CREDIT(S)	
"PARKS, FORESTRY & RECREATION"	4698-134	2017-08-17	2017-08-18	WWW.ISTOCK.COM	13.00 	CAD	13.00 	CAD	4082	PHOTO/VIDEO SERVICES	P13505	PAN AM TORONTO SPORTS HONOUR	7333	"Commercial Art, Graphics, Photography"	1 CREDIT(S)	
					68.81 	CAD	68.81 	CAD								
"PARKS, FORESTRY & RECREATION"	4673-151	2017-08-01	2017-08-02	PAUL WOLF ELECTRIC   L	567.49 	CAD	567.49 	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	LONG SHAFT NUT DRIVER SETS	
"PARKS, FORESTRY & RECREATION"	4676-138	2017-08-03	2017-08-04	PAUL WOLF ELECTRIC   L	56.84 	CAD	56.84 	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	SOCKET	
"PARKS, FORESTRY & RECREATION"	4678-144	2017-08-03	2017-08-07	CTF SUPPLY (11)	237.53 	CAD	237.53 	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	COPPER ANTI SEIZE-CAP SCREW	
"PARKS, FORESTRY & RECREATION"	4685-117	2017-08-08	2017-08-10	CTF SUPPLY (11)	47.47 	CAD	47.47 	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	BOLTS	
"PARKS, FORESTRY & RECREATION"	4695-104	2017-08-15	2017-08-16	PAUL WOLF ELECTRIC   L	48.10 	CAD	48.10 	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	POLE LIGHT SWITCHES	
"PARKS, FORESTRY & RECREATION"	4706-133	2017-08-22	2017-08-24	CTF SUPPLY (11)	91.35 	CAD	91.35 	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	SELF DRILL SCREWS	
					"1,048.78 "	CAD	"1,048.78 "	CAD								
"PARKS, FORESTRY & RECREATION"	4676-139	2017-08-03	2017-08-04	NORTH BEACH VOLLEYBALL	127.13 	CAD	127.13 	CAD	4118	TICKETS AND ADMISSION FEES	P05112	OURLAND CC-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	SUMMER CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4678-145	2017-08-04	2017-08-07	WONDERLAND FOOD   EQUI	80.18 	CAD	80.18 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05112	OURLAND CC-SUMMER CAMPS	5046	Commercial Equipment Not Elsewhere Class	SNOW CONE SUPPLIES FOR CARNIVAL	
"PARKS, FORESTRY & RECREATION"	4686-164	2017-08-09	2017-08-11	POPPA CORN CORP.	106.79 	CAD	106.79 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05112	OURLAND CC-SUMMER CAMPS	5712	"Equipment, Furniture, and Home Furnishin"	POPCORN FOR CARNIVAL	
"PARKS, FORESTRY & RECREATION"	4691-161	2017-08-11	2017-08-14	NO FRILL'S #1306	62.71 	CAD	62.71 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05112	OURLAND CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	4691-162	2017-08-11	2017-08-14	DOLLARAMA #0939	46.05 	CAD	46.05 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05112	OURLAND CC-SUMMER CAMPS	5310	Discount Stores	COCKEY PLAYOFF PRIZES	
"PARKS, FORESTRY & RECREATION"	4701-179	2017-08-18	2017-08-21	HOCKEY HALL OF FAME	432.00 	CAD	432.00 	CAD	4118	TICKETS AND ADMISSION FEES	P05112	OURLAND CC-SUMMER CAMPS	7941	"Athletic Fields, Commercial Sports, Prof"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4708-117	2017-08-25	2017-08-28	NO FRILLS MARIO   SELI	89.91 	CAD	89.91 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05112	OURLAND CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHICKEN BREAST, VEGETABLE OIL, CHOC. CHIPS"	
"PARKS, FORESTRY & RECREATION"	4708-118	2017-08-25	2017-08-28	THE EZONE	607.95 	CAD	607.95 	CAD	4118	TICKETS AND ADMISSION FEES	P05112	OURLAND CC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	CAMP TRIP	
					"1,552.72 "	CAD	"1,552.72 "	CAD								
"PARKS, FORESTRY & RECREATION"	4673-152	2017-08-01	2017-08-02	METRO #750	135.50 	CAD	135.50 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP	
"PARKS, FORESTRY & RECREATION"	4678-146	2017-08-04	2017-08-07	NO FRILLS PANCHA'S #01	3.68 	CAD	3.68 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	MUNCHIN CAMP	
"PARKS, FORESTRY & RECREATION"	4682-72	2017-08-08	2017-08-09	REAL CANADIAN WHOLESAL	127.36 	CAD	127.36 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FAIRBANK CAMP -	
"PARKS, FORESTRY & RECREATION"	4685-119	2017-08-09	2017-08-10	PLAYTIME BOWL	540.42 	CAD	540.42 	CAD	4118	TICKETS AND ADMISSION FEES	P05096	FAIRBANK CC-SUMMER CAMPS	7933	Bowling Alleys	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4691-163	2017-08-10	2017-08-14	WAL-MART # 3105	40.54 	CAD	40.54 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5310	Discount Stores	FAIRBANK CAMP -	
"PARKS, FORESTRY & RECREATION"	4693-68	2017-08-14	2017-08-15	SQ *X MOVEMENT INC.	408.50 	CAD	408.50 	CAD	4118	TICKETS AND ADMISSION FEES	P05096	FAIRBANK CC-SUMMER CAMPS	8299	Educational Services	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4695-105	2017-08-15	2017-08-16	REAL CANADIAN WHOLESAL	54.44 	CAD	54.44 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FAIRBANK CAMP -	
"PARKS, FORESTRY & RECREATION"	4697-137	2017-08-16	2017-08-17	FAMOUS PLAYER 7406QPS	350.00 	CAD	350.00 	CAD	4118	TICKETS AND ADMISSION FEES	P05096	FAIRBANK CC-SUMMER CAMPS	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4698-135	2017-08-17	2017-08-18	FAMOUS PLAYER 7406QPS	404.00 	CAD	404.00 	CAD	4118	TICKETS AND ADMISSION FEES	P05096	FAIRBANK CC-SUMMER CAMPS	7832	Motion Picture Theaters	FAIRBANK MUNCHKIN CAMP- CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-180	2017-08-18	2017-08-21	REAL CANADIAN WHOLESAL	28.65 	CAD	28.65 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	ICE CREAM	
"PARKS, FORESTRY & RECREATION"	4705-77	2017-08-22	2017-08-23	REAL CANADIAN WHOLESAL	9.54 	CAD	9.54 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FAIRBANK/VAUGHAN CAMP -	
"PARKS, FORESTRY & RECREATION"	4705-78	2017-08-22	2017-08-23	DESERRES	28.19 	CAD	28.19 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4706-134	2017-08-23	2017-08-24	LONG   MCQUADE	200.01 	CAD	200.01 	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P05096	FAIRBANK CC-SUMMER CAMPS	7399	Business Services - Not Elsewhere Classi	RENTAL FOR GLOW PARTY	
"PARKS, FORESTRY & RECREATION"	4706-135	2017-08-23	2017-08-24	METRO #750	81.33 	CAD	81.33 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FAIRBANK MUNCHKIN CAMP	
"PARKS, FORESTRY & RECREATION"	4707-95	2017-08-24	2017-08-25	PARTY CITY #2008	105.04 	CAD	105.04 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	SUPPLIES FOR GLOW PARTY	
"PARKS, FORESTRY & RECREATION"	4708-119	2017-08-25	2017-08-28	REAL CANADIAN WHOLESAL	8.97 	CAD	8.97 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05096	FAIRBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	POPCORN	
					"2,526.17 "	CAD	"2,526.17 "	CAD								
TORONTO WATER	4675-134	2017-08-01	2017-08-03	CDN TIRE STORE #00654	28.78 	CAD	28.78 	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4036	WW TREATMT:ASHBRIDGES BAY TP-SOLIDS	5200	Home Supply Warehouse	SPRAY FOAM	
TORONTO WATER	4680-27	2017-08-07	2017-08-08	AMAZON *MARKETPLCE CA	363.50 	CAD	363.50 	CAD	*****	COURIER SERVICES	TW4017	WW TREATMT:ASHBRIDGES BAY TP-TECH SUPP	4816	Computer Network/Information Services	**MORE**  MOTOROLA SYMBOL LI4278 BARCODE SCANNER	
TORONTO WATER	4705-79	2017-08-22	2017-08-23	BBYMARKETPLA*DUSLAN TE	137.80 	CAD	137.80 	CAD	*****	COURIER SERVICES	TW4022	WW TREATMT:ASHBRIDGES BAY TP-LIQUIDS	5732	Electronic Sales	**MORE**  FUJI CR8-LHC FLUSHER PLC BATTERY	
					530.08 	CAD	530.08 	CAD								
"PARKS, FORESTRY & RECREATION"	4671-71	2017-07-31	2017-08-01	FIESTA FARMS INC	612.60 	CAD	612.60 	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GARDEN SUPPLY	
"PARKS, FORESTRY & RECREATION"	4673-153	2017-08-01	2017-08-02	FIESTA FARMS INC	103.91 	CAD	103.91 	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GARDEN SUPPLY	
"PARKS, FORESTRY & RECREATION"	4675-135	2017-08-01	2017-08-03	CUSTOM DOOR   LOCK SER	19.84 	CAD	19.84 	CAD	2730	LOCKS	P00530	S-WEST 1-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	LOCKS	
"PARKS, FORESTRY & RECREATION"	4691-164	2017-08-11	2017-08-14	STAPLES STORE #25	44.07 	CAD	44.07 	CAD	2090	GRAPHIC DESIGN SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	LAMINATED POSTERS	
"PARKS, FORESTRY & RECREATION"	4693-69	2017-08-14	2017-08-15	ROTBLOTTS DISCOUNT WAR	152.35 	CAD	152.35 	CAD	2715	PAINT SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5251	Hardware Stores	PAINTS	
"PARKS, FORESTRY & RECREATION"	4693-70	2017-08-14	2017-08-15	STAPLES STORE #26	33.90 	CAD	33.90 	CAD	2090	GRAPHIC DESIGN SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	LAMINATED POSTERS	
"PARKS, FORESTRY & RECREATION"	4698-136	2017-08-17	2017-08-18	DANIEL SAFETY WORKWEAR	54.12 	CAD	54.12 	CAD	2670	UNIFORMS	P00530	S-WEST 1-PRGM SUPPORT	5137	"Mens, Womens, and Childrens Uniforms and"	SAFETY CLOTHING	
"PARKS, FORESTRY & RECREATION"	4701-181	2017-08-17	2017-08-21	THE HOME DEPOT #7080	270.79 	CAD	270.79 	CAD	2710	GENERAL HARDWARE	P00530	S-WEST 1-PRGM SUPPORT	5200	Home Supply Warehouse	50' FENCE	
"PARKS, FORESTRY & RECREATION"	4701-182	2017-08-17	2017-08-21	#540 MARK'S	50.83 	CAD	50.83 	CAD	2670	UNIFORMS	P00530	S-WEST 1-PRGM SUPPORT	5651	Family Clothing Stores	SAFETY CLOTHING	
					"1,342.41 "	CAD	"1,342.41 "	CAD								
"PARKS, FORESTRY & RECREATION"	4673-154	2017-07-31	2017-08-02	THE HOME DEPOT #7012	257.64 	CAD	257.64 	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  M18 AC/DC CG	
"PARKS, FORESTRY & RECREATION"	4675-136	2017-08-01	2017-08-03	CTF SUPPLY (11)	74.13 	CAD	74.13 	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	BOSCH BULLDOG EXTREME CUTTER	
"PARKS, FORESTRY & RECREATION"	4675-137	2017-08-01	2017-08-03	CTF SUPPLY (11)	352.51 	CAD	352.51 	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"M18 BATTERY PACK , CONCRETE ADHESIVE"	
"PARKS, FORESTRY & RECREATION"	4678-147	2017-08-03	2017-08-07	CTF SUPPLY (11)	267.30 	CAD	267.30 	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"LUBRICANT, GRINDING WHEEL, HAND FILES"	
