Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4665-98	2017-07-26	2017-07-28	WAL-MART #1004	$23.42	CAD	$23.42	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P02778	WALLACE EMERSON-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	MOUSE FOR CRP OFFICE	
"PARKS, FORESTRY & RECREATION"	4669-172	2017-07-27	2017-07-31	ENDS	$72.72	CAD	$72.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13355	INSTRCT AQUATICS - GREENWOOD OUT/POOL	5310	Discount Stores	TSHIRTS FOR GREENWOOD SWIM CAMP	
"PARKS, FORESTRY & RECREATION"	4669-173	2017-07-27	2017-07-31	WAL-MART #3106	$73.56	CAD	$73.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13355	INSTRCT AQUATICS - GREENWOOD OUT/POOL	5411	"Grocery Stores, Supermarkets"	TSHIRTS FOR GREENWOOD SWIM CAMP	
"PARKS, FORESTRY & RECREATION"	4669-174	2017-07-28	2017-07-31	WALMART #1150	$12.40	CAD	$12.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13355	INSTRCT AQUATICS - GREENWOOD OUT/POOL	5310	Discount Stores	MARKERS FOR GREENWOOD SWIM CAMP	
					"$2,683.43"	CAD	"$2,683.43"	CAD								
"PARKS, FORESTRY & RECREATION"	4641-67	2017-07-10	2017-07-11	APPLIED INDUSTRIAL TEC	$120.35	CAD	$120.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00656	CENTENNIAL PARK-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	V-BELT	
"PARKS, FORESTRY & RECREATION"	4646-123	2017-07-13	2017-07-14	JOHN BROOKS COMPANY	$840.72	CAD	$840.72	CAD	3065	M & E - PLANT & GARAGE	P00890	KIPLING YD-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	PUMP KIT	
"PARKS, FORESTRY & RECREATION"	4652-65	2017-07-13	2017-07-18	OMNIFLEX HOSE   EQUIPM	$228.37	CAD	$228.37	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00656	CENTENNIAL PARK-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE/FITTINGS	
"PARKS, FORESTRY & RECREATION"	4652-66	2017-07-14	2017-07-18	OMNIFLEX HOSE   EQUIPM	$332.72	CAD	$332.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00656	CENTENNIAL PARK-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE/FITTINGS	
"PARKS, FORESTRY & RECREATION"	4653-98	2017-07-17	2017-07-19	CDN TIRE STORE #00070	$18.06	CAD	$18.06	CAD	2135	PARTS - TIRES/TUBES	P00670	W-NORTH3-PRGM SUPPORT	5200	Home Supply Warehouse	TIRE	
"PARKS, FORESTRY & RECREATION"	4654-130	2017-07-19	2017-07-20	APPLIED INDUSTRIAL TEC	$4.47	CAD	$4.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	SEAL	
"PARKS, FORESTRY & RECREATION"	4654-131	2017-07-19	2017-07-20	APPLIED INDUSTRIAL TEC	$31.66	CAD	$31.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00656	CENTENNIAL PARK-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	BELTS	
"PARKS, FORESTRY & RECREATION"	4655-127	2017-07-19	2017-07-21	BRAFASCO / ETOBICOKE	$108.31	CAD	$108.31	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	ROD/SCREW/NUT	
"PARKS, FORESTRY & RECREATION"	4655-128	2017-07-19	2017-07-21	BRAFASCO / ETOBICOKE	$270.95	CAD	$270.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00516	HIGH PARK-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	TIE DOWN	
"PARKS, FORESTRY & RECREATION"	4658-157	2017-07-18	2017-07-24	OMNIFLEX HOSE   EQUIPM	$80.52	CAD	$80.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00670	W-NORTH3-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE/FITTINGS	
"PARKS, FORESTRY & RECREATION"	4658-158	2017-07-19	2017-07-24	OMNIFLEX HOSE   EQUIPM	$101.20	CAD	$101.20	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00674	W-SOUTH3-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE/FITTINGS	
					"$2,137.33"	CAD	"$2,137.33"	CAD								
"PARKS, FORESTRY & RECREATION"	4629-218	2017-06-29	2017-07-04	CDN TIRE STORE #00152	$27.09	CAD	$27.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10049	KINGSVIEW VILLAGE CS-INSTRL	5200	Home Supply Warehouse	SOCCER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4633-124	2017-07-04	2017-07-06	SHOPPERSDRUGMART0974	$30.00	CAD	$30.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	TOKENS	
"PARKS, FORESTRY & RECREATION"	4633-125	2017-07-05	2017-07-06	DOLLARAMA # 386	$9.04	CAD	$9.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4634-127	2017-07-05	2017-07-07	CDN TIRE STORE #00070	$18.06	CAD	$18.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10049	KINGSVIEW VILLAGE CS-INSTRL	5200	Home Supply Warehouse	SOCCER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4634-128	2017-07-06	2017-07-07	TORONTO ZOOADMISSIONS	"$1,408.50"	CAD	"$1,408.50"	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4641-68	2017-07-10	2017-07-11	NOFRILLS EMILIANO ANA	$83.33	CAD	$83.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4641-69	2017-07-10	2017-07-11	DOLLAR TREE CANADA STO	$5.65	CAD	$5.65	CAD	2601	DUR REC & EDUC SUPP	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5331	Variety Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4643-124	2017-07-11	2017-07-12	CENTENIAL PARK MINI IN	$225.00	CAD	$225.00	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4645-114	2017-07-12	2017-07-13	WILD WATER KINGDOM	"$1,524.65"	CAD	"$1,524.65"	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4652-67	2017-07-17	2017-07-18	NOFRILLS EMILIANO ANA	$91.53	CAD	$91.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10049	KINGSVIEW VILLAGE CS-INSTRL	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4654-132	2017-07-18	2017-07-20	RAINBOW CINEMA WOODBIN	$90.00	CAD	$90.00	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	7832	Motion Picture Theaters	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4655-129	2017-07-19	2017-07-21	SHOPPERSDRUGMART0974	$60.00	CAD	$60.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	TOKENS	
"PARKS, FORESTRY & RECREATION"	4655-130	2017-07-20	2017-07-21	BINGEMANS	"$1,224.00"	CAD	"$1,224.00"	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5811	Caterers	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4658-159	2017-07-20	2017-07-24	BOWLERAMA REXDALE	$196.17	CAD	$196.17	CAD	4118	TICKETS AND ADMISSION FEES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	7933	Bowling Alleys	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4660-55	2017-07-24	2017-07-25	NOFRILLS EMILIANO ANA	$107.25	CAD	$107.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FOOD ITEMS	
"PARKS, FORESTRY & RECREATION"	4662-95	2017-07-24	2017-07-26	WAL-MART ONLINE PHOTO	$14.92	CAD	$14.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10049	KINGSVIEW VILLAGE CS-INSTRL	5310	Discount Stores	SOCCER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4664-139	2017-07-25	2017-07-27	RAINBOW CINEMA WOODBIN	$90.00	CAD	$90.00	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	7832	Motion Picture Theaters	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4665-99	2017-07-26	2017-07-28	SHOPPERSDRUGMART0974	$90.00	CAD	$90.00	CAD	4118	TICKETS AND ADMISSION FEES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4665-100	2017-07-26	2017-07-28	WAL-MART # 3031	$2.77	CAD	$2.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
					"$5,297.96"	CAD	"$5,297.96"	CAD								
"PARKS, FORESTRY & RECREATION"	4629-219	2017-06-30	2017-07-04	MICHAELS #3982	$115.23	CAD	$115.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4629-220	2017-06-30	2017-07-04	YOUR DOLLAR STORE WITH	$161.03	CAD	$161.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4631-71	2017-07-04	2017-07-05	MICHAELS #3982	$7.45	CAD	$7.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	RECREATIONAL SUPPPLIES	
"PARKS, FORESTRY & RECREATION"	4631-72	2017-07-04	2017-07-05	DOLLARAMA #0994	$42.09	CAD	$42.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5310	Discount Stores	RECREATIONAL SUPPPLIES	
"PARKS, FORESTRY & RECREATION"	4633-126	2017-07-04	2017-07-06	WAL-MART # 3111	$131.35	CAD	$131.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4643-125	2017-07-11	2017-07-12	KENNEDY BOWL	"$1,130.00"	CAD	"$1,130.00"	CAD	4118	TICKETS AND ADMISSION FEES	P04084	LAMOREAUX SS-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4645-115	2017-07-11	2017-07-13	YOUR DOLLAR STORE WITH	$55.09	CAD	$55.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	RECREATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4645-116	2017-07-12	2017-07-13	MICHAELS OF CANADA #49	$15.99	CAD	$15.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	RECREATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4646-124	2017-07-12	2017-07-14	WAL-MART #3159	$179.99	CAD	$179.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4655-131	2017-07-19	2017-07-21	WAL-MART #3159	$81.94	CAD	$81.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4660-56	2017-07-24	2017-07-25	DOLLAR TREE # 40245	$22.60	CAD	$22.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5331	Variety Stores	RECREATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4662-96	2017-07-24	2017-07-26	WAL-MART #3186	$77.83	CAD	$77.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4662-97	2017-07-25	2017-07-26	MICHAELS OF CANADA #49	$148.54	CAD	$148.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	RECREATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4665-101	2017-07-27	2017-07-28	DOLLARAMA #0931	$29.66	CAD	$29.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5310	Discount Stores	RECREATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4665-102	2017-07-27	2017-07-28	RCSS SCARBOROUGH #2809	$62.09	CAD	$62.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04084	LAMOREAUX SS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	RECREATION SUPPLIES	
					"$2,260.88"	CAD	"$2,260.88"	CAD								
"PARKS, FORESTRY & RECREATION"	4629-221	2017-07-03	2017-07-04	THE XTERMINATOR	$578.56	CAD	$578.56	CAD	4417	PEST CONTROL	P00549	S-EAST 2-TURF&HORT	7342	Exterminating and Disinfecting Services	TREATMENT OF RATS AT ST. JAMESTOWN WEST	
"PARKS, FORESTRY & RECREATION"	4629-222	2017-07-03	2017-07-04	THE XTERMINATOR	$442.96	CAD	$442.96	CAD	4417	PEST CONTROL	P00549	S-EAST 2-TURF&HORT	7342	Exterminating and Disinfecting Services	TREATMENT OF RATS AT OPERA PLACE PARK	
"PARKS, FORESTRY & RECREATION"	4629-223	2017-07-03	2017-07-04	THE XTERMINATOR	$467.82	CAD	$467.82	CAD	4417	PEST CONTROL	P00549	S-EAST 2-TURF&HORT	7342	Exterminating and Disinfecting Services	TREATMENT OF RATS AT ST. JAMES	
"PARKS, FORESTRY & RECREATION"	4636-173	2017-07-07	2017-07-10	ABRAMS	$91.47	CAD	$91.47	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00549	S-EAST 2-TURF&HORT	7549	Towing Services	EMERGENCY AFTER HOURS TOWING	
"PARKS, FORESTRY & RECREATION"	4669-175	2017-07-30	2017-07-31	THE XTERMINATOR	$221.48	CAD	$221.48	CAD	4417	PEST CONTROL	P00549	S-EAST 2-TURF&HORT	7342	Exterminating and Disinfecting Services	RAT CONTROL ST JAMES PARK	
"PARKS, FORESTRY & RECREATION"	4669-176	2017-07-30	2017-07-31	THE XTERMINATOR	$553.70	CAD	$553.70	CAD	4417	PEST CONTROL	P00549	S-EAST 2-TURF&HORT	7342	Exterminating and Disinfecting Services	ST JAMES TOWN WEST	
"PARKS, FORESTRY & RECREATION"	4669-177	2017-07-30	2017-07-31	THE XTERMINATOR	$221.48	CAD	$221.48	CAD	4417	PEST CONTROL	P00549	S-EAST 2-TURF&HORT	7342	Exterminating and Disinfecting Services	RAT CONTROL OPERA PLACE PARK	
					"$2,577.47"	CAD	"$2,577.47"	CAD								
"PARKS, FORESTRY & RECREATION"	4665-103	2017-07-27	2017-07-28	STAPLES STORE #26	$191.48	CAD	$191.48	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00068	S-CENTRAL-PRUNING/REMOVAL	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
					$191.48	CAD	$191.48	CAD								
"PARKS, FORESTRY & RECREATION"	4629-224	2017-06-29	2017-07-04	YOUR DOLLAR STORE WITH	$97.75	CAD	$97.75	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P13172	INSTRCT SPORTS-NORTH TORONTO MEMO	5999	Miscellaneous and Specialty Retail Store	CAMP: GENERIC START-UP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4629-225	2017-07-03	2017-07-04	FOOD BASICS #867	$5.99	CAD	$5.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	SNACK BAR-MILK	
"PARKS, FORESTRY & RECREATION"	4631-73	2017-07-04	2017-07-05	PAYPAL *FAC	$225.00	CAD	$225.00	CAD	4102	ENTERTAINER AND BAND FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	8211	"Schools, Elementary and Secondary"	BEDFORE CHILDREN'S CAMP - BLANK CANVAS WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4633-127	2017-07-05	2017-07-06	COSTCO WHOLESALE W535	$143.54	CAD	$143.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5300	Wholesale Clubs	"SNACK BAR/BBQ - REPLENISHMENT, 618100"	
"PARKS, FORESTRY & RECREATION"	4645-117	2017-07-11	2017-07-13	WAL-MART # 1151	$4.33	CAD	$4.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5310	Discount Stores	"SNACK BAR - MILK, 618192"	
"PARKS, FORESTRY & RECREATION"	4645-118	2017-07-12	2017-07-13	THE SOURCE #51540	$124.24	CAD	$124.24	CAD	4082	PHOTO/VIDEO SERVICES	P13251	SUMMER CAMPS - BEDFORD PARK CC	5732	Electronic Sales	"CAMP - FUJI INSTAX (CRAFT) , 6140440"	
"PARKS, FORESTRY & RECREATION"	4646-125	2017-07-12	2017-07-14	CUPCAKES BY SWEETCAKES	$59.00	CAD	$59.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13272	SUMMER CAMPS - NORTH TORONTO MEMO	5812	"Eating Places, Restaurants"	"CIT PROGRAM - SESSION TREAT, 614021"	
"PARKS, FORESTRY & RECREATION"	4646-126	2017-07-12	2017-07-14	PAYPAL *KINGKONEINC	$310.75	CAD	$310.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13272	SUMMER CAMPS - NORTH TORONTO MEMO	5811	Caterers	CAMP - ICE CREAM TRUCK (SPECIAL EVENT)	
"PARKS, FORESTRY & RECREATION"	4650-184	2017-07-13	2017-07-17	TORONTO FRINGE	$14.00	CAD	$14.00	CAD	4118	TICKETS AND ADMISSION FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	7922	Theatrical Producers (except Motion Pict	BEDFORE CHILDREN'S CAMP - TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4650-185	2017-07-13	2017-07-17	TORONTO FRINGE	$234.00	CAD	$234.00	CAD	4118	TICKETS AND ADMISSION FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	7922	Theatrical Producers (except Motion Pict	BEDFORE CHILDREN'S CAMP - TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4650-186	2017-07-14	2017-07-17	CUPCAKES BY SWEETCAKES	$67.50	CAD	$67.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13272	SUMMER CAMPS - NORTH TORONTO MEMO	5812	"Eating Places, Restaurants"	"CIT PROGRAM - SESSION TREAT, 612313"	
"PARKS, FORESTRY & RECREATION"	4652-68	2017-07-17	2017-07-18	PAYPAL *FAC	$225.00	CAD	$225.00	CAD	4102	ENTERTAINER AND BAND FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	8211	"Schools, Elementary and Secondary"	BEDFORE CHILDREN'S CAMP - BLANK CANVAS WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4653-99	2017-07-17	2017-07-19	PAYPAL *DYNAMIX	$455.68	CAD	$455.68	CAD	4102	ENTERTAINER AND BAND FEES	P13272	SUMMER CAMPS - NORTH TORONTO MEMO	8351	Child Care Services	NORTH TORONTO CHILDREN'S CAMP - WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4660-57	2017-07-24	2017-07-25	NOFRILLS CARLO'S 705	$51.02	CAD	$51.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	"SNACK BAR - REPLENISHMENT, 619223"	
"PARKS, FORESTRY & RECREATION"	4660-58	2017-07-24	2017-07-25	METRO #752	$33.40	CAD	$33.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	"SNACK BAR/BBQ - REPLENISHMENT, 615331"	
"PARKS, FORESTRY & RECREATION"	4665-104	2017-07-27	2017-07-28	NOFRILLS DINOS 289	$130.90	CAD	$130.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	SNACK BAR - 3 WEEK REPLENISHMENT	
"PARKS, FORESTRY & RECREATION"	4669-178	2017-07-28	2017-07-31	CUPCAKES BY SWEETCAKES	$51.50	CAD	$51.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13272	SUMMER CAMPS - NORTH TORONTO MEMO	5812	"Eating Places, Restaurants"	"CIT PROGRAM - SESSION TREAT, 612562"	
					"$2,233.60"	CAD	"$2,233.60"	CAD								
"PARKS, FORESTRY & RECREATION"	4643-126	2017-07-11	2017-07-12	SPRINGS CANADA INC	$42.91	CAD	$42.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10539	S-REC SUPER1-PRGM SUPPORT	5719	Miscellaneous House Furnishing Specialty		
"PARKS, FORESTRY & RECREATION"	4660-59	2017-07-24	2017-07-25	THE BARGAINS GROUP LTD	$780.33	CAD	$780.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10539	S-REC SUPER1-PRGM SUPPORT	5699	Accessory  and Apparel Stores - Miscella		
"PARKS, FORESTRY & RECREATION"	4665-105	2017-07-27	2017-07-28	CLOVERDALE HOME HARDWA	$30.53	CAD	$30.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10539	S-REC SUPER1-PRGM SUPPORT	5251	Hardware Stores		
					$853.77	CAD	$853.77	CAD								
PUBLIC HEALTH	4654-133	2017-07-19	2017-07-20	FUNDSCRIP	$523.36	CAD	$523.36	CAD	4133	INCENT & REF PAYMTS	PH4021	TUBERCULOSIS PROGRAM	5947	"Card, Gift, Novelty, and Souvenir Shops"	GIFT CARDS PROGRAM	
PUBLIC HEALTH	4654-134	2017-07-19	2017-07-20	FUNDSCRIP	$523.36	CAD	$523.36	CAD	4133	INCENT & REF PAYMTS	PH4021	TUBERCULOSIS PROGRAM	5947	"Card, Gift, Novelty, and Souvenir Shops"	GIFT CARDS PROGRAM	
PUBLIC HEALTH	4655-132	2017-07-21	2017-07-21	TIM HORTONS HO	$250.00	CAD	$250.00	CAD	4133	INCENT & REF PAYMTS	PH4021	TUBERCULOSIS PROGRAM	5814	Quick Payment Service - Fast-Food Restau	GIFT CARDS PROGRAM	
					"$1,296.72"	CAD	"$1,296.72"	CAD								
TORONTO PARAMEDIC SERVICES	4660-60	2017-07-24	2017-07-25	CHAPTERS 785	$56.39	CAD	$56.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5942	Book Stores	MODEL SET FOR ERT TESTING	
					$56.39	CAD	$56.39	CAD								
"PARKS, FORESTRY & RECREATION"	4629-226	2017-06-30	2017-07-04	THE HOME DEPOT #7114	$410.69	CAD	$410.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06683	CHALKFARM CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  EXP ROLLER	
					$410.69	CAD	$410.69	CAD								
"PARKS, FORESTRY & RECREATION"	4629-227	2017-06-30	2017-07-04	CDN TIRE STORE #00209	$67.78	CAD	$67.78	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07186	ANCASTER-FITNESS	5200	Home Supply Warehouse	TABLE FANS FOR TABLE TENNIS PRGM	
					$67.78	CAD	$67.78	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4636-174	2017-07-07	2017-07-10	TORONTO STAR# 30314871	$49.75	CAD	$49.75	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5601	PARTNERSHIP DEVELOPMENT & SUPPORT	5994	News Dealers and Newsstands	MONTHLY SUBSCRIPTION	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4658-160	2017-07-22	2017-07-24	TORONTO STAR# 30314871	$49.75	CAD	$49.75	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5601	PARTNERSHIP DEVELOPMENT & SUPPORT	5994	News Dealers and Newsstands	MONTHLY SUBSCRIPTION	
					$99.50	CAD	$99.50	CAD								
