Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
TORONTO WATER	5061-19	2018-08-21	2018-08-22	MOE-DRINK WAT WASTE CE	175.00	CAD	175.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	TRAINING - TRAFFIC CONTROL AND TCP
TORONTO WATER	5067-29	2018-08-30	2018-08-30	MOE-DRINK WAT WASTE CE	175.00	CAD	175.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	TRAINING - DRINKING WATER OPERATIONS TRAINING AND SERTIFICATION REQUIREMENTS
					475.00	CAD	475.00	CAD							
SOLID WASTE MANAGEMENT	5055-23	2018-08-14	2018-08-14	SHOPPER S DRUG MART #1	9.02	CAD	9.02	CAD	2082	HEALTH & SAFETY SUPPLIES	SW0612	HOUSEHOLD HAZARDOUS WASTE	5912	"Drug Stores, Pharmacies"	PLASTIC BANDAGES FOR FIRST AID KITS.
SOLID WASTE MANAGEMENT	5060-23	2018-08-21	2018-08-21	VISTAPR*VISTAPRINT.CA	237.13	CAD	237.13	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	SW0612	HOUSEHOLD HAZARDOUS WASTE	2741	Miscellaneous Publishing and Printing	PROMOTIONAL MATERIALS FOR JOINT HEALTH & SAFETY COMMITTEE EVENT (BALLPOINT PENS)
SOLID WASTE MANAGEMENT	5060-24	2018-08-21	2018-08-21	VISTAPR*VISTAPRINT.CA	142.86	CAD	142.86	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	SW0612	HOUSEHOLD HAZARDOUS WASTE	2741	Miscellaneous Publishing and Printing	PROMOTIONAL MATERIALS FOR JOINT HEALTH & SAFETY COMMITTEE EVENT (BALLPOINT PENS)
					389.01	CAD	389.01	CAD							
TORONTO WATER	5058-15	2018-08-17	2018-08-17	THE HOME DEPOT #7136	61.29	CAD	61.29	CAD	*****	M & E - HAND TOOLS	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	**MORE**  DISC
TORONTO WATER	5065-21	2018-08-27	2018-08-28	MOE-DRINK WAT WASTE CE	145.00	CAD	145.00	CAD	4830	PERMIT & LICENSE FEES	TW2035	D&C: PROGRAM MAINTENANCE	9399	Government Services - Not Elsewhere Clas	WASTEWATER OPERATOR LICENCE RENEWAL
					206.29	CAD	206.29	CAD							
TORONTO WATER	5055-43	2018-08-14	2018-08-14	IKEA NORTH YORK	182.76	CAD	182.76	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5712	"Equipment, Furniture, and Home Furnishin"	PICTURE FRAMES
TORONTO WATER	5057-86	2018-08-15	2018-08-16	THE HOME DEPOT #7012	29.63	CAD	29.63	CAD	2710	GENERAL HARDWARE	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	**MORE**  6DUOPOWER24P
TORONTO WATER	5061-36	2018-08-22	2018-08-22	NATIONAL HOSE AND EQUI	197.19	CAD	197.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5046	Commercial Equipment Not Elsewhere Class	HUDRAULIC HOSE LINES
					409.58	CAD	409.58	CAD							
TORONTO WATER	5062-68	2018-08-23	2018-08-23	PAINT DEPOT	65.86	CAD	65.86	CAD	2715	PAINT SUPPLIES	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5198	"Paints, Varnishes, and Supplies"	SPECIALIZED NON-SLIP PAINT
					65.86	CAD	65.86	CAD							
FACILITIES MANAGEMENT	5061-37	2018-08-21	2018-08-22	THE HOME DEPOT #7001	63.23	CAD	63.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462925	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	DIMMER
FACILITIES MANAGEMENT	5062-69	2018-08-24	2018-08-24	NEDCO	534.77	CAD	534.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440931	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5062-70	2018-08-23	2018-08-23	LOWES #02633*	37.45	CAD	37.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61463290	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	UNDERCABINET LED STICK 22-1/2  WH
FACILITIES MANAGEMENT	5066-23	2018-08-29	2018-08-29	NEDCO	101.65	CAD	101.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462859	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5067-50	2018-08-30	2018-08-30	THE HOME DEPOT #7027	30.44	CAD	30.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464272	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	NYL PLG 15A
					767.54	CAD	767.54	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5056-54	2018-08-15	2018-08-15	RONA # 55130	84.72	CAD	84.72	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	AH0152	MH OS COLBORNE LODGE FACILITY OPERATIONS	5251	Hardware Stores	FANS
ECONOMIC DEVELOPMENT & CULTURE	5062-71	2018-08-23	2018-08-23	NOBLE 1003	777.86	CAD	777.86	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAC111-03	MACKENZIE HOUSE RESTORATION - 2017	5251	Hardware Stores	TOILETS
ECONOMIC DEVELOPMENT & CULTURE	5064-22	2018-08-27	2018-08-27	PRINCESS AUTO	84.74	CAD	84.74	CAD	2710	GENERAL HARDWARE	AH0154	MH OS FORT YORK FACILITY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	PRY BARS
					947.32	CAD	947.32	CAD							
FACILITIES MANAGEMENT	5052-73	2018-08-10	2018-08-10	CENTRAL FAIBANK LUMBER	925.47	CAD	925.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61461606	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	WOOD
FACILITIES MANAGEMENT	5052-74	2018-08-09	2018-08-09	CENTRAL FAIBANK LUMBER	"1,000.00"	CAD	"1,000.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61461606	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	PLYWOOD
					"1,925.47"	CAD	"1,925.47"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5048-25	2018-08-04	2018-08-04	INTERNIC.CA	96.05	CAD	96.05	CAD	4085	PROF & TECH-MGMT	ED0180	SUMMER & WINTERLICIOUS	7372	"Computer Programming, Integrated Systems"	WEB DOMAIN SUBSCRIPTION
ECONOMIC DEVELOPMENT & CULTURE	5063-10	2018-08-25	2018-08-25	ICONOSQUARE	52.38	CAD	39.00	USD	4085	PROF & TECH-MGMT	ED0150	PS MKG EDC MKTG TACTICS	5045	"Computers, Computer Peripheral Equipment"	SOCIAL MEDIA ANALYTICS
					148.43	CAD	96.05	CAD							
							39.00	USD							
ECONOMIC DEVELOPMENT & CULTURE	5057-87	2018-08-16	2018-08-16	LOBLAWS #1212	8.45	CAD	8.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	BAGUETTES AND NIGHT REFRESHMENTS
					8.45	CAD	8.45	CAD							
TORONTO WATER	5050-39	2018-08-07	2018-08-07	LINEMANS TESTING LABOR	271.35	CAD	271.35	CAD	4424	CONTRACTED SERVICES - GENERAL	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	TESTING OF HIGH VOLTAGE GLOVES
TORONTO WATER	5052-98	2018-08-08	2018-08-09	THE HOME DEPOT #7114	44.60	CAD	44.60	CAD	2590	EMERGENCY SERVICES SUPPLIES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	SMOKE ALARM
TORONTO WATER	5055-54	2018-08-14	2018-08-14	PAUL WOLF ELECTRIC & L	16.61	CAD	16.61	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5065	Electrical Parts and Equipment	"PAH, PUMP 2"
					332.56	CAD	332.56	CAD							
TRANSPORTATION	5045-131	2018-08-02	2018-08-02	URBAN GREEN BUILDING L	72.01	CAD	72.01	CAD	2551	ROAD MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5261	Lawn and Garden Supply Stores	CURB SUPPLIES
TRANSPORTATION	5052-99	2018-08-09	2018-08-09	BEST BUY CANADA #943	33.89	CAD	33.89	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5732	Electronic Sales	CAMERA ACCESSORY
TRANSPORTATION	5060-50	2018-08-20	2018-08-21	MGCS KINGSTON CC - PUB	636.84	CAD	636.84	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	9399	Government Services - Not Elsewhere Clas	BOOK 7 FIELD EDITION
TRANSPORTATION	5062-102	2018-08-23	2018-08-23	CDN TIRE STORE #00264	954.54	CAD	954.54	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	BRIDGE SUPPLIES
TRANSPORTATION	5062-103	2018-08-22	2018-08-23	THE HOME DEPOT #7001	59.89	CAD	59.89	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	2X6X96.SPRUC
TRANSPORTATION	5062-104	2018-08-23	2018-08-23	THE HOME DEPOT #7001	72.65	CAD	72.65	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  STRING
TRANSPORTATION	5063-11	2018-08-24	2018-08-24	THE HOME DEPOT #7001	86.42	CAD	86.42	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	SAKRETE CONC
TRANSPORTATION	5063-12	2018-08-24	2018-08-24	THE HOME DEPOT #7001	32.41	CAD	32.41	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	SAKRETE CONC
TRANSPORTATION	5067-71	2018-08-29	2018-08-30	PRAXAIR #756	135.44	CAD	135.44	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	7692	Welding Repair	BRIDGE SUPPLIES
TRANSPORTATION	5067-72	2018-08-30	2018-08-30	THE HOME DEPOT #7001	50.21	CAD	50.21	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  3/8X4TAPN 2P
TRANSPORTATION	5067-73	2018-08-30	2018-08-30	RONA # 55340	56.00	CAD	56.00	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5251	Hardware Stores	BRIDGE SUPPLIES
TRANSPORTATION	5067-74	2018-08-30	2018-08-30	RONA # 55340	27.98	CAD	27.98	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5251	Hardware Stores	BRIDGE SUPPLIES
TRANSPORTATION	5067-75	2018-08-30	2018-08-30	RONA # 55340	-56.00	CAD	-56.00	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5251	Hardware Stores	BRIDGE SUPPLIES
					"2,162.28"	CAD	"2,162.28"	CAD							
TORONTO WATER	5050-40	2018-08-07	2018-08-07	ENGINEERED AIR	101.70	CAD	101.70	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	1711	"Air Conditioning, Heating, and Plumbing"	SENSOR FOR HVAC
TORONTO WATER	5051-57	2018-08-08	2018-08-08	LOWES #03096*	140.12	CAD	140.12	CAD	3025	M & E - JANITORIAL	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	SHOP-VAC  12-GAL 6.0 PEAK HP VAC
TORONTO WATER	5051-58	2018-08-08	2018-08-08	PRINCESS AUTO	271.18	CAD	271.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5085	Industrial Supplies Not Elsewhere Classi	"FAN BARREL, PUMP"
TORONTO WATER	5062-105	2018-08-24	2018-08-24	AMRE SUPPLY	28.98	CAD	28.98	CAD	2535	PLUMBING SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5065	Electrical Parts and Equipment	DRAIN HOSE
TORONTO WATER	5062-106	2018-08-24	2018-08-24	LINEMANS TESTING LABOR	143.51	CAD	143.51	CAD	4424	CONTRACTED SERVICES - GENERAL	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5085	Industrial Supplies Not Elsewhere Classi	SAFETY GLOVES TESTING
TORONTO WATER	5065-32	2018-08-29	2018-08-29	ONTARIO COLLEGE OF TRA	135.60	CAD	135.60	CAD	4760	MEMBERSHIP FEES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	9399	Government Services - Not Elsewhere Clas	ELECTRICIAN MEMBERSHIP FEE
					821.09	CAD	821.09	CAD							
FIRE SERVICES	5049-12	2018-08-04	2018-08-06	PETROCAN	61.98	CAD	61.98	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5050-41	2018-08-06	2018-08-07	CELLICON	50.85	CAD	50.85	CAD	3020	M & E - COMMUNICATIONS	FR0013	EMERGENCY COMMUNICATIONS	4812	Telecommunication Equipment Including Te	CELL PHONE SCREEN SHIELD
FIRE SERVICES	5053-17	2018-08-10	2018-08-10	7-ELEVEN #32980 (MKT 2	59.45	CAD	59.45	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5057-110	2018-08-17	2018-08-17	ESSO	54.35	CAD	54.35	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5058-23	2018-08-18	2018-08-18	HOLIDAY INN EXPRESS	150.59	CAD	150.59	CAD	*****	BUSINESS TRAV - GROUND TRANSPORTATION	FR0012	ADMIN-HEADQUARTERS	3501	Holiday Inns	**MORE**  ACCOMMODATIONS
FIRE SERVICES	5058-24	2018-08-18	2018-08-18	PETROCAN	51.00	CAD	51.00	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5065-33	2018-08-27	2018-08-28	ESSO	67.55	CAD	67.55	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
					495.77	CAD	495.77	CAD							
TRANSPORTATION	5059-26	2018-08-20	2018-08-20	STEPHENSON S RENT-ALL	519.31	CAD	519.31	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	7394	"Equipment Rental and Leasing Services, F"	DIAMOND CUTTING BLADES/HOSE REPAIR
TRANSPORTATION	5060-51	2018-08-21	2018-08-21	STEPHENSON S RENT-ALL	119.70	CAD	119.70	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	7394	"Equipment Rental and Leasing Services, F"	FILTER AND SPARK PLUGS FOR CONCRETE SAWS
TRANSPORTATION	5061-47	2018-08-21	2018-08-22	MISTER SAFETY SHOES IN	140.75	CAD	140.75	CAD	2660	FOOTWEAR	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5661	Shoe Stores	SAFETY BOOTS
TRANSPORTATION	5065-34	2018-08-27	2018-08-28	BRAFASCO	160.60	CAD	160.60	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	TAPCON SCREWS FOR KING ST PROJECT
					940.36	CAD	940.36	CAD							
TORONTO WATER	5062-107	2018-08-22	2018-08-23	THE HOME DEPOT #7013	334.32	CAD	334.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2030	D&C: CONSTR. SERVICES: NORTH & WEST	5200	Home Supply Warehouse	WATER 24 PK
					334.32	CAD	334.32	CAD							
FACILITIES MANAGEMENT	5051-59	2018-08-07	2018-08-08	BUILDERS SUPPLIES LIMI	"1,997.46"	CAD	"1,997.46"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	DRYWALL AND SCREWS
FACILITIES MANAGEMENT	5054-31	2018-08-13	2018-08-13	FERCREM WOODWORKING IN	"1,209.10"	CAD	"1,209.10"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455225	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	CORIAN COUNTER TOP
FACILITIES MANAGEMENT	5054-32	2018-08-13	2018-08-13	BEST BUY #57	79.09	CAD	79.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5732	Electronic Sales	CELL PHONE CASE HOLDER
FACILITIES MANAGEMENT	5062-108	2018-08-23	2018-08-23	HARDWARE AGENCIES	"1,159.38"	CAD	"1,159.38"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR HARDWARE
FACILITIES MANAGEMENT	5062-109	2018-08-23	2018-08-23	HARDWARE AGENCIES	579.69	CAD	579.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR HARDWARE
FACILITIES MANAGEMENT	5065-35	2018-08-28	2018-08-28	G.K. CHEMICAL	"1,065.48"	CAD	"1,065.48"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7349	"Cleaning and Maintenance, Janitorial Ser"	SHOWER CURTAINS AND RODS
FACILITIES MANAGEMENT	5065-36	2018-08-28	2018-08-28	BEST BUY CANADA #931	45.19	CAD	45.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5732	Electronic Sales	PHONE CHARGER
					"6,135.39"	CAD	"6,135.39"	CAD							
FACILITIES MANAGEMENT	5045-132	2018-08-02	2018-08-02	THE HOME DEPOT #7134	17.50	CAD	17.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61459043	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	DW 1/4IN TAP
FACILITIES MANAGEMENT	5045-133	2018-08-03	2018-08-03	TORONTO PARKING AUTHOR	3.00	CAD	3.00	CAD	4770	PARKING EXPENSES (INTOWN)	61460827	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5045-134	2018-08-02	2018-08-02	WINDOW HARDWARE	96.33	CAD	96.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61459061	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	WINDOW CRANK AND FOLDING HANDLES
FACILITIES MANAGEMENT	5050-42	2018-08-07	2018-08-07	HARDWARE AGENCIES	59.72	CAD	59.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61461073	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HINGES AND BOLTS
FACILITIES MANAGEMENT	5050-43	2018-08-07	2018-08-07	TORONTO PARKING AUTHOR	3.00	CAD	3.00	CAD	4770	PARKING EXPENSES (INTOWN)	61458417	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5051-60	2018-08-07	2018-08-08	BUILDERS SUPPLIES LIMI	173.55	CAD	173.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	METAL TRACK AND STUD
FACILITIES MANAGEMENT	5051-61	2018-08-07	2018-08-08	BUILDERS SUPPLIES LIMI	"1,244.60"	CAD	"1,244.60"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	DRYWALL AND METAL
FACILITIES MANAGEMENT	5056-65	2018-08-14	2018-08-15	L L LOCKS	622.63	CAD	622.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61458417	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	LOCKS AND KEYS
FACILITIES MANAGEMENT	5056-66	2018-08-15	2018-08-15	CUSTOM DOOR & LOCK SER	16.10	CAD	16.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462042	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
FACILITIES MANAGEMENT	5056-67	2018-08-15	2018-08-15	TORONTO PARKING AUTHOR	5.25	CAD	5.25	CAD	4770	PARKING EXPENSES (INTOWN)	61461823	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5056-68	2018-08-15	2018-08-15	TORONTO PARKING AUTHOR	4.50	CAD	4.50	CAD	4770	PARKING EXPENSES (INTOWN)	61458417	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5057-111	2018-08-16	2018-08-16	CUSTOM DOOR & LOCK SER	334.48	CAD	334.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440551	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING AND KEYS
FACILITIES MANAGEMENT	5062-110	2018-08-23	2018-08-23	HARDWARE AGENCIES	692.06	CAD	692.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CYLINDERS AND LOCKS
FACILITIES MANAGEMENT	5062-111	2018-08-24	2018-08-24	CUSTOM DOOR & LOCK SER	446.35	CAD	446.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING AND KEYS
FACILITIES MANAGEMENT	5064-25	2018-08-27	2018-08-27	LOWES #03321*	10.83	CAD	10.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	V227 HGE PIN DR STP SN
FACILITIES MANAGEMENT	5064-26	2018-08-27	2018-08-27	HARDWARE AGENCIES	63.05	CAD	63.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462540	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CYLINDERS
FACILITIES MANAGEMENT	5064-27	2018-08-27	2018-08-27	HARDWARE AGENCIES	28.59	CAD	28.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CYLINDERS
FACILITIES MANAGEMENT	5064-28	2018-08-27	2018-08-27	HARDWARE AGENCIES	268.71	CAD	268.71	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CYLINDERS
FACILITIES MANAGEMENT	5064-29	2018-08-27	2018-08-27	CUSTOM DOOR & LOCK SER	45.20	CAD	45.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING
FACILITIES MANAGEMENT	5064-30	2018-08-27	2018-08-27	CUSTOM DOOR & LOCK SER	22.60	CAD	22.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462540	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING
FACILITIES MANAGEMENT	5065-37	2018-08-27	2018-08-28	THE HOME DEPOT #7012	542.31	CAD	542.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	LIVING ALARM
FACILITIES MANAGEMENT	5065-38	2018-08-27	2018-08-28	THE HOME DEPOT #7073	95.89	CAD	95.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  NYS 4 HOOK B
FACILITIES MANAGEMENT	5065-39	2018-08-28	2018-08-28	HARDWARE AGENCIES	109.18	CAD	109.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CAMS CYLINDER GUARDS AND LOCK SAVER
FACILITIES MANAGEMENT	5065-40	2018-08-28	2018-08-28	CUSTOM DOOR & LOCK SER	483.08	CAD	483.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING AND KEYS
FACILITIES MANAGEMENT	5067-76	2018-08-30	2018-08-30	CUSTOM DOOR & LOCK SER	41.53	CAD	41.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
					"5,430.04"	CAD	"5,430.04"	CAD							
