Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	Exp Type Desc	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
LEGAL SERVICES	2577-159	07-11-2013	07-12-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5807	PARKING AUTHORITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2577-160	07-11-2013	07-12-2013	TERANET EXPRESS	7.00	CAD	7.00	CAD	4827	ONLINE SERVICES FEES	LL5807	PARKING AUTHORITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2579-211	07-12-2013	07-15-2013	TERANET EXPRESS	19.00	CAD	19.00	CAD	4827	ONLINE SERVICES FEES	LL5807	PARKING AUTHORITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-90	07-15-2013	07-16-2013	TERANET EXPRESS	19.00	CAD	19.00	CAD	4827	ONLINE SERVICES FEES	LL5807	PARKING AUTHORITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-91	07-15-2013	07-16-2013	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5807	PARKING AUTHORITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-92	07-15-2013	07-16-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5807	PARKING AUTHORITY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-93	07-15-2013	07-16-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2583-132	07-16-2013	07-17-2013	TERANET EXPRESS	19.00	CAD	19.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2583-133	07-16-2013	07-17-2013	TERANET EXPRESS	4.50	CAD	4.50	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2585-169	07-17-2013	07-18-2013	TERANET EXPRESS	16.00	CAD	16.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2585-170	07-17-2013	07-18-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2585-171	07-17-2013	07-18-2013	TERANET EXPRESS	33.00	CAD	33.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2585-172	07-17-2013	07-18-2013	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2589-156	07-18-2013	07-19-2013	TERANET EXPRESS	27.00	CAD	27.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2589-157	07-18-2013	07-19-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2591-186	07-19-2013	07-22-2013	TERANET EXPRESS	29.00	CAD	29.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2591-187	07-19-2013	07-22-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2592-104	07-22-2013	07-23-2013	TERANET EXPRESS	64.00	CAD	64.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2592-105	07-22-2013	07-23-2013	TERANET EXPRESS	12.00	CAD	12.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2592-106	07-22-2013	07-23-2013	TERANET EXPRESS	20.50	CAD	20.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2592-107	07-22-2013	07-23-2013	TERANET EXPRESS	5.00	CAD	5.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2596-122	07-23-2013	07-24-2013	TERANET EXPRESS	20.00	CAD	20.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2596-123	07-23-2013	07-24-2013	TERANET EXPRESS	16.50	CAD	16.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2596-124	07-23-2013	07-24-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2596-125	07-23-2013	07-24-2013	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2597-148	07-24-2013	07-25-2013	TERANET EXPRESS	20.00	CAD	20.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2597-149	07-24-2013	07-25-2013	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2597-150	07-24-2013	07-25-2013	TERANET EXPRESS	15.00	CAD	15.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2597-151	07-24-2013	07-25-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2601-181	07-26-2013	07-29-2013	TERANET EXPRESS	28.00	CAD	28.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2601-182	07-26-2013	07-29-2013	TERANET EXPRESS	5.00	CAD	5.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2601-183	07-26-2013	07-29-2013	TERANET EXPRESS	13.00	CAD	13.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2603-77	07-29-2013	07-30-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2603-78	07-29-2013	07-30-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2603-79	07-29-2013	07-30-2013	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2603-80	07-29-2013	07-30-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
					891.00	CAD	891.00	CAD								
FIRE SERVICES	2563-122	07-03-2013	07-04-2013	BEARINGS   BELTING FOR	56.18	CAD	56.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINT-EQUIPMENT	5085	Industrial Supplies Not Elsewhere Classi	BEARINGS FOR PPV FAN	
FIRE SERVICES	2571-88	07-05-2013	07-09-2013	ANIXTER CANADA INC	924.17	CAD	924.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0038	MECH MAINT - MARINE	7399	Business Services - Not Elsewhere Classi	*****	
FIRE SERVICES	2591-188	07-19-2013	07-22-2013	PIEDMONT PLASTICS INC	137.86	CAD	137.86	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0038	MECH MAINT - MARINE	5085	Industrial Supplies Not Elsewhere Classi	BACKING MATERIAL FOR WHEELHOUSE CONSOL	
FIRE SERVICES	2606-101	07-30-2013	07-31-2013	TRY HARD INDUSTRIAL SU	158.05	CAD	158.05	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINT-EQUIPMENT	5085	Industrial Supplies Not Elsewhere Classi	EQUIPMENT FOR SHOP	
					"1,276.26"	CAD	"1,276.26"	CAD								
"PARKS, FORESTRY & RECREATION"	2567-154	07-03-2013	07-05-2013	ONEIDA EQUIPMENT LTD	98.16	CAD	98.16	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00415	N-WEST3-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	EQUIPMENT PARTS	
"PARKS, FORESTRY & RECREATION"	2573-132	07-08-2013	07-10-2013	ONEIDA EQUIPMENT LTD	13.82	CAD	13.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00415	N-WEST3-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	EQUIPMENT PARTS	
"PARKS, FORESTRY & RECREATION"	2585-173	07-17-2013	07-18-2013	SHERIDAN NURSERIES TOR	166.98	CAD	166.98	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	AGRICULTURAL TOOLS & ANNUALS	
					278.96	CAD	278.96	CAD								
"PARKS, FORESTRY & RECREATION"	2573-133	07-08-2013	07-10-2013	THE HOME DEPOT #7107	10.16	CAD	10.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07679	CENTENNIAL-E-OPERATI	5200	Home Supply Warehouse	KB SUP WHITE	
					10.16	CAD	10.16	CAD								
"PARKS, FORESTRY & RECREATION"	2583-134	07-15-2013	07-17-2013	CDN TIRE STORE #00273	190.89	CAD	190.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12992	DRPINAQUA-TEY-W/P E2	5200	Home Supply Warehouse	UMBRELLAS & FAN	
"PARKS, FORESTRY & RECREATION"	2603-81	07-29-2013	07-30-2013	SHOPPERS DRUG MART # 1	15.12	CAD	15.12	CAD	4805	POSTAGE	P12956	AQUASUP-TEY - AREA 2	9402	Postal Services - Government Only	STAMPS & REGISTERED MAIL	
					206.01	CAD	206.01	CAD								
EMERGENCY MEDICAL SERVICES	2567-155	07-04-2013	07-05-2013	STAPLES #287	95.98	CAD	95.98	CAD	2650	COMPUTER AND PRINTER SUPPLIES	B29100	COMMUNITY MEDICINE	5943	"Office, School Supply, and Stationery St"	USB STORAGE DEVICES	
EMERGENCY MEDICAL SERVICES	2579-212	07-12-2013	07-15-2013	VISTEK LTD	171.21	CAD	171.21	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	B29100	COMMUNITY MEDICINE	5044	"Office, Photographic, Photocopy, and Mic"	LUSTER PHOTO PAPER FOR DISPLAY	
EMERGENCY MEDICAL SERVICES	2585-174	07-16-2013	07-18-2013	"TPA/GREEN ""P""      QPL"	21.00	CAD	21.00	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - CITY HALL MEETING	
EMERGENCY MEDICAL SERVICES	2585-175	07-17-2013	07-18-2013	P.A. PLUS PRODUCTIONS	"2,348.72"	CAD	"2,348.72"	CAD	3030	M & E - OFFICE	B29100	COMMUNITY MEDICINE	5732	Electronic Sales	MEDIA PA PRESSBOX FOR CEREMONY AUDIO	
EMERGENCY MEDICAL SERVICES	2591-189	07-18-2013	07-22-2013	BUSINESS DEPOT DIRECT	350.48	CAD	350.48	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B29100	COMMUNITY MEDICINE	5943	"Office, School Supply, and Stationery St"	WORK STATION CHAIRS AND FAN	
EMERGENCY MEDICAL SERVICES	2591-190	07-18-2013	07-22-2013	BUSINESS DEPOT DIRECT	84.74	CAD	84.74	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B29100	COMMUNITY MEDICINE	5943	"Office, School Supply, and Stationery St"	MESHBACK CHAIR	
EMERGENCY MEDICAL SERVICES	2603-82	07-29-2013	07-30-2013	THEICEMAN	262.50	CAD	262.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B29100	COMMUNITY MEDICINE	5999	Miscellaneous and Specialty Retail Store	12 KG ICE FOR CARIBANNA MED TENTS	
					"3,334.63"	CAD	"3,334.63"	CAD								
"PARKS, FORESTRY & RECREATION"	2560-190	06-27-2013	07-02-2013	THE HOME DEPOT #7073	530.65	CAD	530.65	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2560-191	06-28-2013	07-02-2013	CANADIAN HYDRO GARDENS	97.57	CAD	97.57	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	"DUC VENT,SUS HOOPS"	
"PARKS, FORESTRY & RECREATION"	2560-192	06-28-2013	07-02-2013	CANADIAN HYDRO GARDENS	-971.57	CAD	-971.57	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	REVERSED INCORRECT AMOUNT CHARGED	
"PARKS, FORESTRY & RECREATION"	2563-123	07-03-2013	07-04-2013	NATURAL INSECT CONTROL	191.37	CAD	191.37	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	7342	Exterminating and Disinfecting Services	INSECT TRAPS	
"PARKS, FORESTRY & RECREATION"	2569-204	07-05-2013	07-08-2013	ACKLANDS-GRAINGER INC	38.23	CAD	38.23	CAD	2665	PROTECTIVE CLOTHING	P00409	N-EAST1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	GLOVES	
"PARKS, FORESTRY & RECREATION"	2569-205	07-05-2013	07-08-2013	THE HOME DEPOT #7012	169.73	CAD	169.73	CAD	*****	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2577-161	07-10-2013	07-12-2013	THE HOME DEPOT #7012	20.54	CAD	20.54	CAD	2535	PLUMBING SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2577-162	07-10-2013	07-12-2013	THE HOME DEPOT #7012	18.17	CAD	18.17	CAD	2535	PLUMBING SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	HRS8	
"PARKS, FORESTRY & RECREATION"	2577-163	07-11-2013	07-12-2013	NATURAL INSECT CONTROL	266.68	CAD	266.68	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	7342	Exterminating and Disinfecting Services	INSECT TRAPS	
"PARKS, FORESTRY & RECREATION"	2583-135	07-16-2013	07-17-2013	AMAIZEINGLY GREEN VALU	186.22	CAD	186.22	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	COCO FIBRE	
"PARKS, FORESTRY & RECREATION"	2589-158	07-18-2013	07-19-2013	CANADIAN HYDRO GARDENS	978.51	CAD	978.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	PARTS FOR GREENHOUSE FAN	
"PARKS, FORESTRY & RECREATION"	2591-191	07-19-2013	07-22-2013	SUTTON'S DRICOCRETE	791.00	CAD	791.00	CAD	2775	ASPHALT	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	COLD PATCH ASPHALT	
"PARKS, FORESTRY & RECREATION"	2592-108	07-19-2013	07-23-2013	CDN TIRE STORE #00192	50.79	CAD	50.79	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	"HOOKS, GREASE GUN"	
"PARKS, FORESTRY & RECREATION"	2599-141	07-25-2013	07-26-2013	SHERIDAN NURSERIES-NOR	33.55	CAD	33.55	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	PLANT MATERIAL	
"PARKS, FORESTRY & RECREATION"	2599-142	07-25-2013	07-26-2013	SHERIDAN NURSERIES-NOR	175.57	CAD	175.57	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	PLANT MATERIAL	
					"2,577.01"	CAD	"2,577.01"	CAD								
"PARKS, FORESTRY & RECREATION"	2560-193	06-27-2013	07-02-2013	THE HOME DEPOT #7012	68.68	CAD	68.68	CAD	2710	GENERAL HARDWARE	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	"11""TIEBLK500"	
"PARKS, FORESTRY & RECREATION"	2560-194	06-30-2013	07-02-2013	THE HOME DEPOT #7012	34.97	CAD	34.97	CAD	2710	GENERAL HARDWARE	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2579-213	07-11-2013	07-15-2013	THE HOME DEPOT #7012	84.73	CAD	84.73	CAD	2270	PROPANE GAS	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2585-176	07-16-2013	07-18-2013	THE HOME DEPOT #7012	83.01	CAD	83.01	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2585-177	07-16-2013	07-18-2013	HITCH CITY	86.46	CAD	86.46	CAD	3099	GENERAL EQUIPMENT	P00271	E-SOUTH1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	HITCH ASSEMBLY	
					357.85	CAD	357.85	CAD								
TORONTO WATER	2571-89	07-08-2013	07-09-2013	LAKESHORE LUMBER	361.49	CAD	361.49	CAD	2531	LUMBER	PW1011	RL CLARK WA2 SERVCS	5251	Hardware Stores	PYLWOOD SHEET	
					361.49	CAD	361.49	CAD								
"PARKS, FORESTRY & RECREATION"	2585-178	07-16-2013	07-18-2013	CDN TIRE STORE #00294	25.65	CAD	25.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07505	ALBION HLTH CLUB-FIT	5200	Home Supply Warehouse	DUMBELLS	
"PARKS, FORESTRY & RECREATION"	2597-152	07-24-2013	07-25-2013	ADVANTAGE FITNESS SALE	178.43	CAD	178.43	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07505	ALBION HLTH CLUB-FIT	7299	Other Services (Not Elsewhere Classified	2 TREADMILL MATS	
"PARKS, FORESTRY & RECREATION"	2601-184	07-26-2013	07-29-2013	THE HOME DEPOT #7114	60.79	CAD	60.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07505	ALBION HLTH CLUB-FIT	5200	Home Supply Warehouse	20IN STRETCH	
					264.87	CAD	264.87	CAD								
PUBLIC HEALTH	2560-195	06-27-2013	07-02-2013	CURRY'S - YONGE ST TOR	85.65	CAD	85.65	CAD	2090	GRAPHIC DESIGN SUPPLIES	PH2081	COMMUNICATN&PUBLIC R	5970	"Artist Supply Stores, Craft Shops"	GRAPHIC DESIGN SUPPLIES	
PUBLIC HEALTH	2560-196	06-28-2013	07-02-2013	RYERSON UNIV PROJECTS	282.50	CAD	282.50	CAD	4995	OTHER EXPENSES	PH2081	COMMUNICATN&PUBLIC R	8220	"Colleges, Universities, Professional Sch"		
					368.15	CAD	368.15	CAD								
TORONTO WATER	2579-214	07-11-2013	07-15-2013	CDN TIRE STORE #00030	47.44	CAD	47.44	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	FOLDING STOOL AND TILTABLE TABLE FOR LAPTAP USE	
					47.44	CAD	47.44	CAD								
"PARKS, FORESTRY & RECREATION"	2569-206	07-06-2013	07-08-2013	SPORT CHEK - ETOBICOKE	243.94	CAD	243.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13185	INSTSPRT-TRINBLLWDPK	5941	Sporting Goods Stores	TENNIS BALLS	
"PARKS, FORESTRY & RECREATION"	2571-90	07-06-2013	07-09-2013	CDN TIRE STORE #00070	13.51	CAD	13.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13185	INSTSPRT-TRINBLLWDPK	5200	Home Supply Warehouse	BUCKETS FOR TENNIS BALLS	
"PARKS, FORESTRY & RECREATION"	2580-94	07-12-2013	07-16-2013	METRO #720	79.23	CAD	79.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04898	TRINITY-SUMR CAMP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2591-192	07-18-2013	07-22-2013	CASA LOMA CORPORATION-	110.92	CAD	110.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13185	INSTSPRT-TRINBLLWDPK	7991	Tourist Attractions and Exhibits		
"PARKS, FORESTRY & RECREATION"	2591-193	07-18-2013	07-22-2013	CASA LOMA CORPORATION-	290.25	CAD	290.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13185	INSTSPRT-TRINBLLWDPK	7991	Tourist Attractions and Exhibits		
"PARKS, FORESTRY & RECREATION"	2601-185	07-25-2013	07-29-2013	METRO #720	26.32	CAD	26.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04898	TRINITY-SUMR CAMP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
					764.17	CAD	764.17	CAD								
FLEET SERVICES	2577-164	07-10-2013	07-12-2013	SERVICEONTARIO - 034	22.00	CAD	22.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE	
					22.00	CAD	22.00	CAD								
LEGAL SERVICES	2560-197	06-28-2013	07-02-2013	TERANET EXPRESS	12.00	CAD	12.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2563-124	07-03-2013	07-04-2013	TERANET EXPRESS	10.50	CAD	10.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2563-125	07-03-2013	07-04-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2563-126	07-03-2013	07-04-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2563-127	07-03-2013	07-04-2013	TERANET EXPRESS	64.00	CAD	64.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2567-156	07-04-2013	07-05-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2567-157	07-04-2013	07-05-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2567-158	07-04-2013	07-05-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2575-163	07-10-2013	07-11-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2575-164	07-10-2013	07-11-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5505	TECHNICAL SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2575-165	07-10-2013	07-11-2013	TERANET EXPRESS	29.00	CAD	29.00	CAD	4827	ONLINE SERVICES FEES	LL5505	TECHNICAL SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2575-166	07-10-2013	07-11-2013	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5505	TECHNICAL SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2579-215	07-12-2013	07-15-2013	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2579-216	07-12-2013	07-15-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-95	07-15-2013	07-16-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5506	TRANSPORTATION SVCS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-96	07-15-2013	07-16-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5506	TRANSPORTATION SVCS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2580-97	07-15-2013	07-16-2013	TERANET EXPRESS	25.00	CAD	25.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2583-136	07-16-2013	07-17-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2583-137	07-16-2013	07-17-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5506	TRANSPORTATION SVCS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2583-138	07-16-2013	07-17-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5506	TRANSPORTATION SVCS	9222	Fines	TITLE SEARCHES	
