Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
LONG TERM CARE HOMES	2527-89	06-05-2013	06-06-2013	FLAGHOUSE INC.	"2,987.02"	CAD	"2,987.02"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SVC-PGM ADM	5712	"Equipment, Furniture, and Home Furnishin"	SNOEZELEN KIT FOR RESIDENT PROGRAM	
LONG TERM CARE HOMES	2531-107	06-06-2013	06-10-2013	SHOPPERS HOME HEALTH C	89.27	CAD	89.27	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	10 - 1 POUND HAND WEIGHTS FOR RESIDENTS PROGRAM	
LONG TERM CARE HOMES	2531-108	06-06-2013	06-10-2013	SHOPPERS HOME HEALTH C	89.27	CAD	89.27	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	10 - 1 POUND HAND WEIGHTS FOR RESIDENTS PROGRAM	
LONG TERM CARE HOMES	2532-52	06-10-2013	06-11-2013	TIGERDIRECT.CA	470.07	CAD	470.07	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SVC-PGM ADM	5964	Direct Marketing - Catalog Merchants	TV FOR 3RD FLOOR RESIDENTS LOUNGE	
LONG TERM CARE HOMES	2532-53	06-10-2013	06-11-2013	MR PRINTER	120.68	CAD	120.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACR-PS-PS	7338	"Quick Copy, Reproduction, and Blueprinti"	LARGE RESIDENT CALENDARS FOR HOME AREAS	
LONG TERM CARE HOMES	2535-80	06-11-2013	06-12-2013	ALYPSIS INC	137.09	CAD	137.09	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D083	KIPLING ACR-PS-PS	5977	Cosmetic Stores	ESSENTIAL OILS FOR COMPLEMENTARY CARE PROGRAM	
LONG TERM CARE HOMES	2535-81	06-11-2013	06-12-2013	MASSAGE ESSENTIALS	100.83	CAD	100.83	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACR-PS-PS	7297	Massage Parlors	STOOL FOR COMPLEMENTARY CARE SERVICES	
LONG TERM CARE HOMES	2539-91	06-12-2013	06-14-2013	WAL-MART #1061	122.04	CAD	122.04	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SVC-PGM ADM	5411	"Grocery Stores, Supermarkets"	HATS FOR RESIDENT OUTDOOR PROGRAMS	
LONG TERM CARE HOMES	2542-121	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-122	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-123	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-124	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-125	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-126	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-127	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2542-128	06-14-2013	06-17-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2547-81	06-20-2013	06-21-2013	SPECTRUM NASCO SI MFG	"1,714.10"	CAD	"1,714.10"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SVC-PGM ADM	5943	"Office, School Supply, and Stationery St"	RESIDENT PROGRAM EQUIPMNET & SUPPLIES	
LONG TERM CARE HOMES	2554-91	06-24-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2554-92	06-24-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2554-93	06-24-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2554-94	06-24-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2554-95	06-24-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2554-96	06-24-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2554-97	06-25-2013	06-26-2013	SHOPPERS HOME HEALTH C	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KA-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	WHEELCHAIR RENTAL FOR CPP RESIDENT	
LONG TERM CARE HOMES	2556-116	06-26-2013	06-27-2013	SPECTRUM NASCO SI MFG	218.32	CAD	218.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SVC-PGM ADM	5943	"Office, School Supply, and Stationery St"	BACK ORDER - RESIDENT PROGRAM EQUIPMENT & SUPPLIES	
LONG TERM CARE HOMES	2560-181	06-28-2013	07-02-2013	SPECTRUM NASCO SI MFG	89.27	CAD	89.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACR-PS-PS	5943	"Office, School Supply, and Stationery St"	ART THERAPY SUPPLIES	
LONG TERM CARE HOMES	2562-61	07-02-2013	07-03-2013	MR PRINTER	132.89	CAD	132.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACR-PS-PS	7338	"Quick Copy, Reproduction, and Blueprinti"	RESIDENT LARGE HOME AREA CALENDARS	
					"7,170.85"	CAD	"7,170.85"	CAD								
"PARKS, FORESTRY & RECREATION"	2531-109	06-08-2013	06-10-2013	S  S ELECTRONICS	84.75	CAD	84.75	CAD	2575	ELECTRICAL SUPPLIES	P06667	ELLESMERE-PGM SUPP	5732	Electronic Sales	MODULE REPAIR	
"PARKS, FORESTRY & RECREATION"	2557-115	06-26-2013	06-28-2013	WAL-MART #3159	135.16	CAD	135.16	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P06667	ELLESMERE-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOLDING TABLES	
					219.91	CAD	219.91	CAD								
TRANSPORTATION SERVICES 	2543-55	06-17-2013	06-18-2013	METAL SUPERMARKETS (NO	202.72	CAD	202.72	CAD	2552	BRIDGE MATERIALS	TP0124	"RW BRIDGE MTCE D1,A1"	5051	Metal Service Centers and Offices	ALUMINUM TREAD PLATES	
TRANSPORTATION SERVICES 	2547-82	06-19-2013	06-21-2013	CTF SUPPLY (11)	208.06	CAD	208.06	CAD	2552	BRIDGE MATERIALS	TP0124	"RW BRIDGE MTCE D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	CONCRETE ANCHORS	
TRANSPORTATION SERVICES 	2547-83	06-20-2013	06-21-2013	ATLAS MACHINERY SUPPLY	688.37	CAD	688.37	CAD	2552	BRIDGE MATERIALS	TP0124	"RW BRIDGE MTCE D1,A1"	5251	Hardware Stores	IMPACT DRILL/WRENCH AND ACCESSORIES	
TRANSPORTATION SERVICES 	2550-154	06-18-2013	06-24-2013	MILWAUKEE ELEC TO (CDA	18.76	CAD	18.76	CAD	2552	BRIDGE MATERIALS	TP0124	"RW BRIDGE MTCE D1,A1"	7629	"Appliance Repair Shops, Electrical and S"	CORDLESS DRILL REPAIR SERVICES	
TRANSPORTATION SERVICES 	2557-116	06-27-2013	06-28-2013	PARLIAMENT BUILDING SU	37.43	CAD	37.43	CAD	2552	BRIDGE MATERIALS	TP0124	"RW BRIDGE MTCE D1,A1"	5211	"Building Materials, Lumber Stores"	"1/2 X 2"" EXTENSION DRILL ADAPTERS"	
					"1,155.34"	CAD	"1,155.34"	CAD								
"PARKS, FORESTRY & RECREATION"	2525-100	06-03-2013	06-05-2013	WMT SUPRCTR #1117	78.78	CAD	78.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07899	SCAR VILLAGE RC-SOC	5411	"Grocery Stores, Supermarkets"	SEWING PROGRAM SUPPLIES	
					78.78	CAD	78.78	CAD								
LONG TERM CARE HOMES	2539-92	06-13-2013	06-14-2013	FORTINO'S #84	21.54	CAD	21.54	CAD	2741	FOOD COSTS	D3L032	WESBURN-FN-RP	5411	"Grocery Stores, Supermarkets"	FOOD FOR RESIDENTS	
LONG TERM CARE HOMES	2546-83	06-19-2013	06-20-2013	LOBLAWS #1066	86.24	CAD	86.24	CAD	2741	FOOD COSTS	D3L032	WESBURN-FN-RP	5411	"Grocery Stores, Supermarkets"	FOOD FOR RESIDENTS	
LONG TERM CARE HOMES	2557-117	06-27-2013	06-28-2013	LOBLAWS #1066	19.69	CAD	19.69	CAD	2741	FOOD COSTS	D3L032	WESBURN-FN-RP	5411	"Grocery Stores, Supermarkets"	FOOD FOR RESIDENTS	
					127.47	CAD	127.47	CAD								
"PARKS, FORESTRY & RECREATION"	2531-110	06-07-2013	06-10-2013	THE HOME DEPOT #7129	39.75	CAD	39.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	5200	Home Supply Warehouse	"25"" PLTR"	
"PARKS, FORESTRY & RECREATION"	2552-59	06-21-2013	06-25-2013	CDN TIRE STORE #00192	114.02	CAD	114.02	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	5200	Home Supply Warehouse	PARTS	
"PARKS, FORESTRY & RECREATION"	2557-118	06-27-2013	06-28-2013	KOOY BROS LAWN	121.29	CAD	121.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	5261	Lawn and Garden Supply Stores	TRIMMER PARTS	
"PARKS, FORESTRY & RECREATION"	2560-183	06-28-2013	07-02-2013	CDN TIRE STORE #00192	156.95	CAD	156.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	5200	Home Supply Warehouse	PARTS & TOOLS	
					432.01	CAD	432.01	CAD								
"PARKS, FORESTRY & RECREATION"	2560-184	06-28-2013	07-02-2013	CDN TIRE STORE #00030	120.60	CAD	120.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02489	VANIER SS-INSTRL-IND	5200	Home Supply Warehouse	POOL SUPPLIES	
					120.60	CAD	120.60	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2539-93	06-12-2013	06-14-2013	OUTDOOR AMERICA IMAGES	"1,532.61"	CAD	"1,469.00"	USD	4414	ADVERTISING & PROMOTION	SE0017	EVENT ATTRACTION	7399	Business Services - Not Elsewhere Classi	ADVERTISING/SIGNS/ANNOUNCEMENTS	
					"1,532.61"	CAD	"1,469.00"	USD								
"PARKS, FORESTRY & RECREATION"	2557-119	06-27-2013	06-28-2013	THE CRAFT   HOBBY EMPO	141.30	CAD	141.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04600	GOULDING CC-SP CAMP	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES	
					141.30	CAD	141.30	CAD								
"PARKS, FORESTRY & RECREATION"	2527-90	06-04-2013	06-06-2013	CDN TIRE STORE #00654	21.33	CAD	21.33	CAD	2535	PLUMBING SUPPLIES	P12858	BEACHWTRFRTMAINT	5200	Home Supply Warehouse	"4 PC 1X1"" OF TRATCH"	
"PARKS, FORESTRY & RECREATION"	2531-111	06-07-2013	06-10-2013	CTF SUPPLY (11)	84.75	CAD	84.75	CAD	3080	M & E - HAND TOOLS	P12858	BEACHWTRFRTMAINT	5085	Industrial Supplies Not Elsewhere Classi	REMINGTON LITHIUM 3W LED FLASHLIGHT	
"PARKS, FORESTRY & RECREATION"	2531-112	06-07-2013	06-10-2013	CTF SUPPLY (11)	158.95	CAD	158.95	CAD	3080	M & E - HAND TOOLS	P12858	BEACHWTRFRTMAINT	5085	Industrial Supplies Not Elsewhere Classi	TOOLS	
"PARKS, FORESTRY & RECREATION"	2542-129	06-12-2013	06-17-2013	J.J. DOWNS INDUSTRIAL	254.14	CAD	254.14	CAD	2535	PLUMBING SUPPLIES	P12858	BEACHWTRFRTMAINT	5085	Industrial Supplies Not Elsewhere Classi	PVC FITTINGS AND CEMENT	
"PARKS, FORESTRY & RECREATION"	2545-77	06-17-2013	06-19-2013	ELITE PLUMBING   HEATI	411.96	CAD	411.96	CAD	2535	PLUMBING SUPPLIES	P12858	BEACHWTRFRTMAINT	5074	Plumbing and Heating Equipment	"COPPER TEE, INSULATION & BRAIDED HOSE"	
"PARKS, FORESTRY & RECREATION"	2547-86	06-19-2013	06-21-2013	ELITE PLUMBING   HEATI	670.21	CAD	670.21	CAD	2535	PLUMBING SUPPLIES	P12858	BEACHWTRFRTMAINT	5074	Plumbing and Heating Equipment	"COPPER PIPE, FITTINGS & VALVES"	
"PARKS, FORESTRY & RECREATION"	2550-155	06-19-2013	06-24-2013	WOLSELEY MECHANICAL	294.83	CAD	294.83	CAD	2535	PLUMBING SUPPLIES	P12858	BEACHWTRFRTMAINT	1711	"Air Conditioning, Heating, and Plumbing"	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2550-156	06-20-2013	06-24-2013	ELITE PLUMBING   HEATI	917.02	CAD	917.02	CAD	2535	PLUMBING SUPPLIES	P12858	BEACHWTRFRTMAINT	5074	Plumbing and Heating Equipment	COPPER FITTINGS & VALVES	
					"2,813.19"	CAD	"2,813.19"	CAD								
FIRE SERVICES	2543-56	06-15-2013	06-18-2013	SHELL	58.89	CAD	58.89	CAD	2260	GASOLINE	FR0025	MECH MAINT-VEH MAINT	5541	Service Stations (with or without Ancill	FUEL FOR CITY VEHICLE	
FIRE SERVICES	2547-87	06-19-2013	06-21-2013	CDN TIRE GASBAR #01376	55.82	CAD	55.82	CAD	2260	GASOLINE	FR0025	MECH MAINT-VEH MAINT	5541	Service Stations (with or without Ancill	FUEL FOR CITY VEHICLE	
					114.71	CAD	114.71	CAD								
TORONTO WATER	2537-92	06-12-2013	06-13-2013	TORBRAM ELECTRIC SUPPL	279.06	CAD	279.06	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES	
TORONTO WATER	2542-130	06-14-2013	06-17-2013	TORBRAM ELECTRIC SUPPL	74.41	CAD	74.41	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES	
TORONTO WATER	2545-78	06-18-2013	06-19-2013	TORBRAM ELECTRIC SUPPL	10.55	CAD	10.55	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES	
TORONTO WATER	2547-88	06-20-2013	06-21-2013	TORBRAM ELECTRIC SUPPL	132.80	CAD	132.80	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES	
					496.82	CAD	496.82	CAD								
TORONTO WATER	2520-62	05-31-2013	06-04-2013	RONA # 55140	22.78	CAD	22.78	CAD	2575	ELECTRICAL SUPPLIES	PW1016	WATER SUPPLY ADMIN	5251	Hardware Stores	ELECTRICAL SUPPLIES	
TORONTO WATER	2531-113	06-06-2013	06-10-2013	RONA # 55140	27.99	CAD	27.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	PW1016	WATER SUPPLY ADMIN	5251	Hardware Stores	SILICONE TIES	
TORONTO WATER	2554-98	06-25-2013	06-26-2013	THERMAL SAFETY SUPPLY	666.70	CAD	666.70	CAD	2590	EMERGENCY SERVICES SUPPLIES	PW1016	WATER SUPPLY ADMIN	7399	Business Services - Not Elsewhere Classi	SENSOR	
TORONTO WATER	2556-117	06-25-2013	06-27-2013	RONA # 55140	18.95	CAD	18.95	CAD	2082	HEALTH & SAFETY SUPPLIES	PW1016	WATER SUPPLY ADMIN	5251	Hardware Stores	GLOVES	
TORONTO WATER	2556-118	06-26-2013	06-27-2013	SRP CONTROL SYSTEMS LT	446.35	CAD	446.35	CAD	4199	OTHER PROFESSIONAL AND TECHNICAL SERVICE	PW1016	WATER SUPPLY ADMIN	5969	Direct Marketing - Other Direct Marketer	CALIBRATION SERVICES	
TORONTO WATER	2556-119	06-26-2013	06-27-2013	KOTYCK BROS LIMITED	215.57	CAD	215.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1016	WATER SUPPLY ADMIN	1520	General Contractors - Residential and Co	FLANGE	
TORONTO WATER	2557-120	06-26-2013	06-28-2013	O'NEIL ELECTRIC SUPPLY	55.62	CAD	55.62	CAD	2575	ELECTRICAL SUPPLIES	PW1016	WATER SUPPLY ADMIN	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
TORONTO WATER	2562-62	07-02-2013	07-03-2013	LOWES #02633*	36.07	CAD	36.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1016	WATER SUPPLY ADMIN	5200	Home Supply Warehouse	*****	
					"1,490.03"	CAD	"1,490.03"	CAD								
"PARKS, FORESTRY & RECREATION"	2550-157	06-20-2013	06-24-2013	THE HOME DEPOT #7078	163.80	CAD	163.80	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YD OPERN	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2554-99	06-24-2013	06-26-2013	THE HOME DEPOT #7078	58.49	CAD	58.49	CAD	*****	GENERAL HARDWARE	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2554-100	06-25-2013	06-26-2013	METAL SUPERMARKETS (VA	33.64	CAD	33.64	CAD	2532	STEEL	P00427	PRN-PKS CONSTRUCTN	5051	Metal Service Centers and Offices	STEEL	
"PARKS, FORESTRY & RECREATION"	2556-120	06-25-2013	06-27-2013	THE HOME DEPOT #7078	31.05	CAD	31.05	CAD	2710	GENERAL HARDWARE	P00408	N-EAST-TURF&HORT	5200	Home Supply Warehouse	PAP 3/16X2-1	
"PARKS, FORESTRY & RECREATION"	2562-63	07-02-2013	07-03-2013	ORNAMENTS CANADA INC.	201.14	CAD	201.14	CAD	2710	GENERAL HARDWARE	P00408	N-EAST-TURF&HORT	5051	Metal Service Centers and Offices	C CHANNEL	
					488.12	CAD	488.12	CAD								
"PARKS, FORESTRY & RECREATION"	2527-91	06-04-2013	06-06-2013	WILSON AVENUE HOME	96.00	CAD	96.00	CAD	2715	PAINT SUPPLIES	P10310	FALSTAFF-PGM SUPP	5251	Hardware Stores	YOUTH ROOM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2527-92	06-05-2013	06-06-2013	BEST BUY CANADA #927	102.54	CAD	102.54	CAD	3410	COMPUTERS - HARDWARE	P10310	FALSTAFF-PGM SUPP	5732	Electronic Sales	EXTERNAL HARD DRIVE FOR MEDIA ROOM	
"PARKS, FORESTRY & RECREATION"	2531-114	06-07-2013	06-10-2013	NOFRILLS CARLO'S 705	73.46	CAD	73.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2537-93	06-11-2013	06-13-2013	WAL-MART # 1151	38.96	CAD	38.96	CAD	2650	COMPUTER AND PRINTER SUPPLIES	P10310	FALSTAFF-PGM SUPP	5310	Discount Stores	STORAGE USB	
"PARKS, FORESTRY & RECREATION"	2542-131	06-14-2013	06-17-2013	NOFRILLS CARLO'S 705	97.66	CAD	97.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2546-84	06-18-2013	06-20-2013	WAL-MART #1137	63.08	CAD	63.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2547-89	06-19-2013	06-21-2013	WILSON AVENUE HOME	39.39	CAD	39.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PGM SUPP	5251	Hardware Stores	YOUTH ROOM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2547-90	06-19-2013	06-21-2013	WAL-MART # 3105	293.91	CAD	293.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5310	Discount Stores	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2547-91	06-20-2013	06-21-2013	FORTINOS	164.75	CAD	164.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2550-158	06-21-2013	06-24-2013	NOFRILLS CARLO'S 705	42.46	CAD	42.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2560-185	06-28-2013	07-02-2013	MARCHANT'S SCHOOL SPOR	998.03	CAD	998.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PGM SUPP	5941	Sporting Goods Stores	SPORTS EQUIPMENT	
					"2,010.24"	CAD	"2,010.24"	CAD								
LEGAL SERVICES	2525-101	06-04-2013	06-05-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2525-102	06-04-2013	06-05-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2525-103	06-04-2013	06-05-2013	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2525-104	06-04-2013	06-05-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2525-105	06-04-2013	06-05-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2525-106	06-04-2013	06-05-2013	TERANET EXPRESS	21.00	CAD	21.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2525-107	06-04-2013	06-05-2013	TERANET EXPRESS	13.50	CAD	13.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2527-93	06-05-2013	06-06-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2527-94	06-05-2013	06-06-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2529-86	06-06-2013	06-07-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2529-87	06-06-2013	06-07-2013	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2529-88	06-06-2013	06-07-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
