Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Original Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	"Cost Centre/
WBS Element"	Cost Centre/ WBS Element Descrption	"Merchant
 Type"	Merchant Type Description	Purpose
CITY MANAGER	1901-117	03-09-2012	03-12-2012	WWW.ORDER IT.CA	202.33	CAD	202.33	CAD	4995	OTHER EXPENSES	CM0201	COLLECTIVE BARGAININ	5811	Caterers	
					202.33	CAD	202.33	CAD							
"PARKS, FORESTRY & RECREATION"	1885-62	02-29-2012	03-02-2012	NOBLE TRADE 52170	241.26	CAD	241.26	CAD	3099	GENERAL EQUIPMENT	P12081	S-GEN-SPECIALIZED MA	5251	Hardware Stores	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	1895-77	03-02-2012	03-07-2012	WOLSELEY CDA INC-HUDSO	138.07	CAD	138.07	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	1711	"Air Conditioning, Heating, and Plumbing"	
"PARKS, FORESTRY & RECREATION"	1897-67	03-07-2012	03-08-2012	BATTLEFIELD EQUIPMENT	908.94	CAD	908.94	CAD	3080	M & E - HAND TOOLS	P12081	S-GEN-SPECIALIZED MA	5712	"Equipment, Furniture, and Home Furnishin"	ROTARY HAMMER
"PARKS, FORESTRY & RECREATION"	1898-85	03-07-2012	03-09-2012	NOBLE TRADE 52170	117.59	CAD	117.59	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5251	Hardware Stores	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	1916-51	03-20-2012	03-22-2012	NOBLE TRADE 52170	91.04	CAD	91.04	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5251	Hardware Stores	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	1917-71	03-21-2012	03-23-2012	THE HOME DEPOT #7080	16.32	CAD	16.32	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1925-86	03-28-2012	03-30-2012	NOBLE TRADE 52170	519.36	CAD	519.36	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5251	Hardware Stores	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	1925-87	03-29-2012	03-30-2012	DOWNTOWN LUMBER   BUIL	78.75	CAD	78.75	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5251	Hardware Stores	PLUMBING SUPPLIES
					"2,111.33"	CAD	"2,111.33"	CAD							
"PARKS, FORESTRY & RECREATION"	1885-63	02-29-2012	03-02-2012	WAL-MART #1004	11.87	CAD	11.87	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P11870	MT DENNIS CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	PHOTO PRINTS: STONE SOUP
"PARKS, FORESTRY & RECREATION"	1901-118	03-08-2012	03-12-2012	CANADIANSPRINGS/LABRAD	243.25	CAD	243.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05108	MT DENNIS CC-SUMR CA	7299	Other Services (Not Elsewhere Classified	HUMRIVA SUPPLIES
"PARKS, FORESTRY & RECREATION"	1902-69	03-12-2012	03-13-2012	STAPLES STORE #86	50.53	CAD	50.53	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P04940	MT DENNIS CC-H CAMP	5943	"Office, School Supply, and Stationery St"	MARCH BREAK PRESENTATION BOARDS
"PARKS, FORESTRY & RECREATION"	1904-92	03-12-2012	03-14-2012	WAL-MART #1004	78.05	CAD	78.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04940	MT DENNIS CC-H CAMP	5411	"Grocery Stores, Supermarkets"	MARCH BREAK GENERAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	1904-93	03-13-2012	03-14-2012	IKEA ETOBICOKE	41.39	CAD	41.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04940	MT DENNIS CC-H CAMP	5712	"Equipment, Furniture, and Home Furnishin"	MUSICAL THEATRE SUPPLIES
"PARKS, FORESTRY & RECREATION"	1906-95	03-13-2012	03-15-2012	WAL-MART #1004	131.59	CAD	131.59	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P11870	MT DENNIS CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	RADIO/BATTERIES
"PARKS, FORESTRY & RECREATION"	1906-96	03-14-2012	03-15-2012	ROGERS MUSIC CENTRE	135.59	CAD	135.59	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P04940	MT DENNIS CC-H CAMP	8299	Educational Services	MIC STANDS
"PARKS, FORESTRY & RECREATION"	1907-83	03-14-2012	03-16-2012	WAL-MART #1004	24.86	CAD	24.86	CAD	3410	COMPUTERS - HARDWARE	P04940	MT DENNIS CC-H CAMP	5411	"Grocery Stores, Supermarkets"	MEMORY CARDS
"PARKS, FORESTRY & RECREATION"	1907-84	03-15-2012	03-16-2012	LONG   MCQUADE LIMITED	223.70	CAD	223.70	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06466	MT DENNIS CC-ARTS-VI	7399	Business Services - Not Elsewhere Classi	SPEAKER SYSTEM CORDS
"PARKS, FORESTRY & RECREATION"	1910-118	03-15-2012	03-19-2012	WAL-MART #1004	14.24	CAD	14.24	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P04940	MT DENNIS CC-H CAMP	5411	"Grocery Stores, Supermarkets"	CAMP PICTURE DEVELOPMENT
"PARKS, FORESTRY & RECREATION"	1910-119	03-16-2012	03-19-2012	WAL-MART #1004	26.59	CAD	26.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04940	MT DENNIS CC-H CAMP	5411	"Grocery Stores, Supermarkets"	CAMP PARTY SUPPLIES
"PARKS, FORESTRY & RECREATION"	1912-45	03-19-2012	03-20-2012	NOFRILLS ROSS 782	46.84	CAD	46.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11870	MT DENNIS CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	STONE SOUP SUPPLIES
					"1,028.50"	CAD	"1,028.50"	CAD							
EMERGENCY MEDICAL SERVICES	1914-63	03-19-2012	03-21-2012	NAEMSP	-162.90	CAD	-160.00	USD	4760	MEMBERSHIP FEES	B00001	EMS PROG DEVLP LEAD	8398	"Organizations, Charitable and Social Ser"	ANNUAL MEMBERSHIP (REFUND)
EMERGENCY MEDICAL SERVICES	1920-106	03-25-2012	03-26-2012	EMS CHIEFS OF CANADA.	141.25	CAD	141.25	CAD	4760	MEMBERSHIP FEES	B00001	EMS PROG DEVLP LEAD	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP
					-21.65	CAD	141.25	CAD							
						CAD	-160.00	USD							
"PARKS, FORESTRY & RECREATION"	1917-72	03-21-2012	03-23-2012	CDN TIRE STORE #00600	33.87	CAD	33.87	CAD	2710	GENERAL HARDWARE	P12267	PARTNERSHIP SUPP	5200	Home Supply Warehouse	"DECK SCREWS, PADLOCK"
					33.87	CAD	33.87	CAD							
"PARKS, FORESTRY & RECREATION"	1888-81	03-03-2012	03-05-2012	STAPLES STORE #228	15.73	CAD	15.73	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10913	NY SKI CTR-SKI RENTA	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES
"PARKS, FORESTRY & RECREATION"	1893-43	03-03-2012	03-06-2012	CDN TIRE STORE #00119	33.90	CAD	33.90	CAD	2570	JANITORIAL SUPPLIES	P10913	NY SKI CTR-SKI RENTA	5200	Home Supply Warehouse	FEBREEZE
"PARKS, FORESTRY & RECREATION"	1916-52	03-20-2012	03-22-2012	THE HOME DEPOT #7129	17.65	CAD	17.65	CAD	3080	M & E - HAND TOOLS	P10913	NY SKI CTR-SKI RENTA	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1920-107	03-22-2012	03-26-2012	CDN TIRE STORE #00485	13.54	CAD	13.54	CAD	2401	LUBRICANTS	P10913	NY SKI CTR-SKI RENTA	5200	Home Supply Warehouse	GREASE
"PARKS, FORESTRY & RECREATION"	1924-78	03-27-2012	03-29-2012	CDN TIRE STORE #00192	22.02	CAD	22.02	CAD	2401	LUBRICANTS	P10913	NY SKI CTR-SKI RENTA	5200	Home Supply Warehouse	GREASE
					102.84	CAD	102.84	CAD							
"PARKS, FORESTRY & RECREATION"	1923-69	03-27-2012	03-28-2012	LAFARGE FBA CAWTHRA	435.91	CAD	435.91	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00898	KIPLING YD-PKS CONST	1771	Concrete Work Contractors	PLAYSAND
					435.91	CAD	435.91	CAD							
"PARKS, FORESTRY & RECREATION"	1910-120	03-15-2012	03-19-2012	C   S AUTO PARTS	18.35	CAD	18.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5511	"Automobile and Truck Dealers - Sales, Se"	FILTERS
					18.35	CAD	18.35	CAD							
LONG TERM CARE HOMES	1893-44	03-05-2012	03-06-2012	MR PRINTER	77.52	CAD	77.52	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACR-PS-PS	7338	"Quick Copy, Reproduction, and Blueprinti"	LARGE RESIDENT CALENDARS FOR FLOORS
LONG TERM CARE HOMES	1895-78	03-06-2012	03-07-2012	SHOPPERS DRUG MART # 0	30.04	CAD	30.04	CAD	4815	COURIER SERVICES	D3D011	KIPLING ACR-PA-OA	9402	Postal Services - Government Only	REGISTERED MAIL/EMPLOYEE LETTERS X 3
LONG TERM CARE HOMES	1902-70	03-12-2012	03-13-2012	SHOPPERS DRUG MART # 0	30.04	CAD	30.04	CAD	4815	COURIER SERVICES	D3D011	KIPLING ACR-PA-OA	9402	Postal Services - Government Only	REGISTERED MAIL/EMPLOYEE LETTERS X 3
LONG TERM CARE HOMES	1906-97	03-14-2012	03-15-2012	MCMASTER UNIVERSITY	450.00	CAD	450.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	D3D083	KIPLING ACR-PS-PS	8220	"Colleges, Universities, Professional Sch"	MONTESSOR TRAINING / 2 DAYS
LONG TERM CARE HOMES	1925-88	03-29-2012	03-30-2012	SPECTRUM NASCO SIMFG	193.29	CAD	193.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3D083	KIPLING ACR-PS-PS	5943	"Office, School Supply, and Stationery St"	PROGRAM EQUIPMENT / 3RD FLOOR
					780.89	CAD	780.89	CAD							
"PARKS, FORESTRY & RECREATION"	1884-82	02-29-2012	03-01-2012	METRO #475	9.86	CAD	9.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	1884-83	02-29-2012	03-01-2012	METRO #475	41.77	CAD	41.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR KIDS COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	1888-82	03-02-2012	03-05-2012	METRO #475	34.03	CAD	34.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PROGRAMS
"PARKS, FORESTRY & RECREATION"	1893-45	03-05-2012	03-06-2012	METRO #475	28.77	CAD	28.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PROGRAMS
"PARKS, FORESTRY & RECREATION"	1897-68	03-07-2012	03-08-2012	METRO #475	15.54	CAD	15.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PROGRAMS
"PARKS, FORESTRY & RECREATION"	1904-94	03-12-2012	03-14-2012	YOUR DOLLAR STORE WITH	55.94	CAD	55.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06667	ELLESMERE-PGM SUPP	5999	Miscellaneous and Specialty Retail Store	MARCH BREAK CAMP PRIZES
"PARKS, FORESTRY & RECREATION"	1904-95	03-13-2012	03-14-2012	METRO#853	18.99	CAD	18.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PROGRAMS
"PARKS, FORESTRY & RECREATION"	1904-96	03-13-2012	03-14-2012	CINEPLEX  7253     QPS	198.00	CAD	198.00	CAD	4118	TICKETS AND ADMISSION FEES	P06667	ELLESMERE-PGM SUPP	7832	Motion Picture Theaters	MOVIE ADMISSIONS - MARCH BREAK CAMP
"PARKS, FORESTRY & RECREATION"	1904-97	03-13-2012	03-14-2012	CINEPLEX  7253     QPS	162.44	CAD	162.44	CAD	4118	TICKETS AND ADMISSION FEES	P06667	ELLESMERE-PGM SUPP	7832	Motion Picture Theaters	MOVIE ADMISSIONS - MARCH BREAK CAMP
"PARKS, FORESTRY & RECREATION"	1906-98	03-14-2012	03-15-2012	METRO #475	33.48	CAD	33.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PROGRAMS
					598.82	CAD	598.82	CAD							
ECONOMIC DEVELOPMENT & CULTURE	1888-83	03-02-2012	03-05-2012	CD HOWE INSTITUTE	89.00	CAD	89.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0161	ER-RES-MODE-CENTRAL	8641	"Associations - Civic, Social, and Frater"	TICKET TO EVENT
					89.00	CAD	89.00	CAD							
"PARKS, FORESTRY & RECREATION"	1916-53	03-21-2012	03-22-2012	ISTOCK *INTERNATIONAL	495.51	CAD	495.51	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P12666	STRATEGIC ISSUES	5971	Art Dealers and Galleries	1_207
					495.51	CAD	495.51	CAD							
"PARKS, FORESTRY & RECREATION"	1885-64	03-01-2012	03-02-2012	NATURAL INSECT CONTROL	423.19	CAD	423.19	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	7342	Exterminating and Disinfecting Services	BUGS FOR GREENHOUSE
					423.19	CAD	423.19	CAD							
ACCOUNTING SERVICES 	1884-84	02-29-2012	03-01-2012	GRAND   TOY # 1080	3.14	CAD	3.14	CAD	4995	OTHER EXPENSES	FS0024	CNEI-ACCOUNTS PAY	5943	"Office, School Supply, and Stationery St"	PENCILS FOR AP PLANNING DAY
ACCOUNTING SERVICES 	1888-84	03-01-2012	03-05-2012	YMCA GREATER -JOHN ST	59.21	CAD	59.21	CAD	4820	BUSINESS MEETING EXPENSES	FS0024	CNEI-ACCOUNTS PAY	8398	"Organizations, Charitable and Social Ser"	ACCOUNTS PAYABLE PLANNING DAY
					62.35	CAD	62.35	CAD							
"PARKS, FORESTRY & RECREATION"	1922-47	03-26-2012	03-27-2012	NORTH YORK TROPHIES	11.30	CAD	11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02492	YORK MILL SS-INSTRL-	5999	Miscellaneous and Specialty Retail Store	
					11.30	CAD	11.30	CAD							
"PARKS, FORESTRY & RECREATION"	1888-85	03-02-2012	03-05-2012	STEPHENSON'S RENT-ALL	644.52	CAD	644.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	PARTS FOR CONCRETE CUTTER
"PARKS, FORESTRY & RECREATION"	1893-46	03-05-2012	03-06-2012	STEPHENSON'S RENT-ALL	644.52	CAD	644.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	CAGE CUTTER
"PARKS, FORESTRY & RECREATION"	1893-47	03-05-2012	03-06-2012	STEPHENSON'S RENT-ALL	-644.52	CAD	-644.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	REFUND
"PARKS, FORESTRY & RECREATION"	1901-119	03-06-2012	03-12-2012	DIESEL DISTRIBUTION	953.72	CAD	953.72	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	INSTALL & SET UP - INJECTION PUMP
					"1,598.24"	CAD	"1,598.24"	CAD							
"PARKS, FORESTRY & RECREATION"	1884-85	02-28-2012	03-01-2012	CDN TIRE STORE #00273	39.68	CAD	39.68	CAD	3080	M & E - HAND TOOLS	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	HAND TOOLS
"PARKS, FORESTRY & RECREATION"	1895-79	03-02-2012	03-07-2012	WOLSELEY CDA INC-HUDSO	338.80	CAD	338.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	1711	"Air Conditioning, Heating, and Plumbing"	
"PARKS, FORESTRY & RECREATION"	1901-120	03-09-2012	03-12-2012	THE HOME DEPOT #7080	20.32	CAD	20.32	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1904-98	03-07-2012	03-14-2012	WOLSELEY CDA INC-HUDSO	306.46	CAD	306.46	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	1711	"Air Conditioning, Heating, and Plumbing"	PLUMBING SUPPLIES
					705.26	CAD	705.26	CAD							
FIRE SERVICES	1907-85	03-15-2012	03-16-2012	TORONTO PARKING AUTHOR	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0012	ADMIN-HEADQUARTERS	7523	Automobile Parking Lots and Garages	PARKING FOR LOCAL 79 MEETING
FIRE SERVICES	1923-70	03-27-2012	03-28-2012	COMPUTER SOURCE (CANAD	583.55	CAD	583.55	CAD	****	MULTIPLE G/L ACCOUNTS USED	FR0027	PD/TRNG-OP TRAINING	5734	Computer Software Stores	*****
					589.55	CAD	589.55	CAD							
TORONTO WATER	1895-80	03-05-2012	03-07-2012	CONVAL EQUIPMENT	675.74	CAD	675.74	CAD	2535	PLUMBING SUPPLIES	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	VALVE
TORONTO WATER	1895-81	03-05-2012	03-07-2012	CONVAL EQUIPMENT	203.40	CAD	203.40	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	PRESSURE SWITCH
TORONTO WATER	1895-82	03-05-2012	03-07-2012	RONA NOBLE TRADE 52540	-78.70	CAD	-78.70	CAD	2535	PLUMBING SUPPLIES	PW1017	WS EAST WORK AREA	5251	Hardware Stores	VALVE
TORONTO WATER	1901-121	03-08-2012	03-12-2012	SAYAL ELECTRONICS (TOR	6.22	CAD	6.22	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5732	Electronic Sales	CONNECTORS
TORONTO WATER	1902-71	03-09-2012	03-13-2012	RONA # 55140	8.18	CAD	8.18	CAD	2710	GENERAL HARDWARE	PW1017	WS EAST WORK AREA	5251	Hardware Stores	REPAIR PARTS
TORONTO WATER	1907-86	03-15-2012	03-16-2012	CONVAL EQUIPMENT	675.74	CAD	675.74	CAD	2535	PLUMBING SUPPLIES	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	VALVE
TORONTO WATER	1916-54	03-21-2012	03-22-2012	CONVAL EQUIPMENT	235.61	CAD	235.61	CAD	2535	PLUMBING SUPPLIES	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	VALVE
TORONTO WATER	1916-55	03-21-2012	03-22-2012	CONVAL EQUIPMENT	-288.15	CAD	-288.15	CAD	2535	PLUMBING SUPPLIES	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	VALVE
					"1,438.04"	CAD	"1,438.04"	CAD							
ACCOUNTING SERVICES 	1906-99	03-13-2012	03-15-2012	T.S.T. ENTERPRISES	135.49	CAD	135.49	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FS0195	REV SVCS - DIRS OFF	5085	Industrial Supplies Not Elsewhere Classi	BUSINESS ADDRESS STAMP
					135.49	CAD	135.49	CAD							
"PARKS, FORESTRY & RECREATION"	1901-122	03-08-2012	03-12-2012	WAL-MART # 3105	116.58	CAD	116.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5310	Discount Stores	MARCH BREAK CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	1904-99	03-13-2012	03-14-2012	STAPLES STORE #228	113.37	CAD	113.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PGM SUPP	5943	"Office, School Supply, and Stationery St"	MARCH BREAK CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	1907-87	03-15-2012	03-16-2012	WOW COMPUTERS	28.25	CAD	28.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PGM SUPP	5734	Computer Software Stores	MINI SPEAKERS
"PARKS, FORESTRY & RECREATION"	1910-121	03-15-2012	03-19-2012	ZELLERS #254	16.53	CAD	16.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PGM SUPP	5310	Discount Stores	MINI SPEAKERS
"PARKS, FORESTRY & RECREATION"	1910-122	03-16-2012	03-19-2012	NOFRILLS CARLO'S 705	74.32	CAD	74.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	MARCH BREAK CAMP BBQ SUPPLIES
"PARKS, FORESTRY & RECREATION"	1914-64	03-20-2012	03-21-2012	LONG   MCQUADE	136.73	CAD	136.73	CAD	4590	RENTAL - OTHER	P10310	FALSTAFF-PGM SUPP	7399	Business Services - Not Elsewhere Classi	RENTAL OF MUSIC EQUIPMENT
"PARKS, FORESTRY & RECREATION"	1914-65	03-20-2012	03-21-2012	LONG   MCQUADE	12.43	CAD	12.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PGM SUPP	7399	Business Services - Not Elsewhere Classi	SUPPLIES FOR MUSIC ROOM
"PARKS, FORESTRY & RECREATION"	1917-73	03-22-2012	03-23-2012	STAPLES STORE #228	57.16	CAD	57.16	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10310	FALSTAFF-PGM SUPP	5943	"Office, School Supply, and Stationery St"	AFTER SCHOOL PROGRAM - STATIONARY
"PARKS, FORESTRY & RECREATION"	1920-108	03-23-2012	03-26-2012	NOFRILLS CARLO'S 705	48.51	CAD	48.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10310	FALSTAFF-PGM SUPP	5411	"Grocery Stores, Supermarkets"	SNACKS FOR PROGRAM
					603.88	CAD	603.88	CAD							
LEGAL SERVICES	1884-86	02-29-2012	03-01-2012	TERANET EXPRESS	63.00	CAD	63.00	CAD	4827	ONLINE SERVICES FEES	LL5402	CITY PLANNING	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1884-87	02-29-2012	03-01-2012	TERANET EXPRESS	6.50	CAD	6.50	CAD	4827	ONLINE SERVICES FEES	LL5402	CITY PLANNING	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1893-48	03-05-2012	03-06-2012	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1893-49	03-05-2012	03-06-2012	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1906-100	03-14-2012	03-15-2012	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1906-101	03-14-2012	03-15-2012	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1906-102	03-14-2012	03-15-2012	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1906-103	03-14-2012	03-15-2012	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1906-104	03-14-2012	03-15-2012	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1906-105	03-14-2012	03-15-2012	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1920-109	03-23-2012	03-26-2012	TERANET EXPRESS	30.00	CAD	30.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1920-110	03-23-2012	03-26-2012	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES
LEGAL SERVICES	1920-111	03-23-2012	03-26-2012	TERANET EXPRESS	0.50	CAD	0.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES
					122.00	CAD	122.00	CAD							
"PARKS, FORESTRY & RECREATION"	1912-46	03-19-2012	03-20-2012	TDSB-PURCHASING	171.97	CAD	171.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09022	W ROUGE CC-INSTRL	8299	Educational Services	PRESCHOOL SUPPLIES - SPRING PROGRAM
					171.97	CAD	171.97	CAD							
"PARKS, FORESTRY & RECREATION"	1884-88	02-29-2012	03-01-2012	SPEED FASTENING SYSTEM	9.81	CAD	9.81	CAD	2710	GENERAL HARDWARE	P12081	S-GEN-SPECIALIZED MA	5712	"Equipment, Furniture, and Home Furnishin"	SCREWS
"PARKS, FORESTRY & RECREATION"	1895-83	03-06-2012	03-07-2012	PAUL WOLF ELECTRIC   L	40.67	CAD	40.67	CAD	2575	ELECTRICAL SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5065	Electrical Parts and Equipment	347 SWITCH DRIVER
"PARKS, FORESTRY & RECREATION"	1912-47	03-19-2012	03-20-2012	WESTBURNE RUDDY ELECTR	65.15	CAD	65.15	CAD	2575	ELECTRICAL SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5722	Household Appliance Stores	FIXTURE - BOXES
