Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
FLEET SERVICES	3392-87	2015-02-24	2015-02-25	SERVICEONTARIO-034	87.00	CAD	87.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATES	
FLEET SERVICES	3396-94	2015-02-26	2015-02-27	SERVICEONTARIO-034	"4,471.00"	CAD	"4,471.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	3396-95	2015-02-26	2015-02-27	SAE INTERNATIONAL	861.44	CAD	675.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FL7005	VEHICLE LICENSING	8699	"Organizations, Membership - Not Elsewher"	SAE INTERNATIONAL SUBSCRIPTION	
					"42,481.35"	CAD	"41,650.95"	CAD								
							650.88	USD								
PUBLIC HEALTH	3364-102	2015-02-03	2015-02-05	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	PH4061	NEEDLE EXCHANGE PROGRM	9399	Government Services - Not Elsewhere Clas	FEE-REMOVAL OF HAZARDOUS WASTE	
PUBLIC HEALTH	3378-140	2015-02-12	2015-02-16	WHOLESALE MEDICAL NETW	150.00	CAD	150.00	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES	
PUBLIC HEALTH	3388-144	2015-02-19	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-145	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-146	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-147	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-148	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-149	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-150	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-151	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-152	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-153	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-154	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
PUBLIC HEALTH	3388-155	2015-02-20	2015-02-23	PAYPAL *CSSDP	11.24	CAD	11.24	CAD	4995	OTHER EXPENSES	PH4061	NEEDLE EXCHANGE PROGRM	8641	"Associations - Civic, Social, and Frater"	CSSDP-DRUG POLICY REFORM	
					334.88	CAD	334.88	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3382-57	2015-02-17	2015-02-18	IMPACT CANOPIES CANADA	90.40	CAD	90.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	SE0012	VISITOR SERV STAFF AND CENTRAL SUPPORT	5998	Tent & Awning Shops	POLYESTER TENT & TENT WALLS	
					90.40	CAD	90.40	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3361-54	2015-02-03	2015-02-04	SOBEYS 718        QPS	5.30	CAD	5.30	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5411	"Grocery Stores, Supermarkets"	CREAM	
ECONOMIC DEVELOPMENT & CULTURE	3392-88	2015-02-24	2015-02-25	INDIGO ONLINE	34.16	CAD	34.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5399	Miscellaneous General Merchandise	BOOKS FOR WWII PROGRAMMING	
					39.46	CAD	39.46	CAD								
PUBLIC HEALTH	3361-55	2015-02-02	2015-02-04	TPL ROOM BOOKINGS	58.65	CAD	58.65	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	PH3101	INFANT HEARING SCREENING	9399	Government Services - Not Elsewhere Clas	RENTAL OF PROP. (OTHER THAN OFFICE)	
PUBLIC HEALTH	3376-116	2015-02-12	2015-02-13	PLURAL PUBLISHING INC	112.44	CAD	87.96	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH3101	INFANT HEARING SCREENING	2741	Miscellaneous Publishing and Printing	BOOK & MAGAZINE SUBSCRIPTIONS	
PUBLIC HEALTH	3376-117	2015-02-12	2015-02-13	USU CONFERENCE SERVICE	530.49	CAD	415.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3101	INFANT HEARING SCREENING	8220	"Colleges, Universities, Professional Sch"	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	3386-82	2015-02-19	2015-02-20	PAYPAL *REVINET INC	275.00	CAD	275.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3101	INFANT HEARING SCREENING	8999	Professional Services - Not Elsewhere Cl	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	3386-83	2015-02-19	2015-02-20	PAYPAL *REVINET INC	275.00	CAD	275.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3101	INFANT HEARING SCREENING	8999	Professional Services - Not Elsewhere Cl	CONFERENCES/SEMINARS - REGISTRATION	
					"1,251.58"	CAD	608.65	CAD								
							502.96	USD								
TORONTO WATER	3376-118	2015-02-12	2015-02-13	RONA # 55140	56.48	CAD	56.48	CAD	2710	GENERAL HARDWARE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5251	Hardware Stores	SAND PAPER AND WIRE BRUSHES	
TORONTO WATER	3386-84	2015-02-19	2015-02-20	RONA # 55140	77.24	CAD	77.24	CAD	2710	GENERAL HARDWARE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5251	Hardware Stores	"SAWHOLE, PIPE CUTTER, ANCHORS"	
TORONTO WATER	3386-85	2015-02-19	2015-02-20	RONA # 55140	24.58	CAD	24.58	CAD	2575	ELECTRICAL SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5251	Hardware Stores	"UTILITY BOX, RECEPTACLE, PLUG"	
TORONTO WATER	3390-61	2015-02-23	2015-02-24	RONA # 55140	56.38	CAD	56.38	CAD	*****	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5251	Hardware Stores	BRUSHES AND SAW HOLE	
TORONTO WATER	3392-89	2015-02-24	2015-02-25	SHERWIN WILLIAMS #8826	521.48	CAD	521.48	CAD	2715	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  PI WB EPX GL DP A	
TORONTO WATER	3396-96	2015-02-26	2015-02-27	RONA # 55140	44.51	CAD	44.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5251	Hardware Stores	DRYWALL AND CEMENT	
					780.67	CAD	780.67	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	3376-119	2015-02-12	2015-02-13	ONTARIO MUNICIPAL SOCI	113.00	CAD	113.00	CAD	8515	REGISTRATION FEES	FH5001	EXECUTIVE ADMINISTRATION	8699	"Organizations, Membership - Not Elsewher"	REGISTRATION FOR SYMPOSIUM	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	3392-90	2015-02-24	2015-02-25	CHRA	708.75	CAD	708.75	CAD	8515	REGISTRATION FEES	FH5001	EXECUTIVE ADMINISTRATION	8398	"Organizations, Charitable and Social Ser"	REGISTRATION CHRA CONGRESS	
					821.75	CAD	821.75	CAD								
PUBLIC HEALTH	3392-91	2015-02-24	2015-02-25	O/P PHARMACY -SUNNYBRO	22.38	CAD	22.38	CAD	2824	PRESCRIPTION DRUGS	PH4052	SEXUAL HEALTH CLINICS - SOUTH/WEST	8062	Hospitals	PRESCRIPTION DRUGS	
					22.38	CAD	22.38	CAD								
"PARKS, FORESTRY & RECREATION"	3357-122	2015-01-29	2015-02-02	WALMART #1150	69.66	CAD	69.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09920	JIMMIE SIMPSON-INSTRL	5310	Discount Stores	YOUTH SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3357-123	2015-01-30	2015-02-02	FOOD BASICS #875	20.05	CAD	20.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09920	JIMMIE SIMPSON-INSTRL	5411	"Grocery Stores, Supermarkets"	YOUTH SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3366-113	2015-02-05	2015-02-06	FOOD BASICS #875	73.57	CAD	73.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09920	JIMMIE SIMPSON-INSTRL	5411	"Grocery Stores, Supermarkets"	"GROCERIES-YOUTH SUPPLIES(SODA DRINKS, EGGS, GLASS)"	
"PARKS, FORESTRY & RECREATION"	3376-120	2015-02-12	2015-02-13	FOOD BASICS #875	29.38	CAD	29.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09920	JIMMIE SIMPSON-INSTRL	5411	"Grocery Stores, Supermarkets"	"GROCERIES-YOUTH SUPPLIES(SODA DRINKS,BUTTER,CREAM)"	
"PARKS, FORESTRY & RECREATION"	3378-141	2015-02-12	2015-02-16	THE HOME DEPOT #7080	152.72	CAD	152.72	CAD	2715	PAINT SUPPLIES	P09920	JIMMIE SIMPSON-INSTRL	5200	Home Supply Warehouse	**MORE**  ROLLR CAGE	
"PARKS, FORESTRY & RECREATION"	3378-142	2015-02-12	2015-02-16	ABSOLUTE DOLLAR	10.17	CAD	10.17	CAD	2715	PAINT SUPPLIES	P09920	JIMMIE SIMPSON-INSTRL	5310	Discount Stores	PAINT SUPPLIES (GREENWOOD MURAL)	
"PARKS, FORESTRY & RECREATION"	3386-86	2015-02-19	2015-02-20	FOOD BASICS #875	10.61	CAD	10.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09920	JIMMIE SIMPSON-INSTRL	5411	"Grocery Stores, Supermarkets"	"GROCERIES-YOUTH SUPPLIES (BUTTER, SODA DRINKS)"	
"PARKS, FORESTRY & RECREATION"	3394-104	2015-02-24	2015-02-26	ABSOLUTE DOLLAR	34.75	CAD	34.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09920	JIMMIE SIMPSON-INSTRL	5310	Discount Stores	CRAFTS SUPPLIES FOR PRESCHOOL PROGRAM	
"PARKS, FORESTRY & RECREATION"	3394-105	2015-02-24	2015-02-26	WALMART #1150	49.16	CAD	49.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09920	JIMMIE SIMPSON-INSTRL	5310	Discount Stores	"PRESCHOOL PROGRAM - DICE CUBE, VANITY"	
"PARKS, FORESTRY & RECREATION"	3396-97	2015-02-26	2015-02-27	FOOD BASICS #875	7.19	CAD	7.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09920	JIMMIE SIMPSON-INSTRL	5411	"Grocery Stores, Supermarkets"	GROCERIES-LEMONS & BULB (ECO EXPLORER)	
					457.26	CAD	457.26	CAD								
"PARKS, FORESTRY & RECREATION"	3376-121	2015-02-12	2015-02-13	FOOD BASICS #606	25.05	CAD	25.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"CELERY, ONION, PEPPERS, BLACK EYED PEAS"	
					25.05	CAD	25.05	CAD								
EMPLOYMENT & SOCIAL SERVICES	3361-56	2015-02-03	2015-02-04	ONTARIO SCIENCE CENTRE	"2,000.10"	CAD	"2,000.10"	CAD	4995	OTHER EXPENSES	C01299	CNTRLIZED COST-ADMIN	7991	Tourist Attractions and Exhibits	PAYE EVENT MAR 31	
EMPLOYMENT & SOCIAL SERVICES	3368-151	2015-02-06	2015-02-09	CUSTOM DOOR   LOCK SER	187.94	CAD	187.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01299	CNTRLIZED COST-ADMIN	5533	"Automotive Parts, Accessories Stores"	WPESS NEW MASTER KEYS ORDERED	
EMPLOYMENT & SOCIAL SERVICES	3368-152	2015-02-06	2015-02-09	PUMPERNICKELS CONSILIU	810.21	CAD	810.21	CAD	4820	BUSINESS MEETING EXPENSES	C01299	CNTRLIZED COST-ADMIN	5812	"Eating Places, Restaurants"	CATERING MGR/SDP SESSION FEB 9 CONSIL PLACE	
EMPLOYMENT & SOCIAL SERVICES	3378-143	2015-02-12	2015-02-16	CAN STOCK PHOTO	17.33	CAD	13.56	USD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01299	CNTRLIZED COST-ADMIN	7333	"Commercial Art, Graphics, Photography"	STOCK PHOTOS REQ'D BY COMMUNICATIONS UNIT	
EMPLOYMENT & SOCIAL SERVICES	3388-156	2015-02-20	2015-02-23	SECURITY LOCK   SAFE I	791.00	CAD	791.00	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	C01299	CNTRLIZED COST-ADMIN	1799	"Contractors, Special Trade - Not Elsewhe"	MOVE SAFE FROM 150 EGLIN TO 20 LESMILL	
EMPLOYMENT & SOCIAL SERVICES	3388-157	2015-02-20	2015-02-23	LIMO AND TAXI PAYMENTS	290.00	CAD	290.00	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	C01299	CNTRLIZED COST-ADMIN	4121	Limousines and Taxicabs	GUELPH URBAN COMM MTG FEB 15	
					"4,096.58"	CAD	"4,079.25"	CAD								
							13.56	USD								
"PARKS, FORESTRY & RECREATION"	3357-124	2015-01-30	2015-02-02	METRO #712	18.70	CAD	18.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3361-57	2015-02-03	2015-02-04	NOFRILLS PATS 1330	170.55	CAD	170.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3366-114	2015-02-05	2015-02-06	NO FRILLS PANCHA'S #01	93.68	CAD	93.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3368-153	2015-02-06	2015-02-09	SHOPPERSDRUGMART1214	33.83	CAD	33.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5912	"Drug Stores, Pharmacies"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3372-77	2015-02-10	2015-02-11	NOFRILLS PATS 1330	172.33	CAD	172.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3376-122	2015-02-12	2015-02-13	METRO #52	118.20	CAD	118.20	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3382-58	2015-02-17	2015-02-18	NOFRILLS PATS 1330	68.28	CAD	68.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3384-106	2015-02-18	2015-02-19	FOOD BASICS #686	201.41	CAD	201.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3386-87	2015-02-19	2015-02-20	METRO #712	56.98	CAD	56.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3388-158	2015-02-19	2015-02-23	WAL-MART # 3105	115.83	CAD	115.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04332	MITCHELL FIELD-HOLIDAY CAMPS	5310	Discount Stores	MARCH BREAK SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3390-62	2015-02-23	2015-02-24	METRO #712	176.89	CAD	176.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3394-106	2015-02-25	2015-02-26	VALUE VILLAGE 2066	75.54	CAD	75.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05881	MITCHELL FIELD-ARTS-VISL/PERF	5931	"Second Hand Stores, Used Merchandise Sto"	PRESCHOOL - COSTUMES	
"PARKS, FORESTRY & RECREATION"	3394-107	2015-02-25	2015-02-26	METRO #52	38.22	CAD	38.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11426	MITCHELL FIELD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- COOKING PROGRAM	
					"1,340.44"	CAD	"1,340.44"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3370-63	2015-02-09	2015-02-10	MIJO	463.30	CAD	463.30	CAD	4082	PHOTO/VIDEO SERVICES	SE0004	CAVALCADE OF LIGHTS	7311	Advertising Services	TRAFFICKING COL VIDEO AD	
					463.30	CAD	463.30	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3361-58	2015-02-03	2015-02-04	VOLUNTEER CENTRE OF TO	40.00	CAD	40.00	CAD	4118	TICKETS AND ADMISSION FEES	SE0011	GENERAL ADMIN	8398	"Organizations, Charitable and Social Ser"	WORKSHOP FEE	
ECONOMIC DEVELOPMENT & CULTURE	3372-78	2015-02-10	2015-02-11	THE GABARDINE	159.84	CAD	159.84	CAD	4823	MEALS-OUTSIDE LOC'S	SE0011	GENERAL ADMIN	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
ECONOMIC DEVELOPMENT & CULTURE	3384-107	2015-02-17	2015-02-19	POWER PLANT BOX OFFICE	"3,000.00"	CAD	"3,000.00"	CAD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	5947	"Card, Gift, Novelty, and Souvenir Shops"	SNB PARTNERSHIP-RESEARCH/SITE REVIEW	
					"3,199.84"	CAD	"3,199.84"	CAD								
LONG TERM CARE HOMES & SERVICES	3357-125	2015-01-30	2015-02-02	KEY SOLUTIONS	"1,537.31"	CAD	"1,537.31"	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	D3C061	CUMMER LODGE-MT-OA	7393	"Detective Agencies, Protective Agencies,"	KEY PADS	
LONG TERM CARE HOMES & SERVICES	3357-126	2015-01-31	2015-02-02	FOOD BASICS #661	40.59	CAD	40.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3C083	CUMMER LODGE-PS-PS	5411	"Grocery Stores, Supermarkets"	OVEN CLEANER	
LONG TERM CARE HOMES & SERVICES	3364-103	2015-02-04	2015-02-05	FLAGHOUSE INC.	336.20	CAD	336.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5712	"Equipment, Furniture, and Home Furnishin"	LASER STARS PROJECTOR	
LONG TERM CARE HOMES & SERVICES	3364-104	2015-02-04	2015-02-05	FLAGHOUSE INC.	397.05	CAD	397.05	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5712	"Equipment, Furniture, and Home Furnishin"	TAC TILE SET	
LONG TERM CARE HOMES & SERVICES	3374-98	2015-02-11	2015-02-12	HUNTS HEALTHCARE INC	60.00	CAD	60.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3C083	CUMMER LODGE-PS-PS	5712	"Equipment, Furniture, and Home Furnishin"	REPAIR OF ULTIMATE WALKER	
LONG TERM CARE HOMES & SERVICES	3378-144	2015-02-12	2015-02-16	TORONTO STAR# 11759401	311.23	CAD	311.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D6B500	CSS-CUMMER LODGE-DC	5994	News Dealers and Newsstands	1 YEAR SUBSCRIPTION	
LONG TERM CARE HOMES & SERVICES	3378-145	2015-02-14	2015-02-16	WAL-MART #3053	76.52	CAD	76.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3C083	CUMMER LODGE-PS-PS	5411	"Grocery Stores, Supermarkets"	"PUMPS FOR BALLS, BALLOONS, ETC."	
LONG TERM CARE HOMES & SERVICES	3384-108	2015-02-18	2015-02-19	FUTURE SHOP .CA #768	"1,355.99"	CAD	"1,355.99"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5732	Electronic Sales	CASIO PIANO	
LONG TERM CARE HOMES & SERVICES	3388-159	2015-02-21	2015-02-23	NOFRILLS LEO'S 701	17.64	CAD	17.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3C083	CUMMER LODGE-PS-PS	5411	"Grocery Stores, Supermarkets"	COFFEE	
					"4,132.53"	CAD	"4,132.53"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3376-123	2015-02-12	2015-02-13	MONFORTE DAIRY COMPANY	496.82	CAD	496.82	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0115	HS-MH-RETAIL-MONTGOMERY	5451	Dairy Product Stores	CHEESE FOR RESALE	
					496.82	CAD	496.82	CAD								
"PARKS, FORESTRY & RECREATION"	3374-99	2015-02-10	2015-02-12	WAL-MART #1004	63.62	CAD	63.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09921	KEELE CC-INSTRL	5411	"Grocery Stores, Supermarkets"	"GROCERIES- CANDY, COFFEE, MILK"	
"PARKS, FORESTRY & RECREATION"	3392-92	2015-02-24	2015-02-25	ARDENE #400	146.90	CAD	146.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12967	ARTS - KEELE CC	5631	Women's Accessory and Specialty Stores	"TOPS, PANTS, T-SHIRTS - COSTUMES"	
"PARKS, FORESTRY & RECREATION"	3392-93	2015-02-24	2015-02-25	ELEMENTZ DANCEWEAR	113.00	CAD	113.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12967	ARTS - KEELE CC	5641	Children's and Infants' Wear Stores	"COSTUMES - SKIRTS, PANTS, JACKETS"	
"PARKS, FORESTRY & RECREATION"	3392-94	2015-02-24	2015-02-25	INTERNATIONAL BOYS 185	31.50	CAD	31.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12967	ARTS - KEELE CC	5691	Men's and Women's Clothing Stores	"COSTUMES - PANTS, TOPS"	
					355.02	CAD	355.02	CAD								
"PARKS, FORESTRY & RECREATION"	3366-115	2015-02-04	2015-02-06	TARGET CANADA T3715	147.77	CAD	147.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06462	JOHN ENGLISH CS-ARTS-VISL/PERF	5311	Department Stores	SUPPLIES FOR ART PROGRAM	
"PARKS, FORESTRY & RECREATION"	3366-116	2015-02-05	2015-02-06	NO FRILLS MARIO   SELI	29.24	CAD	29.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06462	JOHN ENGLISH CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3376-124	2015-02-12	2015-02-13	NO FRILL'S #1306	35.96	CAD	35.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06462	JOHN ENGLISH CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3378-146	2015-02-14	2015-02-16	THE SECOND CITY  ONLIN	355.95	CAD	355.95	CAD	4118	TICKETS AND ADMISSION FEES	P04936	JOHN ENGLISH CS-HOLIDAY CAMPS	7922	Theatrical Producers (except Motion Pict	DEPOSIT FOR MARCH BREAK TRIP	
"PARKS, FORESTRY & RECREATION"	3386-88	2015-02-19	2015-02-20	NO FRILL'S #1306	52.14	CAD	52.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06462	JOHN ENGLISH CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM	
